지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원,lat,lng
경복궁,13389,14071,13389,14071,37.5758613027702,126.973062710191
경찰병원,3035,3090,3035,3090,37.4956031419934,127.124067847413
고속터미널,48488,46063,48488,46063,37.5049267445237,127.004949918697
교대,4671,2884,4671,2884,37.4928178646055,127.013838469407
구파발,11723,12306,11723,12306,37.6368417889316,126.918745426412
금호,4292,4041,4292,4041,37.5481125196986,127.015893753726
남부터미널,16047,17349,16047,17349,37.48514016604,127.016207055102
녹번,7671,6891,7671,6891,37.6007421809861,126.936019442532
대곡,1024,843,1024,843,37.6318206316005,126.810602730178
대청,4460,4498,4460,4498,37.4937218597788,127.079493645766
대치,5511,5100,5511,5100,37.4945627553067,127.063430193449
대화,12186,10291,12186,10291,37.675954868441,126.747305098166
도곡,2223,2458,2223,2458,37.4908647717187,127.05532337372
독립문,4145,4409,4145,4409,37.5744103589329,126.957750279047
동대입구,5401,6011,5401,6011,37.559030224347,127.005460196954
마두,3495,3452,3495,3452,37.6523303524635,126.778195968273
매봉,4323,4330,4323,4330,37.4869611285839,127.046614560925
무악재,2081,2101,2081,2101,37.5823841472467,126.950322097494
백석,5895,5687,5895,5687,37.6431608335662,126.788171623016
불광,9713,10945,9713,10945,37.6102072578868,126.92998576213
삼송,11093,10891,11093,10891,37.6550162726238,126.896562231497
수서,11377,11947,11377,11947,37.4873889933503,127.101859191018
신사,14191,14239,14191,14239,37.5171124958274,127.019494541135
안국,14920,15375,14920,15375,37.5767203705556,126.985823042976
압구정,16524,16907,16524,16907,37.5264308236177,127.028480919224
약수,7182,6943,7182,6943,37.5545595558163,127.010822526737
양재,15160,17103,15160,17103,37.4839347328908,127.034544193436
연신내,20820,19638,20820,19638,37.618962003178,126.921162124977
오금,2971,2963,2971,2963,37.5022659793733,127.127879247544
옥수,4838,5030,4838,5030,37.5409877747326,127.018965435917
원당,6065,5820,6065,5820,37.6534333656508,126.843104741837
원흥,6168,5897,6168,5897,37.6509206996283,126.873307347639
을지로3가,4217,3746,4217,3746,37.56626594615,126.990308356253
일원,4026,4131,4026,4131,37.4840735840284,127.084451750048
잠원,2258,2151,2258,2151,37.5127991148107,127.01122017966
정발산,5861,5689,5861,5689,37.6589801992463,126.773725939404
종로3가,4298,5711,4298,5711,37.5704266025836,126.99202930223
주엽,4841,4761,4841,4761,37.6704315940863,126.761046013417
지축,2970,2743,2970,2743,37.6496180734177,126.912167788573
충무로,1,0,1,0,37.5612890978954,126.994207448462
학여울,3221,3413,3221,3413,37.4967171864138,127.071718971861
홍제,9680,9274,9680,9274,37.5887103667691,126.944242309924
화정,9522,9699,9522,9699,37.6345077843042,126.832630042005
가락시장,9561,9449,9561,9449,37.4927440321316,127.118485741487
경복궁,23590,24192,23590,24192,37.5758613027702,126.973062710191
경찰병원,8193,8259,8193,8259,37.4956031419934,127.124067847413
고속터미널,43652,41361,43652,41361,37.5049267445237,127.004949918697
교대,16041,10655,16041,10655,37.4928178646055,127.013838469407
구파발,22371,21383,22371,21383,37.6368417889316,126.918745426412
금호,8372,7936,8372,7936,37.5481125196986,127.015893753726
남부터미널,29873,30853,29873,30853,37.48514016604,127.016207055102
녹번,16579,15196,16579,15196,37.6007421809861,126.936019442532
대곡,2234,1623,2234,1623,37.6318206316005,126.810602730178
대청,11010,10363,11010,10363,37.4937218597788,127.079493645766
대치,11370,11463,11370,11463,37.4945627553067,127.063430193449
대화,14073,10660,14073,10660,37.675954868441,126.747305098166
도곡,5732,5615,5732,5615,37.4908647717187,127.05532337372
독립문,7185,7248,7185,7248,37.5744103589329,126.957750279047
동대입구,10550,11734,10550,11734,37.559030224347,127.005460196954
마두,8072,8210,8072,8210,37.6523303524635,126.778195968273
매봉,13271,12658,13271,12658,37.4869611285839,127.046614560925
무악재,4226,4302,4226,4302,37.5823841472467,126.950322097494
백석,9973,9961,9973,9961,37.6431608335662,126.788171623016
불광,16584,17545,16584,17545,37.6102072578868,126.92998576213
삼송,20270,19741,20270,19741,37.6550162726238,126.896562231497
수서,18642,19184,18642,19184,37.4873889933503,127.101859191018
신사,29031,29835,29031,29835,37.5171124958274,127.019494541135
안국,24818,25096,24818,25096,37.5767203705556,126.985823042976
압구정,33630,36386,33630,36386,37.5264308236177,127.028480919224
약수,13445,13071,13445,13071,37.5545595558163,127.010822526737
양재,40325,43759,40325,43759,37.4839347328908,127.034544193436
연신내,36376,34277,36376,34277,37.618962003178,126.921162124977
오금,6898,6131,6898,6131,37.5022659793733,127.127879247544
옥수,8983,9308,8983,9308,37.5409877747326,127.018965435917
원당,11504,10721,11504,10721,37.6534333656508,126.843104741837
원흥,12136,11457,12136,11457,37.6509206996283,126.873307347639
을지로3가,11841,11711,11841,11711,37.56626594615,126.990308356253
일원,11679,11137,11679,11137,37.4840735840284,127.084451750048
잠원,5168,4967,5168,4967,37.5127991148107,127.01122017966
정발산,6995,7021,6995,7021,37.6589801992463,126.773725939404
종로3가,10130,11664,10130,11664,37.5704266025836,126.99202930223
주엽,9793,9608,9793,9608,37.6704315940863,126.761046013417
지축,6332,6192,6332,6192,37.6496180734177,126.912167788573
충무로,1,0,1,0,37.5612890978954,126.994207448462
학여울,1986,1988,1986,1988,37.4967171864138,127.071718971861
홍제,18918,18291,18918,18291,37.5887103667691,126.944242309924
화정,17237,17474,17237,17474,37.6345077843042,126.832630042005
가락시장,9953,9786,9953,9786,37.4927440321316,127.118485741487
경복궁,23932,23041,23932,23041,37.5758613027702,126.973062710191
경찰병원,8177,8375,8177,8375,37.4956031419934,127.124067847413
고속터미널,41932,39911,41932,39911,37.5049267445237,127.004949918697
교대,16350,10661,16350,10661,37.4928178646055,127.013838469407
구파발,22519,21595,22519,21595,37.6368417889316,126.918745426412
금호,8448,7939,8448,7939,37.5481125196986,127.015893753726
남부터미널,29946,30682,29946,30682,37.48514016604,127.016207055102
녹번,16948,15545,16948,15545,37.6007421809861,126.936019442532
대곡,2244,1723,2244,1723,37.6318206316005,126.810602730178
대청,11406,10696,11406,10696,37.4937218597788,127.079493645766
대치,11755,11994,11755,11994,37.4945627553067,127.063430193449
대화,14128,10960,14128,10960,37.675954868441,126.747305098166
도곡,5663,5668,5663,5668,37.4908647717187,127.05532337372
독립문,7720,7944,7720,7944,37.5744103589329,126.957750279047
동대입구,12026,13363,12026,13363,37.559030224347,127.005460196954
마두,8015,8198,8015,8198,37.6523303524635,126.778195968273
매봉,14025,13355,14025,13355,37.4869611285839,127.046614560925
무악재,4446,4431,4446,4431,37.5823841472467,126.950322097494
백석,10293,10338,10293,10338,37.6431608335662,126.788171623016
불광,17000,18155,17000,18155,37.6102072578868,126.92998576213
삼송,20522,20053,20522,20053,37.6550162726238,126.896562231497
수서,18434,19032,18434,19032,37.4873889933503,127.101859191018
신사,29728,30789,29728,30789,37.5171124958274,127.019494541135
안국,25245,25994,25245,25994,37.5767203705556,126.985823042976
압구정,35286,37939,35286,37939,37.5264308236177,127.028480919224
약수,13854,13409,13854,13409,37.5545595558163,127.010822526737
양재,41597,45049,41597,45049,37.4839347328908,127.034544193436
연신내,36821,34924,36821,34924,37.618962003178,126.921162124977
오금,7059,6287,7059,6287,37.5022659793733,127.127879247544
옥수,9221,9495,9221,9495,37.5409877747326,127.018965435917
원당,11616,11079,11616,11079,37.6534333656508,126.843104741837
원흥,12146,11666,12146,11666,37.6509206996283,126.873307347639
을지로3가,12016,12149,12016,12149,37.56626594615,126.990308356253
일원,11894,11504,11894,11504,37.4840735840284,127.084451750048
잠원,5530,5145,5530,5145,37.5127991148107,127.01122017966
정발산,7107,7165,7107,7165,37.6589801992463,126.773725939404
종로3가,10617,11865,10617,11865,37.5704266025836,126.99202930223
주엽,9633,9789,9633,9789,37.6704315940863,126.761046013417
지축,6535,6462,6535,6462,37.6496180734177,126.912167788573
충무로,2,0,2,0,37.5612890978954,126.994207448462
학여울,2058,2086,2058,2086,37.4967171864138,127.071718971861
홍제,19109,18378,19109,18378,37.5887103667691,126.944242309924
화정,17443,17856,17443,17856,37.6345077843042,126.832630042005
가락시장,10079,9982,10079,9982,37.4927440321316,127.118485741487
경복궁,25439,25517,25439,25517,37.5758613027702,126.973062710191
경찰병원,8289,8256,8289,8256,37.4956031419934,127.124067847413
고속터미널,43104,40476,43104,40476,37.5049267445237,127.004949918697
교대,16917,11027,16917,11027,37.4928178646055,127.013838469407
구파발,23071,22025,23071,22025,37.6368417889316,126.918745426412
금호,8760,8137,8760,8137,37.5481125196986,127.015893753726
남부터미널,30643,31299,30643,31299,37.48514016604,127.016207055102
녹번,17254,15492,17254,15492,37.6007421809861,126.936019442532
대곡,2290,1664,2290,1664,37.6318206316005,126.810602730178
대청,11714,11119,11714,11119,37.4937218597788,127.079493645766
대치,11682,11951,11682,11951,37.4945627553067,127.063430193449
대화,14582,11326,14582,11326,37.675954868441,126.747305098166
도곡,5887,6032,5887,6032,37.4908647717187,127.05532337372
독립문,7868,8183,7868,8183,37.5744103589329,126.957750279047
동대입구,11402,12642,11402,12642,37.559030224347,127.005460196954
마두,8344,8585,8344,8585,37.6523303524635,126.778195968273
매봉,13970,13392,13970,13392,37.4869611285839,127.046614560925
무악재,4513,4558,4513,4558,37.5823841472467,126.950322097494
백석,10382,10395,10382,10395,37.6431608335662,126.788171623016
불광,17458,18667,17458,18667,37.6102072578868,126.92998576213
삼송,21082,20466,21082,20466,37.6550162726238,126.896562231497
수서,18897,19120,18897,19120,37.4873889933503,127.101859191018
신사,30021,31150,30021,31150,37.5171124958274,127.019494541135
안국,27071,28080,27071,28080,37.5767203705556,126.985823042976
압구정,34991,37862,34991,37862,37.5264308236177,127.028480919224
약수,14469,13930,14469,13930,37.5545595558163,127.010822526737
양재,42561,46189,42561,46189,37.4839347328908,127.034544193436
연신내,38111,36065,38111,36065,37.618962003178,126.921162124977
오금,6898,6221,6898,6221,37.5022659793733,127.127879247544
옥수,9624,9779,9624,9779,37.5409877747326,127.018965435917
원당,12032,11443,12032,11443,37.6534333656508,126.843104741837
원흥,12642,11889,12642,11889,37.6509206996283,126.873307347639
을지로3가,12315,12262,12315,12262,37.56626594615,126.990308356253
일원,12003,11594,12003,11594,37.4840735840284,127.084451750048
잠원,5345,5063,5345,5063,37.5127991148107,127.01122017966
정발산,7695,7550,7695,7550,37.6589801992463,126.773725939404
종로3가,10652,12380,10652,12380,37.5704266025836,126.99202930223
주엽,9954,10021,9954,10021,37.6704315940863,126.761046013417
지축,6667,6494,6667,6494,37.6496180734177,126.912167788573
충무로,2,0,2,0,37.5612890978954,126.994207448462
학여울,2149,2190,2149,2190,37.4967171864138,127.071718971861
홍제,19725,18854,19725,18854,37.5887103667691,126.944242309924
화정,18337,18934,18337,18934,37.6345077843042,126.832630042005
가락시장,10359,10257,10359,10257,37.4927440321316,127.118485741487
경복궁,25896,26149,25896,26149,37.5758613027702,126.973062710191
경찰병원,8250,8441,8250,8441,37.4956031419934,127.124067847413
고속터미널,44825,42602,44825,42602,37.5049267445237,127.004949918697
교대,17664,11497,17664,11497,37.4928178646055,127.013838469407
구파발,22816,21760,22816,21760,37.6368417889316,126.918745426412
금호,8804,8236,8804,8236,37.5481125196986,127.015893753726
남부터미널,31536,32100,31536,32100,37.48514016604,127.016207055102
녹번,17364,15645,17364,15645,37.6007421809861,126.936019442532
대곡,2317,1759,2317,1759,37.6318206316005,126.810602730178
대청,11753,10942,11753,10942,37.4937218597788,127.079493645766
대치,11661,11851,11661,11851,37.4945627553067,127.063430193449
대화,15309,12145,15309,12145,37.675954868441,126.747305098166
도곡,5941,6049,5941,6049,37.4908647717187,127.05532337372
독립문,8070,8141,8070,8141,37.5744103589329,126.957750279047
동대입구,12824,14194,12824,14194,37.559030224347,127.005460196954
마두,8210,8378,8210,8378,37.6523303524635,126.778195968273
매봉,14243,13808,14243,13808,37.4869611285839,127.046614560925
무악재,4539,4540,4539,4540,37.5823841472467,126.950322097494
백석,10445,10481,10445,10481,37.6431608335662,126.788171623016
불광,17456,18708,17456,18708,37.6102072578868,126.92998576213
삼송,21291,20267,21291,20267,37.6550162726238,126.896562231497
수서,19478,19947,19478,19947,37.4873889933503,127.101859191018
신사,31142,32600,31142,32600,37.5171124958274,127.019494541135
안국,26594,27650,26594,27650,37.5767203705556,126.985823042976
압구정,35351,38297,35351,38297,37.5264308236177,127.028480919224
약수,14232,13941,14232,13941,37.5545595558163,127.010822526737
양재,42853,46867,42853,46867,37.4839347328908,127.034544193436
연신내,38035,36141,38035,36141,37.618962003178,126.921162124977
오금,6863,6413,6863,6413,37.5022659793733,127.127879247544
옥수,9722,10047,9722,10047,37.5409877747326,127.018965435917
원당,12050,11472,12050,11472,37.6534333656508,126.843104741837
원흥,12582,11847,12582,11847,37.6509206996283,126.873307347639
을지로3가,12402,12438,12402,12438,37.56626594615,126.990308356253
일원,12068,11631,12068,11631,37.4840735840284,127.084451750048
잠원,5779,5386,5779,5386,37.5127991148107,127.01122017966
정발산,7303,7293,7303,7293,37.6589801992463,126.773725939404
종로3가,10615,12498,10615,12498,37.5704266025836,126.99202930223
주엽,10071,10191,10071,10191,37.6704315940863,126.761046013417
지축,6887,6617,6887,6617,37.6496180734177,126.912167788573
충무로,2,0,2,0,37.5612890978954,126.994207448462
학여울,2292,2380,2292,2380,37.4967171864138,127.071718971861
홍제,19401,18542,19401,18542,37.5887103667691,126.944242309924
화정,18197,18591,18197,18591,37.6345077843042,126.832630042005
가락시장,10802,10632,10802,10632,37.4927440321316,127.118485741487
경복궁,25596,25616,25596,25616,37.5758613027702,126.973062710191
경찰병원,8168,8376,8168,8376,37.4956031419934,127.124067847413
고속터미널,53176,53472,53176,53472,37.5049267445237,127.004949918697
교대,18043,11786,18043,11786,37.4928178646055,127.013838469407
구파발,23007,21827,23007,21827,37.6368417889316,126.918745426412
금호,8912,8258,8912,8258,37.5481125196986,127.015893753726
남부터미널,34201,34475,34201,34475,37.48514016604,127.016207055102
녹번,17416,15567,17416,15567,37.6007421809861,126.936019442532
대곡,2335,1734,2335,1734,37.6318206316005,126.810602730178
대청,11784,10967,11784,10967,37.4937218597788,127.079493645766
대치,12069,12066,12069,12066,37.4945627553067,127.063430193449
대화,14931,11491,14931,11491,37.675954868441,126.747305098166
도곡,6169,6057,6169,6057,37.4908647717187,127.05532337372
독립문,8070,8187,8070,8187,37.5744103589329,126.957750279047
동대입구,11236,12331,11236,12331,37.559030224347,127.005460196954
마두,8462,8654,8462,8654,37.6523303524635,126.778195968273
매봉,14169,13818,14169,13818,37.4869611285839,127.046614560925
무악재,4553,4369,4553,4369,37.5823841472467,126.950322097494
백석,10843,10913,10843,10913,37.6431608335662,126.788171623016
불광,17945,18954,17945,18954,37.6102072578868,126.92998576213
삼송,21761,20643,21761,20643,37.6550162726238,126.896562231497
수서,21367,21035,21367,21035,37.4873889933503,127.101859191018
신사,33206,35986,33206,35986,37.5171124958274,127.019494541135
안국,27792,29272,27792,29272,37.5767203705556,126.985823042976
압구정,37795,41576,37795,41576,37.5264308236177,127.028480919224
약수,14801,14284,14801,14284,37.5545595558163,127.010822526737
양재,45442,48323,45442,48323,37.4839347328908,127.034544193436
연신내,39478,37438,39478,37438,37.618962003178,126.921162124977
오금,7220,6375,7220,6375,37.5022659793733,127.127879247544
옥수,10186,10242,10186,10242,37.5409877747326,127.018965435917
원당,12281,11465,12281,11465,37.6534333656508,126.843104741837
원흥,13071,12121,13071,12121,37.6509206996283,126.873307347639
을지로3가,12804,13020,12804,13020,37.56626594615,126.990308356253
일원,12597,11651,12597,11651,37.4840735840284,127.084451750048
잠원,5457,5145,5457,5145,37.5127991148107,127.01122017966
정발산,8379,9067,8379,9067,37.6589801992463,126.773725939404
종로3가,11180,13639,11180,13639,37.5704266025836,126.99202930223
주엽,10201,10212,10201,10212,37.6704315940863,126.761046013417
지축,6784,6458,6784,6458,37.6496180734177,126.912167788573
학여울,3317,3420,3317,3420,37.4967171864138,127.071718971861
홍제,19771,18532,19771,18532,37.5887103667691,126.944242309924
화정,18785,19103,18785,19103,37.6345077843042,126.832630042005
가락시장,7637,7489,7637,7489,37.4927440321316,127.118485741487
경복궁,20943,22621,20943,22621,37.5758613027702,126.973062710191
경찰병원,4626,4716,4626,4716,37.4956031419934,127.124067847413
고속터미널,60342,59009,60342,59009,37.5049267445237,127.004949918697
교대,9174,5555,9174,5555,37.4928178646055,127.013838469407
구파발,16786,17002,16786,17002,37.6368417889316,126.918745426412
금호,6644,5945,6644,5945,37.5481125196986,127.015893753726
남부터미널,25733,25330,25733,25330,37.48514016604,127.016207055102
녹번,12008,10303,12008,10303,37.6007421809861,126.936019442532
대곡,1530,1321,1530,1321,37.6318206316005,126.810602730178
대청,6782,6112,6782,6112,37.4937218597788,127.079493645766
대치,8758,8052,8758,8052,37.4945627553067,127.063430193449
대화,10212,9033,10212,9033,37.675954868441,126.747305098166
도곡,3892,3964,3892,3964,37.4908647717187,127.05532337372
독립문,6600,6905,6600,6905,37.5744103589329,126.957750279047
동대입구,10581,12165,10581,12165,37.559030224347,127.005460196954
마두,5506,5553,5506,5553,37.6523303524635,126.778195968273
매봉,7070,6733,7070,6733,37.4869611285839,127.046614560925
무악재,3266,3304,3266,3304,37.5823841472467,126.950322097494
백석,8696,8643,8696,8643,37.6431608335662,126.788171623016
불광,14776,16303,14776,16303,37.6102072578868,126.92998576213
삼송,16308,15107,16308,15107,37.6550162726238,126.896562231497
수서,16616,16182,16616,16182,37.4873889933503,127.101859191018
신사,26477,28283,26477,28283,37.5171124958274,127.019494541135
안국,22482,24841,22482,24841,37.5767203705556,126.985823042976
압구정,28597,30995,28597,30995,37.5264308236177,127.028480919224
약수,10869,10280,10869,10280,37.5545595558163,127.010822526737
양재,24655,26347,24655,26347,37.4839347328908,127.034544193436
연신내,31796,29810,31796,29810,37.618962003178,126.921162124977
오금,4313,4042,4313,4042,37.5022659793733,127.127879247544
옥수,7555,7471,7555,7471,37.5409877747326,127.018965435917
원당,9401,8683,9401,8683,37.6534333656508,126.843104741837
원흥,9126,8385,9126,8385,37.6509206996283,126.873307347639
을지로3가,7020,7102,7020,7102,37.56626594615,126.990308356253
일원,5915,5608,5915,5608,37.4840735840284,127.084451750048
잠원,3466,3286,3466,3286,37.5127991148107,127.01122017966
정발산,7188,7677,7188,7677,37.6589801992463,126.773725939404
종로3가,7095,10394,7095,10394,37.5704266025836,126.99202930223
주엽,7644,7670,7644,7670,37.6704315940863,126.761046013417
지축,4623,4416,4623,4416,37.6496180734177,126.912167788573
충무로,2,0,2,0,37.5612890978954,126.994207448462
학여울,2806,2936,2806,2936,37.4967171864138,127.071718971861
홍제,15531,14347,15531,14347,37.5887103667691,126.944242309924
화정,14233,14395,14233,14395,37.6345077843042,126.832630042005
가락시장,4414,4579,4414,4579,37.4927440321316,127.118485741487
경복궁,15192,16159,15192,16159,37.5758613027702,126.973062710191
경찰병원,3051,3228,3051,3228,37.4956031419934,127.124067847413
고속터미널,48758,45841,48758,45841,37.5049267445237,127.004949918697
교대,4968,2952,4968,2952,37.4928178646055,127.013838469407
구파발,11956,12349,11956,12349,37.6368417889316,126.918745426412
금호,4585,4486,4585,4486,37.5481125196986,127.015893753726
남부터미널,16920,18495,16920,18495,37.48514016604,127.016207055102
녹번,8127,7267,8127,7267,37.6007421809861,126.936019442532
대곡,1061,943,1061,943,37.6318206316005,126.810602730178
대청,4494,4509,4494,4509,37.4937218597788,127.079493645766
대치,5221,4963,5221,4963,37.4945627553067,127.063430193449
대화,6854,6126,6854,6126,37.675954868441,126.747305098166
도곡,2197,2221,2197,2221,37.4908647717187,127.05532337372
독립문,4637,5090,4637,5090,37.5744103589329,126.957750279047
동대입구,7549,8342,7549,8342,37.559030224347,127.005460196954
마두,3541,3592,3541,3592,37.6523303524635,126.778195968273
매봉,4532,4440,4532,4440,37.4869611285839,127.046614560925
무악재,2218,2289,2218,2289,37.5823841472467,126.950322097494
백석,6075,5886,6075,5886,37.6431608335662,126.788171623016
불광,10332,11601,10332,11601,37.6102072578868,126.92998576213
삼송,11724,11623,11724,11623,37.6550162726238,126.896562231497
수서,11979,12268,11979,12268,37.4873889933503,127.101859191018
신사,14887,15086,14887,15086,37.5171124958274,127.019494541135
안국,16644,17529,16644,17529,37.5767203705556,126.985823042976
압구정,16556,17020,16556,17020,37.5264308236177,127.028480919224
약수,7524,7155,7524,7155,37.5545595558163,127.010822526737
양재,15725,17775,15725,17775,37.4839347328908,127.034544193436
연신내,22270,20976,22270,20976,37.618962003178,126.921162124977
오금,3018,2950,3018,2950,37.5022659793733,127.127879247544
옥수,5254,5451,5254,5451,37.5409877747326,127.018965435917
원당,6461,6169,6461,6169,37.6534333656508,126.843104741837
원흥,6523,6187,6523,6187,37.6509206996283,126.873307347639
을지로3가,4461,4079,4461,4079,37.56626594615,126.990308356253
일원,4034,4130,4034,4130,37.4840735840284,127.084451750048
잠원,2146,2187,2146,2187,37.5127991148107,127.01122017966
정발산,5578,5368,5578,5368,37.6589801992463,126.773725939404
종로3가,4613,5987,4613,5987,37.5704266025836,126.99202930223
주엽,5089,5005,5089,5005,37.6704315940863,126.761046013417
지축,3244,2992,3244,2992,37.6496180734177,126.912167788573
학여울,2097,2235,2097,2235,37.4967171864138,127.071718971861
홍제,10336,9901,10336,9901,37.5887103667691,126.944242309924
화정,10340,10357,10340,10357,37.6345077843042,126.832630042005
가락시장,9880,9734,9880,9734,37.4927440321316,127.118485741487
경복궁,25178,25247,25178,25247,37.5758613027702,126.973062710191
경찰병원,8366,8363,8366,8363,37.4956031419934,127.124067847413
고속터미널,44308,42041,44308,42041,37.5049267445237,127.004949918697
교대,16324,10587,16324,10587,37.4928178646055,127.013838469407
구파발,22165,21320,22165,21320,37.6368417889316,126.918745426412
금호,8277,7808,8277,7808,37.5481125196986,127.015893753726
남부터미널,29960,30645,29960,30645,37.48514016604,127.016207055102
녹번,16789,15289,16789,15289,37.6007421809861,126.936019442532
대곡,2204,1665,2204,1665,37.6318206316005,126.810602730178
대청,11242,10412,11242,10412,37.4937218597788,127.079493645766
대치,11508,11660,11508,11660,37.4945627553067,127.063430193449
대화,14521,11006,14521,11006,37.675954868441,126.747305098166
도곡,5718,5664,5718,5664,37.4908647717187,127.05532337372
독립문,6981,7363,6981,7363,37.5744103589329,126.957750279047
동대입구,10461,11341,10461,11341,37.559030224347,127.005460196954
마두,8145,8329,8145,8329,37.6523303524635,126.778195968273
매봉,13631,13054,13631,13054,37.4869611285839,127.046614560925
무악재,4351,4449,4351,4449,37.5823841472467,126.950322097494
백석,10192,10273,10192,10273,37.6431608335662,126.788171623016
불광,17128,17876,17128,17876,37.6102072578868,126.92998576213
삼송,20613,20110,20613,20110,37.6550162726238,126.896562231497
수서,19050,19753,19050,19753,37.4873889933503,127.101859191018
신사,30126,30867,30126,30867,37.5171124958274,127.019494541135
안국,25876,25697,25876,25697,37.5767203705556,126.985823042976
압구정,34109,36681,34109,36681,37.5264308236177,127.028480919224
약수,13730,13669,13730,13669,37.5545595558163,127.010822526737
양재,41475,44470,41475,44470,37.4839347328908,127.034544193436
연신내,36728,34709,36728,34709,37.618962003178,126.921162124977
오금,6806,6072,6806,6072,37.5022659793733,127.127879247544
옥수,9340,9631,9340,9631,37.5409877747326,127.018965435917
원당,11723,11038,11723,11038,37.6534333656508,126.843104741837
원흥,12146,11501,12146,11501,37.6509206996283,126.873307347639
을지로3가,12450,11883,12450,11883,37.56626594615,126.990308356253
일원,11507,11272,11507,11272,37.4840735840284,127.084451750048
잠원,5237,5181,5237,5181,37.5127991148107,127.01122017966
정발산,6833,6795,6833,6795,37.6589801992463,126.773725939404
종로3가,10639,11855,10639,11855,37.5704266025836,126.99202930223
주엽,9801,9795,9801,9795,37.6704315940863,126.761046013417
지축,6425,6336,6425,6336,37.6496180734177,126.912167788573
학여울,1928,1995,1928,1995,37.4967171864138,127.071718971861
홍제,18772,18230,18772,18230,37.5887103667691,126.944242309924
화정,17337,17728,17337,17728,37.6345077843042,126.832630042005
가락시장,10330,10345,10330,10345,37.4927440321316,127.118485741487
경복궁,23760,23169,23760,23169,37.5758613027702,126.973062710191
경찰병원,8481,8467,8481,8467,37.4956031419934,127.124067847413
고속터미널,45112,42351,45112,42351,37.5049267445237,127.004949918697
교대,17331,11189,17331,11189,37.4928178646055,127.013838469407
구파발,23352,22401,23352,22401,37.6368417889316,126.918745426412
금호,8688,8271,8688,8271,37.5481125196986,127.015893753726
남부터미널,31853,32060,31853,32060,37.48514016604,127.016207055102
녹번,17249,15969,17249,15969,37.6007421809861,126.936019442532
대곡,2220,1683,2220,1683,37.6318206316005,126.810602730178
대청,11623,10881,11623,10881,37.4937218597788,127.079493645766
대치,11901,12396,11901,12396,37.4945627553067,127.063430193449
대화,14512,11307,14512,11307,37.675954868441,126.747305098166
도곡,5937,5855,5937,5855,37.4908647717187,127.05532337372
독립문,7688,8048,7688,8048,37.5744103589329,126.957750279047
동대입구,11100,11759,11100,11759,37.559030224347,127.005460196954
마두,8215,8642,8215,8642,37.6523303524635,126.778195968273
매봉,14756,14035,14756,14035,37.4869611285839,127.046614560925
무악재,4555,4661,4555,4661,37.5823841472467,126.950322097494
백석,10928,11007,10928,11007,37.6431608335662,126.788171623016
불광,17277,18673,17277,18673,37.6102072578868,126.92998576213
삼송,21300,20943,21300,20943,37.6550162726238,126.896562231497
수서,19600,19948,19600,19948,37.4873889933503,127.101859191018
신사,32415,32864,32415,32864,37.5171124958274,127.019494541135
안국,27663,27687,27663,27687,37.5767203705556,126.985823042976
압구정,36731,39177,36731,39177,37.5264308236177,127.028480919224
약수,14526,14291,14526,14291,37.5545595558163,127.010822526737
양재,43501,46291,43501,46291,37.4839347328908,127.034544193436
연신내,37988,36436,37988,36436,37.618962003178,126.921162124977
오금,7091,6430,7091,6430,37.5022659793733,127.127879247544
옥수,9722,10148,9722,10148,37.5409877747326,127.018965435917
원당,12072,11525,12072,11525,37.6534333656508,126.843104741837
원흥,12640,11941,12640,11941,37.6509206996283,126.873307347639
을지로3가,12866,12470,12866,12470,37.56626594615,126.990308356253
일원,12172,11797,12172,11797,37.4840735840284,127.084451750048
잠원,5553,5413,5553,5413,37.5127991148107,127.01122017966
정발산,7360,7434,7360,7434,37.6589801992463,126.773725939404
종로3가,11095,12538,11095,12538,37.5704266025836,126.99202930223
주엽,10012,10195,10012,10195,37.6704315940863,126.761046013417
지축,6692,6546,6692,6546,37.6496180734177,126.912167788573
충무로,2,0,2,0,37.5612890978954,126.994207448462
학여울,2100,2163,2100,2163,37.4967171864138,127.071718971861
홍제,19303,18750,19303,18750,37.5887103667691,126.944242309924
화정,18057,18604,18057,18604,37.6345077843042,126.832630042005
가락시장,9772,9494,9772,9494,37.4927440321316,127.118485741487
경복궁,24240,23917,24240,23917,37.5758613027702,126.973062710191
경찰병원,8306,8310,8306,8310,37.4956031419934,127.124067847413
고속터미널,43460,41017,43460,41017,37.5049267445237,127.004949918697
교대,16819,10661,16819,10661,37.4928178646055,127.013838469407
구파발,22322,21559,22322,21559,37.6368417889316,126.918745426412
금호,8223,7766,8223,7766,37.5481125196986,127.015893753726
남부터미널,30607,31247,30607,31247,37.48514016604,127.016207055102
녹번,16757,15104,16757,15104,37.6007421809861,126.936019442532
대곡,2178,1593,2178,1593,37.6318206316005,126.810602730178
대청,11006,10330,11006,10330,37.4937218597788,127.079493645766
대치,10908,11064,10908,11064,37.4945627553067,127.063430193449
대화,13931,10904,13931,10904,37.675954868441,126.747305098166
도곡,5593,5718,5593,5718,37.4908647717187,127.05532337372
독립문,7356,7562,7356,7562,37.5744103589329,126.957750279047
동대입구,10122,11172,10122,11172,37.559030224347,127.005460196954
마두,7909,8155,7909,8155,37.6523303524635,126.778195968273
매봉,14076,13742,14076,13742,37.4869611285839,127.046614560925
