사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,평일주말
20201212,7호선,부천시청,6167,6100,12267,주말
20201212,7호선,신중동,6502,6372,12874,주말
20201212,7호선,춘의,4119,3984,8103,주말
20201212,7호선,부천종합운동장,2248,2055,4303,주말
20201212,7호선,까치울,3578,3571,7149,주말
20201212,7호선,온수,4288,4218,8506,주말
20201212,7호선,천왕,4663,4449,9112,주말
20201212,7호선,광명사거리,12808,13047,25855,주말
20201212,7호선,철산,10180,10495,20675,주말
20201212,7호선,가산디지털단지,11391,10812,22203,주말
20201212,7호선,남구로,6771,7323,14094,주말
20201212,7호선,대림,5013,5312,10325,주말
20201212,7호선,신풍,5983,5859,11842,주말
20201212,7호선,보라매,4294,4047,8341,주말
20201212,7호선,신대방삼거리,8282,7892,16174,주말
20201212,7호선,장승배기,5108,4971,10079,주말
20201212,7호선,상도,7781,7267,15048,주말
20201212,7호선,숭실대입구,5947,5773,11720,주말
20201212,7호선,남성,5694,5287,10981,주말
20201212,7호선,이수,8220,7619,15839,주말
20201212,7호선,내방,5786,5671,11457,주말
20201212,7호선,고속터미널,8225,7227,15452,주말
20201212,7호선,반포,3141,2912,6053,주말
20201212,7호선,논현,8053,8650,16703,주말
20201212,7호선,학동,7936,8147,16083,주말
20201212,7호선,강남구청,7103,7682,14785,주말
20201212,7호선,청담,8568,9048,17616,주말
20201212,7호선,뚝섬유원지,4156,3991,8147,주말
20201212,7호선,건대입구,7274,7062,14336,주말
20201212,7호선,어린이대공원,6847,6428,13275,주말
20201212,7호선,군자,7738,6041,13779,주말
20201212,7호선,중곡,5223,5048,10271,주말
20201212,7호선,용마산,3249,3167,6416,주말
20201212,7호선,사가정,9381,9284,18665,주말
20201212,7호선,면목,8527,8223,16750,주말
20201212,7호선,상봉,9572,9224,18796,주말
20201212,7호선,중화,5793,5821,11614,주말
20201212,7호선,먹골,5749,5741,11490,주말
20201212,7호선,태릉입구,4531,4168,8699,주말
20201212,7호선,공릉,6217,6054,12271,주말
20201212,7호선,하계,8565,8105,16670,주말
20201212,7호선,중계,6756,6158,12914,주말
20201212,7호선,노원,10799,11017,21816,주말
20201212,7호선,마들,6337,6079,12416,주말
20201212,7호선,수락산,7470,7461,14931,주말
20201212,7호선,도봉산,4534,6585,11119,주말
20201212,7호선,장암,1106,790,1896,주말
20201212,6호선,봉화산,3828,3711,7539,주말
20201212,6호선,화랑대,4497,3830,8327,주말
20201212,6호선,태릉입구,2803,2874,5677,주말
20201212,6호선,석계,6390,6501,12891,주말
20201212,6호선,돌곶이,5095,4642,9737,주말
20201212,6호선,상월곡,3106,2740,5846,주말
20201212,6호선,월곡,5293,5444,10737,주말
20201212,6호선,고려대,3704,3516,7220,주말
20201212,6호선,안암,3956,3745,7701,주말
20201212,6호선,보문,3513,3107,6620,주말
20201212,6호선,창신,1560,1341,2901,주말
20201212,6호선,동묘앞,5514,5097,10611,주말
20201212,6호선,신당,3944,3305,7249,주말
20201212,6호선,청구,1652,1830,3482,주말
20201212,6호선,약수,1766,1761,3527,주말
20201212,6호선,버티고개,1108,1107,2215,주말
20201212,6호선,한강진,3046,3786,6832,주말
20201212,6호선,이태원,5355,5738,11093,주말
20201212,6호선,녹사평,2577,2610,5187,주말
20201212,6호선,삼각지,2560,2122,4682,주말
20201212,6호선,효창공원앞,3292,2929,6221,주말
20201212,6호선,공덕,6724,6368,13092,주말
20201212,6호선,대흥,3442,3378,6820,주말
20201212,6호선,광흥창,3408,3267,6675,주말
20201212,6호선,상수,4033,4630,8663,주말
20201212,6호선,합정,7028,6497,13525,주말
20201212,6호선,망원,8085,8596,16681,주말
20201212,6호선,마포구청,6594,5932,12526,주말
20201212,6호선,월드컵경기장,3053,3179,6232,주말
20201212,6호선,디지털미디어시티,5183,5288,10471,주말
20201212,6호선,증산,5408,5385,10793,주말
20201212,6호선,새절,6471,6236,12707,주말
20201212,6호선,구산,3710,2873,6583,주말
20201212,6호선,연신내,1,0,1,주말
20201212,6호선,독바위,1521,1802,3323,주말
20201212,6호선,불광,2938,2783,5721,주말
20201212,6호선,역촌,1882,2166,4048,주말
20201212,6호선,응암,9023,9160,18183,주말
20201212,5호선,하남풍산,2351,2521,4872,주말
20201212,5호선,미사,6461,6423,12884,주말
20201212,5호선,마천,3369,3475,6844,주말
20201212,5호선,거여,3849,3772,7621,주말
20201212,5호선,개롱,2972,3098,6070,주말
20201212,5호선,오금,1502,1396,2898,주말
20201212,5호선,방이,3004,3091,6095,주말
20201212,5호선,올림픽공원,1920,1692,3612,주말
20201212,5호선,둔촌동,4285,4301,8586,주말
20201212,5호선,상일동,6476,5997,12473,주말
20201212,5호선,고덕,3924,3834,7758,주말
20201212,5호선,명일,3952,3987,7939,주말
20201212,5호선,굽은다리,4913,4644,9557,주말
20201212,5호선,길동,4062,4369,8431,주말
20201212,5호선,강동,9737,9179,18916,주말
20201212,5호선,천호,11525,11168,22693,주말
20201212,5호선,광나루,6622,6410,13032,주말
20201212,5호선,아차산,8751,8700,17451,주말
20201212,5호선,군자,5779,6327,12106,주말
20201212,5호선,장한평,7676,7648,15324,주말
20201212,5호선,답십리,7545,7053,14598,주말
20201212,5호선,마장,2797,2676,5473,주말
20201212,5호선,왕십리,2379,2675,5054,주말
20201212,5호선,행당,3775,3288,7063,주말
20201212,5호선,신금호,2928,3014,5942,주말
20201212,5호선,청구,1869,1680,3549,주말
20201212,5호선,동대문역사문화공원,709,898,1607,주말
20201212,5호선,을지로4가,2462,2620,5082,주말
20201212,5호선,종로3가,4840,5025,9865,주말
20201212,5호선,광화문,8112,8168,16280,주말
20201212,5호선,서대문,4825,4906,9731,주말
20201212,5호선,충정로,1449,1326,2775,주말
20201212,5호선,애오개,2596,2493,5089,주말
20201212,5호선,공덕,4638,4854,9492,주말
20201212,5호선,마포,4822,4801,9623,주말
20201212,5호선,여의나루,2798,2768,5566,주말
20201212,5호선,여의도,5545,5775,11320,주말
20201212,5호선,신길,1672,1843,3515,주말
20201212,5호선,영등포시장,4988,5199,10187,주말
20201212,5호선,영등포구청,1488,1382,2870,주말
20201212,5호선,양평,2687,2632,5319,주말
20201212,5호선,오목교,10508,11099,21607,주말
20201212,5호선,목동,7729,7970,15699,주말
20201212,5호선,신정,6398,5592,11990,주말
20201212,5호선,까치산,15041,14615,29656,주말
20201212,5호선,화곡,14003,13194,27197,주말
20201212,5호선,우장산,6699,6767,13466,주말
20201212,5호선,발산,8100,8467,16567,주말
20201212,5호선,마곡,3339,3145,6484,주말
20201212,5호선,송정,3676,3571,7247,주말
20201212,5호선,김포공항,4664,5032,9696,주말
20201212,5호선,개화산,2662,2706,5368,주말
20201212,5호선,방화,3480,3176,6656,주말
20201212,4호선,쌍문,15654,14531,30185,주말
20201212,4호선,창동,13685,14747,28432,주말
20201212,4호선,노원,10467,11353,21820,주말
20201212,4호선,상계,9900,9530,19430,주말
20201212,4호선,당고개,7175,6905,14080,주말
20201212,4호선,남태령,587,476,1063,주말
20201212,4호선,사당,12216,10519,22735,주말
20201212,4호선,총신대입구,9957,10743,20700,주말
20201212,4호선,동작,1342,1372,2714,주말
20201212,4호선,이촌,3197,3515,6712,주말
20201212,4호선,신용산,5714,6126,11840,주말
20201212,4호선,삼각지,1721,2048,3769,주말
20201212,4호선,숙대입구,5835,5530,11365,주말
20201212,4호선,서울역,3562,6689,10251,주말
20201212,4호선,회현,10063,10695,20758,주말
20201212,4호선,명동,7876,8691,16567,주말
20201212,4호선,충무로,8723,8853,17576,주말
20201212,4호선,동대문역사문화공원,7021,6004,13025,주말
20201212,4호선,동대문,9442,9249,18691,주말
20201212,4호선,혜화,12379,12565,24944,주말
20201212,4호선,한성대입구,7126,6876,14002,주말
20201212,4호선,성신여대입구,10917,10428,21345,주말
20201212,4호선,길음,9337,9070,18407,주말
20201212,4호선,미아사거리,16075,15528,31603,주말
20201212,4호선,미아,8013,7875,15888,주말
20201212,4호선,수유,19243,18590,37833,주말
20201212,3호선,오금,2381,2239,4620,주말
20201212,3호선,경찰병원,2812,2701,5513,주말
20201212,3호선,가락시장,4585,4394,8979,주말
20201212,3호선,수서,7872,8076,15948,주말
20201212,3호선,일원,3242,3222,6464,주말
20201212,3호선,대청,3988,3679,7667,주말
20201212,3호선,학여울,719,683,1402,주말
20201212,3호선,대치,5053,4836,9889,주말
20201212,3호선,도곡,2173,2156,4329,주말
20201212,3호선,매봉,4024,3798,7822,주말
20201212,3호선,양재,13199,14171,27370,주말
20201212,3호선,남부터미널,12844,13212,26056,주말
20201212,3호선,교대,4158,2625,6783,주말
20201212,3호선,고속터미널,28371,29403,57774,주말
20201212,3호선,잠원,2153,2073,4226,주말
20201212,3호선,신사,14868,15317,30185,주말
20201212,3호선,압구정,16856,17433,34289,주말
20201212,3호선,옥수,4699,4737,9436,주말
20201212,3호선,금호,4248,3947,8195,주말
20201212,3호선,약수,6397,5963,12360,주말
20201212,3호선,동대입구,4085,4413,8498,주말
20201212,3호선,을지로3가,2928,3260,6188,주말
20201212,3호선,종로3가,2769,3679,6448,주말
20201212,3호선,안국,6173,6784,12957,주말
20201212,3호선,경복궁,7527,7665,15192,주말
20201212,3호선,독립문,3915,4060,7975,주말
20201212,3호선,무악재,1857,1907,3764,주말
20201212,3호선,홍제,9271,8990,18261,주말
20201212,3호선,녹번,6980,6295,13275,주말
20201212,3호선,불광,9410,10648,20058,주말
20201212,3호선,연신내,21433,20150,41583,주말
20201212,3호선,구파발,9932,10004,19936,주말
20201212,3호선,지축,1656,1639,3295,주말
20201212,2호선,용두,1240,1228,2468,주말
20201212,2호선,신정네거리,4906,5104,10010,주말
20201212,2호선,양천구청,2862,3050,5912,주말
20201212,2호선,도림천,609,570,1179,주말
20201212,2호선,신설동,2235,2231,4466,주말
20201212,2호선,신답,680,708,1388,주말
20201212,2호선,용답,1449,1440,2889,주말
20201212,2호선,충정로,3861,4043,7904,주말
20201212,2호선,아현,5292,5237,10529,주말
20201212,2호선,이대,8426,8325,16751,주말
20201212,2호선,신촌,17562,17759,35321,주말
20201212,2호선,홍대입구,27685,28622,56307,주말
20201212,2호선,합정,14985,15791,30776,주말
20201212,2호선,당산,8346,9237,17583,주말
20201212,2호선,영등포구청,8786,9094,17880,주말
20201212,2호선,문래,7415,7568,14983,주말
20201212,2호선,신도림,26613,26429,53042,주말
20201212,2호선,대림,13707,14905,28612,주말
20201212,2호선,구로디지털단지,24596,24809,49405,주말
20201212,2호선,신대방,14459,14251,28710,주말
20201212,2호선,신림,36168,34500,70668,주말
20201212,2호선,봉천,12635,11890,24525,주말
20201212,2호선,서울대입구,25713,24627,50340,주말
20201212,2호선,낙성대,14864,13808,28672,주말
20201212,2호선,사당,18730,20229,38959,주말
20201212,2호선,방배,7166,7166,14332,주말
20201212,2호선,서초,7305,6673,13978,주말
20201212,2호선,교대,11326,12371,23697,주말
20201212,2호선,강남,33933,33492,67425,주말
20201212,2호선,역삼,13345,14169,27514,주말
20201212,2호선,선릉,17012,15096,32108,주말
20201212,2호선,삼성,18389,18526,36915,주말
20201212,2호선,종합운동장,3066,3295,6361,주말
20201212,2호선,잠실새내,10145,10533,20678,주말
20201212,2호선,잠실,33955,32459,66414,주말
20201212,2호선,잠실나루,4985,4819,9804,주말
20201212,2호선,강변,16207,16870,33077,주말
20201212,2호선,구의,11472,11321,22793,주말
20201212,2호선,건대입구,18670,20194,38864,주말
20201212,2호선,성수,9443,10248,19691,주말
20201212,2호선,뚝섬,6592,6879,13471,주말
20201212,2호선,한양대,3007,3064,6071,주말
20201212,2호선,왕십리,8410,6878,15288,주말
20201212,2호선,상왕십리,6564,6150,12714,주말
20201212,2호선,신당,7717,7924,15641,주말
20201212,2호선,동대문역사문화공원,6184,6327,12511,주말
20201212,2호선,을지로4가,5536,5424,10960,주말
20201212,2호선,을지로3가,5442,5395,10837,주말
20201212,2호선,을지로입구,13223,13136,26359,주말
20201212,2호선,시청,5076,4276,9352,주말
20201212,1호선,청량리,13818,14040,27858,주말
20201212,1호선,제기동,11579,11788,23367,주말
20201212,1호선,신설동,7295,6994,14289,주말
20201212,1호선,동대문,7810,7070,14880,주말
20201212,1호선,종로5가,11293,11471,22764,주말
20201212,1호선,종로3가,12568,11455,24023,주말
20201212,1호선,종각,9994,9561,19555,주말
20201212,1호선,시청,5963,5990,11953,주말
20201212,1호선,동묘앞,8518,8705,17223,주말
20201212,1호선,서울역,17462,17665,35127,주말
20201212,일산선,백석,5449,5644,11093,주말
20201212,중앙선,망우,4411,4326,8737,주말
20201212,중앙선,오빈,160,160,320,주말
20201212,중앙선,양평,1430,1495,2925,주말
20201212,중앙선,원덕,202,237,439,주말
20201212,분당선,압구정로데오,10913,11908,22821,주말
20201212,분당선,서울숲,3421,3335,6756,주말
20201212,분당선,수원,4704,3734,8438,주말
20201212,분당선,수서,5997,6539,12536,주말
20201212,분당선,대모산입구,1886,1757,3643,주말
20201212,분당선,개포동,1592,1565,3157,주말
20201212,분당선,구룡,818,727,1545,주말
20201212,분당선,도곡,2880,2641,5521,주말
20201212,분당선,한티,6857,7014,13871,주말
20201212,분당선,선릉,3805,5495,9300,주말
20201212,과천선,범계,12634,12100,24734,주말
20201212,과천선,평촌,6342,6431,12773,주말
20201212,과천선,인덕원,10334,10322,20656,주말
20201212,과천선,정부과천청사,3573,3682,7255,주말
20201212,과천선,과천,2718,2424,5142,주말
20201212,과천선,대공원,1884,2110,3994,주말
20201212,과천선,경마공원,807,791,1598,주말
20201212,과천선,선바위,3346,3162,6508,주말
20201212,공항철도 1호선,영종,1659,1738,3397,주말
20201212,공항철도 1호선,인천공항2터미널,1535,1365,2900,주말
20201212,공항철도 1호선,인천공항1터미널,2698,2892,5590,주말
20201212,안산선,정왕,4391,4381,8772,주말
20201212,안산선,오이도,4799,5026,9825,주말
20201212,중앙선,용문,1093,1196,2289,주말
20201212,중앙선,지평,32,27,59,주말
20201212,일산선,마두,3439,3509,6948,주말
20201212,수인선,연수,2739,2743,5482,주말
20201212,수인선,송도,1566,1474,3040,주말
20201212,수인선,인하대,3048,2784,5832,주말
20201212,수인선,숭의,1983,1881,3864,주말
20201212,수인선,신포,983,1044,2027,주말
20201212,수인선,인천,714,1064,1778,주말
20201212,안산선,산본,8003,8573,16576,주말
20201212,안산선,대야미,2814,2432,5246,주말
20201212,안산선,반월,2392,2280,4672,주말
20201212,안산선,상록수,8836,8909,17745,주말
20201212,안산선,한대앞,4797,4851,9648,주말
20201212,안산선,중앙,9258,9839,19097,주말
20201212,안산선,고잔,4211,4226,8437,주말
20201212,안산선,초지,2045,2203,4248,주말
20201212,안산선,안산,7770,8083,15853,주말
20201212,안산선,신길온천,989,963,1952,주말
20201212,일산선,정발산,3857,3852,7709,주말
20201212,일산선,주엽,4150,4236,8386,주말
20201212,일산선,대화,5771,5338,11109,주말
20201212,장항선,봉명,607,583,1190,주말
20201212,장항선,쌍용,1077,1017,2094,주말
20201212,장항선,아산,1757,1777,3534,주말
20201212,장항선,배방,723,619,1342,주말
20201212,장항선,온양온천,2504,2582,5086,주말
20201212,장항선,신창,845,779,1624,주말
20201212,중앙선,회기,12771,12140,24911,주말
20201212,중앙선,중랑,3231,3106,6337,주말
20201212,중앙선,상봉,3472,3404,6876,주말
20201212,중앙선,양원,791,829,1620,주말
20201212,중앙선,구리,6865,7119,13984,주말
20201212,중앙선,도농,4474,4277,8751,주말
20201212,중앙선,양정,421,353,774,주말
20201212,중앙선,덕소,2923,3002,5925,주말
20201212,중앙선,도심,1085,1002,2087,주말
20201212,중앙선,팔당,876,953,1829,주말
20201212,중앙선,운길산,781,712,1493,주말
20201212,중앙선,양수,1203,1157,2360,주말
20201212,중앙선,신원,202,155,357,주말
20201212,중앙선,국수,366,413,779,주말
20201212,중앙선,아신,375,380,755,주말
20201213,5호선,미사,4296,4125,8421,주말
20201213,중앙선,양평,1399,1169,2568,주말
20201213,중앙선,원덕,164,117,281,주말
20201213,중앙선,용문,1086,892,1978,주말
20201213,중앙선,지평,27,18,45,주말
20201213,장항선,봉명,363,367,730,주말
20201213,장항선,쌍용,712,760,1472,주말
20201213,장항선,아산,1848,1257,3105,주말
20201213,장항선,배방,442,557,999,주말
20201213,장항선,온양온천,2034,2091,4125,주말
20201213,장항선,신창,576,716,1292,주말
20201213,중앙선,회기,8789,8745,17534,주말
20201213,중앙선,중랑,2002,1970,3972,주말
20201213,중앙선,상봉,2374,2278,4652,주말
20201213,중앙선,망우,2627,2646,5273,주말
20201213,중앙선,양원,476,451,927,주말
20201213,중앙선,구리,4384,4700,9084,주말
20201213,중앙선,도농,2827,2863,5690,주말
20201213,중앙선,양정,276,212,488,주말
20201213,중앙선,덕소,1933,1926,3859,주말
20201213,중앙선,도심,728,663,1391,주말
20201213,중앙선,팔당,743,710,1453,주말
20201213,중앙선,운길산,550,593,1143,주말
20201213,중앙선,양수,898,780,1678,주말
20201213,중앙선,신원,104,93,197,주말
20201213,중앙선,국수,364,337,701,주말
20201213,중앙선,아신,279,271,550,주말
20201213,중앙선,오빈,118,119,237,주말
20201213,1호선,서울역,14350,13162,27512,주말
20201213,1호선,동묘앞,5425,5533,10958,주말
20201213,1호선,시청,4117,3918,8035,주말
20201213,1호선,종각,6034,5733,11767,주말
20201213,1호선,종로3가,6608,6064,12672,주말
20201213,1호선,종로5가,3907,4182,8089,주말
20201213,1호선,동대문,4904,5382,10286,주말
20201213,1호선,신설동,4122,4098,8220,주말
20201213,1호선,제기동,5255,5468,10723,주말
20201213,1호선,청량리,8010,7967,15977,주말
20201213,2호선,시청,3092,2580,5672,주말
20201213,2호선,을지로입구,9581,9431,19012,주말
20201213,2호선,을지로3가,3145,2869,6014,주말
20201213,2호선,을지로4가,1895,1740,3635,주말
20201213,2호선,동대문역사문화공원,4192,5088,9280,주말
20201213,2호선,신당,4534,4938,9472,주말
20201213,2호선,상왕십리,3933,4092,8025,주말
20201213,2호선,왕십리,5253,4375,9628,주말
20201213,2호선,한양대,1534,1688,3222,주말
20201213,2호선,뚝섬,4348,4557,8905,주말
20201213,2호선,성수,4980,5435,10415,주말
20201213,2호선,건대입구,12367,12740,25107,주말
20201213,2호선,구의,7073,7126,14199,주말
20201213,2호선,강변,12552,12234,24786,주말
20201213,2호선,잠실나루,3182,3170,6352,주말
20201213,2호선,잠실,22905,21594,44499,주말
20201213,2호선,잠실새내,5830,6041,11871,주말
20201213,2호선,종합운동장,1866,2048,3914,주말
20201213,2호선,삼성,12058,11799,23857,주말
20201213,2호선,선릉,7931,7081,15012,주말
20201213,2호선,역삼,7056,7702,14758,주말
20201213,2호선,강남,16263,15909,32172,주말
20201213,2호선,교대,5533,6359,11892,주말
20201213,2호선,서초,3836,3511,7347,주말
20201213,2호선,방배,3807,4041,7848,주말
20201213,2호선,사당,11466,12654,24120,주말
20201213,2호선,낙성대,9279,9894,19173,주말
20201213,2호선,서울대입구,15438,15999,31437,주말
20201213,2호선,봉천,7560,7584,15144,주말
20201213,2호선,신림,23270,23115,46385,주말
20201213,2호선,신대방,9678,9497,19175,주말
20201213,2호선,구로디지털단지,14818,14698,29516,주말
20201213,2호선,대림,9438,9763,19201,주말
20201213,2호선,신도림,16235,16163,32398,주말
20201213,2호선,문래,4050,4186,8236,주말
20201213,2호선,영등포구청,4933,5166,10099,주말
20201213,2호선,당산,4861,5479,10340,주말
20201213,2호선,합정,9870,10064,19934,주말
20201213,2호선,홍대입구,18536,17866,36402,주말
20201213,2호선,신촌,11464,11207,22671,주말
20201213,2호선,이대,4979,5065,10044,주말
20201213,2호선,아현,3194,3128,6322,주말
20201213,2호선,충정로,2359,2530,4889,주말
20201213,2호선,용답,871,972,1843,주말
20201213,2호선,신답,432,459,891,주말
20201213,2호선,신설동,1478,1383,2861,주말
20201213,2호선,도림천,250,283,533,주말
20201213,2호선,양천구청,1831,1986,3817,주말
20201213,2호선,신정네거리,2818,2846,5664,주말
20201213,2호선,용두,619,662,1281,주말
20201213,3호선,지축,1023,983,2006,주말
20201213,3호선,구파발,6488,6422,12910,주말
20201213,3호선,연신내,13525,12852,26377,주말
20201213,3호선,불광,5906,6978,12884,주말
20201213,3호선,녹번,4354,3821,8175,주말
20201213,3호선,홍제,5613,5483,11096,주말
20201213,3호선,무악재,1144,1177,2321,주말
20201213,3호선,독립문,2402,2482,4884,주말
20201213,3호선,경복궁,4877,5041,9918,주말
20201213,3호선,안국,3823,4031,7854,주말
20201213,3호선,종로3가,1602,1975,3577,주말
20201213,3호선,을지로3가,1504,1481,2985,주말
20201213,3호선,동대입구,2934,3223,6157,주말
20201213,3호선,약수,3647,3517,7164,주말
20201213,3호선,금호,2556,2551,5107,주말
20201213,3호선,옥수,2711,3010,5721,주말
20201213,3호선,압구정,7443,7912,15355,주말
20201213,3호선,신사,6745,7006,13751,주말
20201213,3호선,잠원,1096,1156,2252,주말
20201213,3호선,고속터미널,22064,20735,42799,주말
20201213,3호선,교대,2085,1480,3565,주말
20201213,3호선,남부터미널,8365,8542,16907,주말
20201213,3호선,양재,7559,8888,16447,주말
20201213,3호선,매봉,2461,2539,5000,주말
20201213,3호선,도곡,1204,1161,2365,주말
20201213,3호선,대치,2576,2585,5161,주말
20201213,3호선,학여울,397,425,822,주말
20201213,3호선,대청,2414,2335,4749,주말
20201213,3호선,일원,2008,2034,4042,주말
20201213,3호선,수서,5739,5437,11176,주말
20201213,3호선,가락시장,2256,2509,4765,주말
20201213,3호선,경찰병원,1813,1802,3615,주말
20201213,3호선,오금,1657,1606,3263,주말
20201213,4호선,수유,12241,11946,24187,주말
20201213,4호선,미아,5046,4825,9871,주말
20201213,4호선,미아사거리,10180,9573,19753,주말
20201213,4호선,길음,5945,5949,11894,주말
20201213,4호선,성신여대입구,6983,6720,13703,주말
20201213,4호선,한성대입구,4555,4546,9101,주말
20201213,4호선,혜화,8418,8689,17107,주말
20201213,4호선,동대문,3406,3980,7386,주말
20201213,4호선,동대문역사문화공원,4911,5079,9990,주말
20201213,4호선,충무로,4662,4765,9427,주말
20201213,4호선,명동,5383,5479,10862,주말
20201213,4호선,회현,5356,5443,10799,주말
20201213,4호선,서울역,2395,4593,6988,주말
20201213,4호선,숙대입구,3552,3371,6923,주말
20201213,4호선,삼각지,1005,1263,2268,주말
20201213,4호선,신용산,3736,3675,7411,주말
20201213,4호선,이촌,1938,2249,4187,주말
20201213,4호선,동작,777,797,1574,주말
20201213,4호선,총신대입구,5795,6324,12119,주말
20201213,4호선,사당,7636,7576,15212,주말
20201213,4호선,남태령,324,299,623,주말
20201213,4호선,당고개,4854,4638,9492,주말
20201213,4호선,상계,6266,6047,12313,주말
20201213,4호선,노원,6521,7113,13634,주말
20201213,4호선,창동,8795,9386,18181,주말
20201213,4호선,쌍문,9941,9190,19131,주말
20201213,5호선,방화,2133,2177,4310,주말
20201213,5호선,개화산,1623,1601,3224,주말
20201213,5호선,김포공항,4270,4083,8353,주말
20201213,5호선,송정,2335,2401,4736,주말
20201213,5호선,마곡,1861,1932,3793,주말
20201213,5호선,발산,4861,4950,9811,주말
20201213,5호선,우장산,3676,3848,7524,주말
20201213,5호선,화곡,8579,8112,16691,주말
20201213,5호선,까치산,9463,9409,18872,주말
20201213,5호선,신정,3990,3555,7545,주말
20201213,5호선,목동,4648,4845,9493,주말
20201213,5호선,오목교,6818,7202,14020,주말
20201213,5호선,양평,1589,1654,3243,주말
20201213,5호선,영등포구청,783,775,1558,주말
20201213,5호선,영등포시장,2591,2873,5464,주말
20201213,5호선,신길,1104,1339,2443,주말
20201213,5호선,여의도,3372,3559,6931,주말
20201213,5호선,여의나루,1895,1810,3705,주말
20201213,5호선,마포,2763,2801,5564,주말
20201213,5호선,공덕,2580,2749,5329,주말
20201213,5호선,애오개,1556,1640,3196,주말
20201213,5호선,충정로,875,930,1805,주말
20201213,5호선,서대문,3207,3155,6362,주말
20201213,5호선,광화문,5541,5467,11008,주말
20201213,5호선,종로3가,2926,2700,5626,주말
20201213,5호선,을지로4가,786,836,1622,주말
20201213,5호선,동대문역사문화공원,488,548,1036,주말
20201213,5호선,청구,1095,987,2082,주말
20201213,5호선,신금호,1792,1947,3739,주말
20201213,5호선,행당,2484,2310,4794,주말
20201213,5호선,왕십리,1386,1473,2859,주말
20201213,5호선,마장,1705,1662,3367,주말
20201213,5호선,답십리,4514,4371,8885,주말
20201213,5호선,장한평,4443,4514,8957,주말
20201213,5호선,군자,3691,4022,7713,주말
20201213,5호선,아차산,5573,5624,11197,주말
20201213,5호선,광나루,4273,4246,8519,주말
20201213,5호선,천호,7120,6889,14009,주말
20201213,5호선,강동,6067,6047,12114,주말
20201213,5호선,길동,2639,2689,5328,주말
20201213,5호선,굽은다리,3008,2829,5837,주말
20201213,5호선,명일,2505,2508,5013,주말
20201213,5호선,고덕,2139,2197,4336,주말
20201213,5호선,상일동,3998,3983,7981,주말
20201213,5호선,둔촌동,2713,2689,5402,주말
20201213,5호선,올림픽공원,1141,1024,2165,주말
20201213,5호선,방이,2097,1994,4091,주말
20201213,5호선,오금,965,889,1854,주말
20201213,5호선,개롱,2070,2099,4169,주말
20201213,5호선,거여,2235,2226,4461,주말
20201213,5호선,마천,2056,2197,4253,주말
20201213,5호선,하남풍산,1558,1649,3207,주말
20201213,6호선,응암,5492,5662,11154,주말
20201213,6호선,역촌,1196,1384,2580,주말
20201213,6호선,불광,2160,1925,4085,주말
20201213,6호선,독바위,919,1172,2091,주말
20201213,6호선,구산,2286,1792,4078,주말
20201213,6호선,새절,4096,3919,8015,주말
20201213,6호선,증산,3370,3432,6802,주말
20201213,6호선,디지털미디어시티,3170,3412,6582,주말
20201213,6호선,월드컵경기장,1430,1490,2920,주말
20201213,6호선,마포구청,4329,4124,8453,주말
20201213,6호선,망원,4934,5142,10076,주말
20201213,6호선,합정,4443,4056,8499,주말
20201213,6호선,상수,2661,2886,5547,주말
20201213,6호선,광흥창,2203,2136,4339,주말
20201213,6호선,대흥,2101,2227,4328,주말
20201213,6호선,공덕,3872,3634,7506,주말
20201213,6호선,효창공원앞,2046,1803,3849,주말
20201213,6호선,삼각지,1528,1272,2800,주말
20201213,6호선,녹사평,1819,1702,3521,주말
20201213,6호선,이태원,4099,3891,7990,주말
20201213,6호선,한강진,2033,2287,4320,주말
20201213,6호선,버티고개,674,697,1371,주말
20201213,6호선,약수,957,1024,1981,주말
20201213,6호선,청구,1071,1031,2102,주말
20201213,6호선,신당,1955,2754,4709,주말
20201213,6호선,동묘앞,3242,3337,6579,주말
20201213,6호선,창신,1067,969,2036,주말
20201213,6호선,보문,2416,2341,4757,주말
20201213,6호선,안암,2508,2680,5188,주말
20201213,6호선,고려대,2391,2339,4730,주말
20201213,6호선,월곡,3296,3280,6576,주말
20201213,6호선,상월곡,2101,1885,3986,주말
20201213,6호선,돌곶이,3361,3075,6436,주말
20201213,6호선,석계,4202,4298,8500,주말
20201213,6호선,태릉입구,1747,1865,3612,주말
20201213,6호선,화랑대,3097,2614,5711,주말
20201213,6호선,봉화산,2426,2327,4753,주말
20201213,7호선,장암,807,508,1315,주말
20201213,7호선,도봉산,3246,4808,8054,주말
20201213,7호선,수락산,5396,5422,10818,주말
20201213,7호선,마들,3685,3423,7108,주말
20201213,7호선,노원,6646,6494,13140,주말
20201213,7호선,중계,4368,4055,8423,주말
20201213,7호선,하계,5763,5452,11215,주말
20201213,7호선,공릉,4065,4175,8240,주말
20201213,7호선,태릉입구,2883,2608,5491,주말
20201213,7호선,먹골,3772,3733,7505,주말
20201213,7호선,중화,3700,3742,7442,주말
20201213,7호선,상봉,5719,5489,11208,주말
20201213,7호선,면목,5207,5286,10493,주말
20201213,7호선,사가정,5907,5881,11788,주말
20201213,7호선,용마산,1977,2118,4095,주말
20201213,7호선,중곡,3039,3058,6097,주말
20201213,7호선,군자,4753,3838,8591,주말
