사용월,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,lat,lng
202106,9호선,흑석,170176,177524,347700,37.5090853155754,126.963570097818
202107,9호선,가양,406055,396244,802299,37.5615542602435,126.854388254338
202107,9호선,개화,55643,38711,94354,37.577886100861,126.798211244431
202107,9호선,고속터미널,226139,290661,516800,37.5049267445237,127.004949918697
202107,9호선,공항시장,59048,64170,123218,37.5635555121815,126.810492268589
202107,9호선,구반포,50709,52736,103445,37.501449823532,126.987374882947
202107,9호선,국회의사당,303327,308908,612235,37.5280674292228,126.917885535023
202107,9호선,김포공항,151414,231732,383146,37.562313207852,126.801278424065
202107,9호선,노들,88597,75981,164578,37.5127787896024,126.95306410612
202107,9호선,노량진,517021,499324,1016345,37.5135735646312,126.940826454376
202107,9호선,당산,350850,349786,700636,37.534956866618,126.90273071003
202107,9호선,동작,36315,28085,64400,37.5028703671011,126.980268385443
202107,9호선,둔촌오륜,23289,21129,44418,,
202107,9호선,등촌,229261,228498,457759,37.5511171423354,126.864950041955
202107,9호선,마곡나루,225359,226646,452005,37.565821296795,126.827634421592
202107,9호선,봉은사,301605,303620,605225,,
202107,9호선,사평,67394,66801,134195,37.5041589041223,127.015434196641
202107,9호선,삼성중앙,132876,138782,271658,,
202107,9호선,삼전,136268,132363,268631,,
202107,9호선,샛강,114264,119171,233435,37.5175286381865,126.930460204563
202107,9호선,석촌,159328,141959,301287,37.5059496431187,127.106345349428
202107,9호선,석촌고분,121437,121524,242961,,
202107,9호선,선유도,168753,163885,332638,37.5381315240488,126.893420460707
202107,9호선,선정릉,192927,207221,400148,37.5108538860091,127.043641042222
202107,9호선,송파나루,94904,102875,197779,,
202107,9호선,신논현,612252,606897,1219149,37.4903503986844,127.031507463771
202107,9호선,신목동,77918,70239,148157,37.5444916605385,126.882753513166
202107,9호선,신반포,64643,63453,128096,37.503413718529,126.995898957444
202107,9호선,신방화,136730,134526,271256,37.5676833982563,126.816524550899
202107,9호선,양천향교,186489,190639,377128,37.5687611941006,126.840817845045
202107,9호선,언주,211650,214998,426648,,
202107,9호선,여의도,493859,466391,960250,37.5218423045786,126.924484687694
202107,9호선,염창,335262,328710,663972,37.547059307287,126.875005005839
202107,9호선,올림픽공원,113810,112087,225897,37.5160876492782,127.130600140827
202107,9호선,종합운동장,81610,83133,164743,37.5109692748993,127.073356018706
202107,9호선,중앙보훈병원,212246,189227,401473,,
202107,9호선,증미,153259,154649,307908,37.5577194101414,126.861246868802
202107,9호선,한성백제,50626,47477,98103,,
202107,9호선,흑석,149602,157226,306828,37.5090853155754,126.963570097818
202108,9호선,가양,387258,378141,765399,37.5615542602435,126.854388254338
202108,9호선,개화,51363,36450,87813,37.577886100861,126.798211244431
202108,9호선,고속터미널,219777,279469,499246,37.5049267445237,127.004949918697
202108,9호선,공항시장,56950,62738,119688,37.5635555121815,126.810492268589
202108,9호선,구반포,46580,48713,95293,37.501449823532,126.987374882947
202108,9호선,국회의사당,288530,291684,580214,37.5280674292228,126.917885535023
202108,9호선,김포공항,142992,217131,360123,37.562313207852,126.801278424065
202108,9호선,노들,85223,73580,158803,37.5127787896024,126.95306410612
202108,9호선,노량진,489640,473269,962909,37.5135735646312,126.940826454376
202108,9호선,당산,338198,337623,675821,37.534956866618,126.90273071003
202108,9호선,동작,34351,27368,61719,37.5028703671011,126.980268385443
202108,9호선,둔촌오륜,21732,20161,41893,,
202108,9호선,등촌,222544,223614,446158,37.5511171423354,126.864950041955
202108,9호선,마곡나루,215915,216972,432887,37.565821296795,126.827634421592
202108,9호선,봉은사,294626,295797,590423,,
202108,9호선,사평,65681,65424,131105,37.5041589041223,127.015434196641
202108,9호선,삼성중앙,126510,131495,258005,,
202108,9호선,삼전,130871,128623,259494,,
202108,9호선,샛강,108654,111946,220600,37.5175286381865,126.930460204563
202108,9호선,석촌,154473,138822,293295,37.5059496431187,127.106345349428
202108,9호선,석촌고분,116274,117445,233719,,
202108,9호선,선유도,160527,156750,317277,37.5381315240488,126.893420460707
202108,9호선,선정릉,181944,196288,378232,37.5108538860091,127.043641042222
202108,9호선,송파나루,92385,99973,192358,,
202108,9호선,신논현,580614,575637,1156251,37.4903503986844,127.031507463771
202108,9호선,신목동,73298,66709,140007,37.5444916605385,126.882753513166
202108,9호선,신반포,61055,60133,121188,37.503413718529,126.995898957444
202108,9호선,신방화,131729,130070,261799,37.5676833982563,126.816524550899
202108,9호선,양천향교,180110,184594,364704,37.5687611941006,126.840817845045
202108,9호선,언주,202222,203396,405618,,
202108,9호선,여의도,479425,451849,931274,37.5218423045786,126.924484687694
202108,9호선,염창,319519,314993,634512,37.547059307287,126.875005005839
202108,9호선,올림픽공원,108540,105932,214472,37.5160876492782,127.130600140827
202108,9호선,종합운동장,77754,78523,156277,37.5109692748993,127.073356018706
202108,9호선,중앙보훈병원,206449,185977,392426,,
202108,9호선,증미,144470,146038,290508,37.5577194101414,126.861246868802
202108,9호선,한성백제,48860,45767,94627,,
202108,9호선,흑석,143604,151369,294973,37.5090853155754,126.963570097818
202109,9호선,가양,387239,378035,765274,37.5615542602435,126.854388254338
202109,9호선,개화,51515,36900,88415,37.577886100861,126.798211244431
202109,9호선,고속터미널,237107,294345,531452,37.5049267445237,127.004949918697
202109,9호선,공항시장,57319,62161,119480,37.5635555121815,126.810492268589
202109,9호선,구반포,43421,44758,88179,37.501449823532,126.987374882947
202109,9호선,국회의사당,279550,287036,566586,37.5280674292228,126.917885535023
202109,9호선,김포공항,141232,217106,358338,37.562313207852,126.801278424065
202109,9호선,노들,87456,74962,162418,37.5127787896024,126.95306410612
202109,9호선,노량진,501304,487769,989073,37.5135735646312,126.940826454376
202109,9호선,당산,331282,334708,665990,37.534956866618,126.90273071003
202109,9호선,동작,35733,28329,64062,37.5028703671011,126.980268385443
202109,9호선,둔촌오륜,24078,21587,45665,,
202109,9호선,등촌,218951,217170,436121,37.5511171423354,126.864950041955
202109,9호선,마곡나루,214080,216378,430458,37.565821296795,126.827634421592
202109,9호선,봉은사,283310,285741,569051,,
202109,9호선,사평,65481,64969,130450,37.5041589041223,127.015434196641
202109,9호선,삼성중앙,122660,127206,249866,,
202109,9호선,삼전,128544,125678,254222,,
202109,9호선,샛강,105635,109845,215480,37.5175286381865,126.930460204563
202109,9호선,석촌,154955,138781,293736,37.5059496431187,127.106345349428
202109,9호선,석촌고분,113525,114130,227655,,
202109,9호선,선유도,156862,152670,309532,37.5381315240488,126.893420460707
202109,9호선,선정릉,177134,191935,369069,37.5108538860091,127.043641042222
202109,9호선,송파나루,89871,96429,186300,,
202109,9호선,신논현,562403,557218,1119621,37.4903503986844,127.031507463771
202109,9호선,신목동,74549,67230,141779,37.5444916605385,126.882753513166
202109,9호선,신반포,63593,62573,126166,37.503413718529,126.995898957444
202109,9호선,신방화,131902,129457,261359,37.5676833982563,126.816524550899
202109,9호선,양천향교,180517,185003,365520,37.5687611941006,126.840817845045
202109,9호선,언주,191969,195003,386972,,
202109,9호선,여의도,468940,450319,919259,37.5218423045786,126.924484687694
202109,9호선,염창,320203,314357,634560,37.547059307287,126.875005005839
202109,9호선,올림픽공원,112905,111654,224559,37.5160876492782,127.130600140827
202109,9호선,종합운동장,75570,75859,151429,37.5109692748993,127.073356018706
202109,9호선,중앙보훈병원,202132,182264,384396,,
202109,9호선,증미,141472,142017,283489,37.5577194101414,126.861246868802
202109,9호선,한성백제,48674,45291,93965,,
202109,9호선,흑석,148564,155464,304028,37.5090853155754,126.963570097818
202110,9호선,가양,408561,398303,806864,37.5615542602435,126.854388254338
202110,9호선,개화,54901,38383,93284,37.577886100861,126.798211244431
202110,9호선,고속터미널,242680,306121,548801,37.5049267445237,127.004949918697
202110,9호선,공항시장,59993,64699,124692,37.5635555121815,126.810492268589
202110,9호선,구반포,40808,42143,82951,37.501449823532,126.987374882947
202110,9호선,국회의사당,294891,305326,600217,37.5280674292228,126.917885535023
202110,9호선,김포공항,152836,236478,389314,37.562313207852,126.801278424065
202110,9호선,노들,89577,76128,165705,37.5127787896024,126.95306410612
202110,9호선,노량진,515593,499336,1014929,37.5135735646312,126.940826454376
202110,9호선,당산,350146,353359,703505,37.534956866618,126.90273071003
202110,9호선,동작,36944,29694,66638,37.5028703671011,126.980268385443
202110,9호선,둔촌오륜,25299,22639,47938,,
202110,9호선,등촌,227498,224240,451738,37.5511171423354,126.864950041955
202110,9호선,마곡나루,230003,229680,459683,37.565821296795,126.827634421592
202110,9호선,봉은사,303651,309494,613145,,
202110,9호선,사평,68893,68225,137118,37.5041589041223,127.015434196641
202110,9호선,삼성중앙,129812,136504,266316,,
202110,9호선,삼전,134052,130778,264830,,
202110,9호선,샛강,112142,116776,228918,37.5175286381865,126.930460204563
202110,9호선,석촌,165344,147118,312462,37.5059496431187,127.106345349428
202110,9호선,석촌고분,117780,117396,235176,,
202110,9호선,선유도,168826,162392,331218,37.5381315240488,126.893420460707
202110,9호선,선정릉,188705,205308,394013,37.5108538860091,127.043641042222
202110,9호선,송파나루,94740,100912,195652,,
202110,9호선,신논현,604608,597125,1201733,37.4903503986844,127.031507463771
202110,9호선,신목동,80451,72330,152781,37.5444916605385,126.882753513166
202110,9호선,신반포,65884,64591,130475,37.503413718529,126.995898957444
202110,9호선,신방화,137182,133790,270972,37.5676833982563,126.816524550899
202110,9호선,양천향교,190436,193921,384357,37.5687611941006,126.840817845045
202110,9호선,언주,202058,206835,408893,,
202110,9호선,여의도,504277,483625,987902,37.5218423045786,126.924484687694
202110,9호선,염창,338040,329768,667808,37.547059307287,126.875005005839
202110,9호선,올림픽공원,126396,127274,253670,37.5160876492782,127.130600140827
202110,9호선,종합운동장,79156,79153,158309,37.5109692748993,127.073356018706
202110,9호선,중앙보훈병원,214051,193060,407111,,
202110,9호선,증미,145302,144847,290149,37.5577194101414,126.861246868802
202110,9호선,한성백제,53160,48441,101601,,
202110,9호선,흑석,154677,161297,315974,37.5090853155754,126.963570097818
202111,9호선,가양,458787,443558,902345,37.5615542602435,126.854388254338
202111,9호선,개화,60125,40910,101035,37.577886100861,126.798211244431
202111,9호선,고속터미널,265062,339307,604369,37.5049267445237,127.004949918697
202111,9호선,공항시장,66051,71131,137182,37.5635555121815,126.810492268589
202111,9호선,구반포,42270,44076,86346,37.501449823532,126.987374882947
202111,9호선,국회의사당,367975,380676,748651,37.5280674292228,126.917885535023
202111,9호선,김포공항,165112,258015,423127,37.562313207852,126.801278424065
202111,9호선,노들,99818,83603,183421,37.5127787896024,126.95306410612
202111,9호선,노량진,580320,562839,1143159,37.5135735646312,126.940826454376
202111,9호선,당산,401651,404132,805783,37.534956866618,126.90273071003
202111,9호선,동작,41109,33033,74142,37.5028703671011,126.980268385443
202111,9호선,둔촌오륜,25805,23760,49565,,
202111,9호선,등촌,260521,253399,513920,37.5511171423354,126.864950041955
202111,9호선,마곡나루,261533,260625,522158,37.565821296795,126.827634421592
202111,9호선,봉은사,363594,374202,737796,,
202111,9호선,사평,79589,76913,156502,37.5041589041223,127.015434196641
202111,9호선,삼성중앙,152808,162240,315048,,
202111,9호선,삼전,151729,146234,297963,,
202111,9호선,샛강,130478,138388,268866,37.5175286381865,126.930460204563
202111,9호선,석촌,186389,164292,350681,37.5059496431187,127.106345349428
202111,9호선,석촌고분,134938,132251,267189,,
202111,9호선,선유도,196513,187348,383861,37.5381315240488,126.893420460707
202111,9호선,선정릉,217776,238990,456766,37.5108538860091,127.043641042222
202111,9호선,송파나루,107055,113988,221043,,
202111,9호선,신논현,693513,702272,1395785,37.4903503986844,127.031507463771
202111,9호선,신목동,92430,81054,173484,37.5444916605385,126.882753513166
202111,9호선,신반포,73995,71940,145935,37.503413718529,126.995898957444
202111,9호선,신방화,155816,149505,305321,37.5676833982563,126.816524550899
202111,9호선,양천향교,218485,220832,439317,37.5687611941006,126.840817845045
202111,9호선,언주,235904,241986,477890,,
202111,9호선,여의도,614825,589861,1204686,37.5218423045786,126.924484687694
202111,9호선,염창,387057,372813,759870,37.547059307287,126.875005005839
202111,9호선,올림픽공원,140488,140189,280677,37.5160876492782,127.130600140827
202111,9호선,종합운동장,92071,92295,184366,37.5109692748993,127.073356018706
202111,9호선,중앙보훈병원,235853,206842,442695,,
202111,9호선,증미,164315,161698,326013,37.5577194101414,126.861246868802
202111,9호선,한성백제,58823,53312,112135,,
202111,9호선,흑석,176166,184158,360324,37.5090853155754,126.963570097818
202112,9호선,가양,458328,444151,902479,37.5615542602435,126.854388254338
202112,9호선,개화,55960,39099,95059,37.577886100861,126.798211244431
202112,9호선,고속터미널,267079,346039,613118,37.5049267445237,127.004949918697
202112,9호선,공항시장,66821,72363,139184,37.5635555121815,126.810492268589
202112,9호선,구반포,36166,37929,74095,37.501449823532,126.987374882947
202112,9호선,국회의사당,366724,377279,744003,37.5280674292228,126.917885535023
202112,9호선,김포공항,165444,261922,427366,37.562313207852,126.801278424065
202112,9호선,노들,99389,84075,183464,37.5127787896024,126.95306410612
202112,9호선,노량진,581414,558760,1140174,37.5135735646312,126.940826454376
202112,9호선,당산,405329,405378,810707,37.534956866618,126.90273071003
202112,9호선,동작,40397,32166,72563,37.5028703671011,126.980268385443
202112,9호선,둔촌오륜,26699,24688,51387,,
202112,9호선,등촌,262961,256773,519734,37.5511171423354,126.864950041955
202112,9호선,마곡나루,261896,259438,521334,37.565821296795,126.827634421592
202112,9호선,봉은사,371118,381517,752635,,
202112,9호선,사평,79546,77942,157488,37.5041589041223,127.015434196641
202112,9호선,삼성중앙,152845,161279,314124,,
202112,9호선,삼전,155516,150228,305744,,
202112,9호선,샛강,131627,139115,270742,37.5175286381865,126.930460204563
202112,9호선,석촌,187186,165591,352777,37.5059496431187,127.106345349428
202112,9호선,석촌고분,138275,136780,275055,,
202112,9호선,선유도,198745,190244,388989,37.5381315240488,126.893420460707
202112,9호선,선정릉,216805,237316,454121,37.5108538860091,127.043641042222
202112,9호선,송파나루,113219,120210,233429,,
202112,9호선,신논현,719013,719702,1438715,37.4903503986844,127.031507463771
202112,9호선,신목동,91088,80659,171747,37.5444916605385,126.882753513166
202112,9호선,신반포,73405,72126,145531,37.503413718529,126.995898957444
202112,9호선,신방화,156034,150886,306920,37.5676833982563,126.816524550899
202112,9호선,양천향교,217225,220453,437678,37.5687611941006,126.840817845045
202112,9호선,언주,242599,247334,489933,,
202112,9호선,여의도,614070,587710,1201780,37.5218423045786,126.924484687694
202112,9호선,염창,387111,374252,761363,37.547059307287,126.875005005839
202112,9호선,올림픽공원,142428,139495,281923,37.5160876492782,127.130600140827
202112,9호선,종합운동장,92387,91241,183628,37.5109692748993,127.073356018706
202112,9호선,중앙보훈병원,236040,207402,443442,,
202112,9호선,증미,166533,164815,331348,37.5577194101414,126.861246868802
202112,9호선,한성백제,57160,51927,109087,,
202112,9호선,흑석,176346,183653,359999,37.5090853155754,126.963570097818
202101,수인분당선,가천대,115512,133181,248693,37.4489646883029,127.127142141828
202101,수인분당선,강남구청,175540,197608,373148,37.5171892352971,127.04130142966
202101,수인분당선,개포동,62437,65146,127583,37.4892484725195,127.066474949768
202101,수인분당선,고색,65785,64263,130048,37.2497641029802,126.980512216022
202101,수인분당선,구룡,28193,28162,56355,37.4877508712393,127.058902040245
202101,수인분당선,구성,87010,91757,178767,37.2988793074736,127.105772956042
202101,수인분당선,기흥,166830,160665,327495,37.2753187070748,127.115952887482
202101,수인분당선,남동인더스파크,48766,54175,102941,37.4071199316831,126.694692825365
202101,수인분당선,달월,1728,1105,2833,37.3798590670709,126.745771786914
202101,수인분당선,대모산입구,62707,58896,121603,37.4915453291369,127.07316864715
202101,수인분당선,도곡,118340,118033,236373,37.4908647717187,127.05532337372
202101,수인분당선,망포,255474,246853,502327,37.2456841497125,127.057336156052
202101,수인분당선,매교,47590,48943,96533,37.2654547365162,127.016173497897
202101,수인분당선,매탄권선,84398,81279,165677,37.2496541911308,127.040436063804
202101,수인분당선,모란,363391,362050,725441,37.4338501673337,127.129551165797
202101,수인분당선,미금,279101,295886,574987,37.3497814901408,127.108786347263
202101,수인분당선,보정,42043,36702,78745,37.3250029632519,127.108105699045
202101,수인분당선,복정,7,0,7,37.4710560005054,127.126771228018
202101,수인분당선,사리,62254,57778,120032,37.2908856912992,126.857182474188
202101,수인분당선,상갈,95721,93227,188948,37.2618298132945,127.108877632339
202101,수인분당선,서울숲,151138,152272,303410,37.5436182408959,127.044706934942
202101,수인분당선,서현,436953,442827,879780,37.3850142562829,127.123430800216
202101,수인분당선,선릉,254999,364919,619918,37.5045028775835,127.048942471228
202101,수인분당선,선정릉,151532,158616,310148,37.5108538860091,127.043641042222
202101,수인분당선,소래포구,81743,77866,159609,37.4009287634109,126.733519454146
202101,수인분당선,송도,42914,39996,82910,37.429936352757,126.654627246887
202101,수인분당선,수내,240608,242163,482771,37.3784524525527,127.114295370128
202101,수인분당선,수서,219030,230473,449503,37.4873889933503,127.101859191018
202101,수인분당선,수원,135021,110564,245585,37.2656768667795,127.000096053009
202101,수인분당선,수원시청,219043,231208,450251,37.2609055800354,127.031319421846
202101,수인분당선,숭의,69411,65733,135144,37.4603808978026,126.63875878501
202101,수인분당선,신갈,80692,80554,161246,37.286222191892,127.111247645105
202101,수인분당선,신포,28167,28380,56547,37.4683932257932,126.625173241416
202101,수인분당선,압구정로데오,320494,334968,655462,37.529440360849,127.041260327992
202101,수인분당선,야목,3446,2941,6387,37.2611984735928,126.88411915315
202101,수인분당선,야탑,470854,489322,960176,37.411051183903,127.12872651224
202101,수인분당선,어천,10137,10153,20290,37.2501194651188,126.908785661434
202101,수인분당선,연수,75360,74180,149540,37.4178036012082,126.678963980409
202101,수인분당선,영통,141722,144003,285725,37.2514466747718,127.071296921866
202101,수인분당선,오리,215647,183837,399484,37.3399767000124,127.108947909824
202101,수인분당선,오목천,39003,37196,76199,37.2433708193918,126.963947123606
202101,수인분당선,원인재,76804,79337,156141,37.4121078839743,126.68762757215
202101,수인분당선,월곶,42916,40699,83615,37.3908170312727,126.742529746629
202101,수인분당선,이매,95320,91980,187300,37.3956853431968,127.12824815972
202101,수인분당선,인천,15946,26793,42739,37.4765938446837,126.617089760956
202101,수인분당선,인천논현,98677,102968,201645,37.4006702911636,126.722563735787
202101,수인분당선,인하대,95789,90771,186560,37.448211740425,126.649971611338
202101,수인분당선,정자,296224,312206,608430,37.3661836450479,127.10806292752
202101,수인분당선,죽전,227982,249889,477871,37.3250029632519,127.108105699045
202101,수인분당선,청명,75629,73011,148640,37.2595060450476,127.078981816646
202101,수인분당선,태평,248869,244825,493694,37.4398906358669,127.127671669567
202101,수인분당선,한티,252206,264821,517027,37.4962424687085,127.052882352599
202101,수인분당선,호구포,70569,72911,143480,37.4016559405807,126.708639070703
202102,수인분당선,가천대,110458,127278,237736,37.4489646883029,127.127142141828
202102,수인분당선,강남구청,173220,196067,369287,37.5171892352971,127.04130142966
202102,수인분당선,개포동,63218,65669,128887,37.4892484725195,127.066474949768
202102,수인분당선,고색,62928,60832,123760,37.2497641029802,126.980512216022
202102,수인분당선,구룡,29412,28924,58336,37.4877508712393,127.058902040245
202102,수인분당선,구성,84230,88759,172989,37.2988793074736,127.105772956042
202102,수인분당선,기흥,163589,156886,320475,37.2753187070748,127.115952887482
202102,수인분당선,남동인더스파크,43901,48472,92373,37.4071199316831,126.694692825365
202102,수인분당선,달월,1607,1071,2678,37.3798590670709,126.745771786914
202102,수인분당선,대모산입구,60456,56671,117127,37.4915453291369,127.07316864715
202102,수인분당선,도곡,117303,117046,234349,37.4908647717187,127.05532337372
202102,수인분당선,망포,246924,235975,482899,37.2456841497125,127.057336156052
202102,수인분당선,매교,46523,47878,94401,37.2654547365162,127.016173497897
202102,수인분당선,매탄권선,81985,79007,160992,37.2496541911308,127.040436063804
202102,수인분당선,모란,362039,365141,727180,37.4338501673337,127.129551165797
202102,수인분당선,미금,275866,292322,568188,37.3497814901408,127.108786347263
202102,수인분당선,보정,41652,36510,78162,37.3250029632519,127.108105699045
202102,수인분당선,복정,13,0,13,37.4710560005054,127.126771228018
202102,수인분당선,사리,64567,58972,123539,37.2908856912992,126.857182474188
202102,수인분당선,상갈,94086,91287,185373,37.2618298132945,127.108877632339
202102,수인분당선,서울숲,160196,161166,321362,37.5436182408959,127.044706934942
202102,수인분당선,서현,442446,445590,888036,37.3850142562829,127.123430800216
202102,수인분당선,선릉,242250,349993,592243,37.5045028775835,127.048942471228
202102,수인분당선,선정릉,146950,155192,302142,37.5108538860091,127.043641042222
202102,수인분당선,소래포구,83054,79345,162399,37.4009287634109,126.733519454146
202102,수인분당선,송도,42142,39011,81153,37.429936352757,126.654627246887
202102,수인분당선,수내,233465,233542,467007,37.3784524525527,127.114295370128
202102,수인분당선,수서,226853,238652,465505,37.4873889933503,127.101859191018
202102,수인분당선,수원,141695,117280,258975,37.2656768667795,127.000096053009
202102,수인분당선,수원시청,218693,231280,449973,37.2609055800354,127.031319421846
202102,수인분당선,숭의,67614,63256,130870,37.4603808978026,126.63875878501
202102,수인분당선,신갈,79355,79515,158870,37.286222191892,127.111247645105
202102,수인분당선,신포,28458,28832,57290,37.4683932257932,126.625173241416
202102,수인분당선,압구정로데오,331292,356064,687356,37.529440360849,127.041260327992
202102,수인분당선,야목,3862,3282,7144,37.2611984735928,126.88411915315
202102,수인분당선,야탑,454557,474770,929327,37.411051183903,127.12872651224
202102,수인분당선,어천,10876,10457,21333,37.2501194651188,126.908785661434
202102,수인분당선,연수,76030,75075,151105,37.4178036012082,126.678963980409
202102,수인분당선,영통,143008,144519,287527,37.2514466747718,127.071296921866
202102,수인분당선,오리,212207,178968,391175,37.3399767000124,127.108947909824
202102,수인분당선,오목천,39496,37447,76943,37.2433708193918,126.963947123606
202102,수인분당선,원인재,76364,79128,155492,37.4121078839743,126.68762757215
202102,수인분당선,월곶,43224,41019,84243,37.3908170312727,126.742529746629
202102,수인분당선,이매,94306,90989,185295,37.3956853431968,127.12824815972
202102,수인분당선,인천,18218,30048,48266,37.4765938446837,126.617089760956
202102,수인분당선,인천논현,97936,102505,200441,37.4006702911636,126.722563735787
202102,수인분당선,인하대,94880,89968,184848,37.448211740425,126.649971611338
202102,수인분당선,정자,306026,314494,620520,37.3661836450479,127.10806292752
202102,수인분당선,죽전,228672,251871,480543,37.3250029632519,127.108105699045
202102,수인분당선,청명,71854,68779,140633,37.2595060450476,127.078981816646
202102,수인분당선,태평,240488,235438,475926,37.4398906358669,127.127671669567
202102,수인분당선,한티,249029,262493,511522,37.4962424687085,127.052882352599
202102,수인분당선,호구포,65973,68934,134907,37.4016559405807,126.708639070703
202103,수인분당선,가천대,193108,216876,409984,37.4489646883029,127.127142141828
202103,수인분당선,강남구청,221089,251195,472284,37.5171892352971,127.04130142966
202103,수인분당선,개포동,82893,86144,169037,37.4892484725195,127.066474949768
202103,수인분당선,고색,81595,78599,160194,37.2497641029802,126.980512216022
202103,수인분당선,구룡,44955,43723,88678,37.4877508712393,127.058902040245
202103,수인분당선,구성,109036,113455,222491,37.2988793074736,127.105772956042
202103,수인분당선,기흥,208036,198159,406195,37.2753187070748,127.115952887482
202103,수인분당선,남동인더스파크,53646,60002,113648,37.4071199316831,126.694692825365
202103,수인분당선,달월,2199,1595,3794,37.3798590670709,126.745771786914
202103,수인분당선,대모산입구,78289,72241,150530,37.4915453291369,127.07316864715
202103,수인분당선,도곡,150378,150451,300829,37.4908647717187,127.05532337372
202103,수인분당선,망포,312350,298045,610395,37.2456841497125,127.057336156052
202103,수인분당선,매교,67118,68278,135396,37.2654547365162,127.016173497897
202103,수인분당선,매탄권선,109225,105271,214496,37.2496541911308,127.040436063804
202103,수인분당선,모란,465960,468942,934902,37.4338501673337,127.129551165797
202103,수인분당선,미금,348057,367179,715236,37.3497814901408,127.108786347263
202103,수인분당선,보정,56278,50049,106327,37.3250029632519,127.108105699045
202103,수인분당선,복정,13,0,13,37.4710560005054,127.126771228018
202103,수인분당선,사리,88350,79994,168344,37.2908856912992,126.857182474188
202103,수인분당선,상갈,119595,115248,234843,37.2618298132945,127.108877632339
202103,수인분당선,서울숲,219525,222826,442351,37.5436182408959,127.044706934942
202103,수인분당선,서현,537488,544015,1081503,37.3850142562829,127.123430800216
202103,수인분당선,선릉,304578,451551,756129,37.5045028775835,127.048942471228
202103,수인분당선,선정릉,184163,195776,379939,37.5108538860091,127.043641042222
202103,수인분당선,소래포구,118458,113368,231826,37.4009287634109,126.733519454146
202103,수인분당선,송도,59000,53696,112696,37.429936352757,126.654627246887
202103,수인분당선,수내,290828,292050,582878,37.3784524525527,127.114295370128
202103,수인분당선,수서,299385,306328,605713,37.4873889933503,127.101859191018
202103,수인분당선,수원,181176,150602,331778,37.2656768667795,127.000096053009
202103,수인분당선,수원시청,271407,289768,561175,37.2609055800354,127.031319421846
202103,수인분당선,숭의,89247,83679,172926,37.4603808978026,126.63875878501
202103,수인분당선,신갈,101108,101215,202323,37.286222191892,127.111247645105
202103,수인분당선,신포,40769,41309,82078,37.4683932257932,126.625173241416
202103,수인분당선,압구정로데오,401993,440190,842183,37.529440360849,127.041260327992
202103,수인분당선,야목,5599,4509,10108,37.2611984735928,126.88411915315
202103,수인분당선,야탑,568335,592637,1160972,37.411051183903,127.12872651224
202103,수인분당선,어천,14669,15015,29684,37.2501194651188,126.908785661434
202103,수인분당선,연수,100479,98555,199034,37.4178036012082,126.678963980409
202103,수인분당선,영통,181594,186333,367927,37.2514466747718,127.071296921866
202103,수인분당선,오리,265582,224965,490547,37.3399767000124,127.108947909824
202103,수인분당선,오목천,62159,57218,119377,37.2433708193918,126.963947123606
202103,수인분당선,원인재,99262,103320,202582,37.4121078839743,126.68762757215
202103,수인분당선,월곶,56524,52427,108951,37.3908170312727,126.742529746629
202103,수인분당선,이매,125921,117000,242921,37.3956853431968,127.12824815972
202103,수인분당선,인천,22257,36865,59122,37.4765938446837,126.617089760956
202103,수인분당선,인천논현,124574,132819,257393,37.4006702911636,126.722563735787
202103,수인분당선,인하대,134517,126171,260688,37.448211740425,126.649971611338
202103,수인분당선,정자,384366,399886,784252,37.3661836450479,127.10806292752
202103,수인분당선,죽전,297573,326227,623800,37.3250029632519,127.108105699045
202103,수인분당선,청명,94548,89735,184283,37.2595060450476,127.078981816646
202103,수인분당선,태평,300813,292054,592867,37.4398906358669,127.127671669567
202103,수인분당선,한티,299314,320967,620281,37.4962424687085,127.052882352599
202103,수인분당선,호구포,85864,90386,176250,37.4016559405807,126.708639070703
202104,수인분당선,가천대,199069,220185,419254,37.4489646883029,127.127142141828
202104,수인분당선,강남구청,218072,247547,465619,37.5171892352971,127.04130142966
202104,수인분당선,개포동,82980,86640,169620,37.4892484725195,127.066474949768
202104,수인분당선,고색,85202,81473,166675,37.2497641029802,126.980512216022
202104,수인분당선,구룡,44999,43977,88976,37.4877508712393,127.058902040245
202104,수인분당선,구성,108272,112382,220654,37.2988793074736,127.105772956042
202104,수인분당선,기흥,208303,196872,405175,37.2753187070748,127.115952887482
202104,수인분당선,남동인더스파크,52142,58688,110830,37.4071199316831,126.694692825365
202104,수인분당선,달월,2204,1634,3838,37.3798590670709,126.745771786914
202104,수인분당선,대모산입구,77243,72188,149431,37.4915453291369,127.07316864715
202104,수인분당선,도곡,144504,145135,289639,37.4908647717187,127.05532337372
202104,수인분당선,망포,307892,291143,599035,37.2456841497125,127.057336156052
202104,수인분당선,매교,66509,67875,134384,37.2654547365162,127.016173497897
202104,수인분당선,매탄권선,107939,104234,212173,37.2496541911308,127.040436063804
202104,수인분당선,모란,455379,458124,913503,37.4338501673337,127.129551165797
202104,수인분당선,미금,338679,358087,696766,37.3497814901408,127.108786347263
202104,수인분당선,보정,55019,49102,104121,37.3250029632519,127.108105699045
202104,수인분당선,복정,8,0,8,37.4710560005054,127.126771228018
202104,수인분당선,사리,90526,81773,172299,37.2908856912992,126.857182474188
