사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202107,1호선,신설동,46508,94180,120266,128025,112388,58694,8235,3134,32010,32328,207019,257667
202107,1호선,제기동,58384,69886,208508,224913,86681,64973,5478,2348,24723,32496,297093,329643
202107,1호선,종각,16273,305751,195173,325832,348920,68773,2315,4062,156297,14070,370058,649715
202107,1호선,종로3가,15013,106526,232144,343634,203378,62986,3230,3715,104695,14496,355082,468371
202107,1호선,종로5가,14559,151805,213478,283107,198575,48338,1625,3737,60759,12697,290421,451346
202107,1호선,청량리,88848,71164,230005,234157,101995,109360,11407,5230,34579,49839,364839,360390
202106,1호선,동대문,42372,44106,138349,145822,62689,55115,13950,2145,39728,43170,234399,235243
202106,1호선,동묘앞,18512,39426,134928,159644,61648,30367,3269,1101,16048,18300,172757,218471
202106,1호선,서울역,109603,316883,386850,436459,395410,185440,9662,6417,181571,89669,687686,849428
202106,1호선,시청,16968,251780,125022,215246,249287,42555,1918,4340,110115,13952,254023,485318
202106,1호선,신설동,49735,99673,133072,139174,117822,62579,8493,3195,39409,38743,230709,280785
202106,1호선,제기동,61871,70398,232403,257531,92194,67274,5380,2153,28572,38491,328226,368573
202106,1호선,종각,16766,343926,209696,370363,386272,92149,2441,4355,217995,17749,446898,736393
202106,1호선,종로3가,15589,109181,245697,372540,219387,81120,3418,3412,147671,18592,412375,503725
202106,1호선,종로5가,14769,159475,234787,321359,214112,61580,1597,3779,81823,15215,332976,499828
202106,1호선,청량리,95267,74840,255286,259592,108807,115633,11670,4769,41187,60275,403410,399476
202105,1호선,동대문,39463,42458,144696,153365,63306,55126,13550,1950,40841,43558,238550,241331
202105,1호선,동묘앞,17541,36716,145278,175995,63546,30430,3083,1015,16259,18260,182161,231986
202105,1호선,서울역,100542,282452,380995,434309,370158,181987,9391,6026,181613,92880,672541,815667
202105,1호선,시청,16065,217564,122273,215364,226271,42075,1824,4134,103819,14695,243981,451757
202105,1호선,신설동,45711,88743,133344,137920,108469,60028,7888,3001,38456,39521,225399,269185
202105,1호선,제기동,55907,64224,235109,257626,88994,65073,5178,1944,28579,38217,324773,362011
202105,1호선,종각,16260,297971,205157,361233,347957,90625,2327,4092,212840,17834,436584,681130
202105,1호선,종로3가,15479,99162,246153,374032,211900,80611,3383,3245,142170,19085,407185,495524
202105,1호선,종로5가,14052,146224,231527,319541,203780,58186,1530,3662,79136,15278,326245,484705
202105,1호선,청량리,86760,71627,261155,261699,107796,111174,10816,4596,42032,61365,400763,399287
202104,1호선,동대문,41103,44031,135655,142362,63769,54568,13081,1957,39931,42760,229770,231110
202104,1호선,동묘앞,18336,40008,138482,170261,65038,30444,3023,888,15814,17884,175655,229041
202104,1호선,서울역,105139,303531,364685,427623,390442,179698,9897,6054,172900,84659,652621,821867
202104,1호선,시청,16623,243534,124883,215457,250076,40846,1740,3796,105567,13238,248813,476025
202104,1호선,신설동,49111,99591,132079,140250,117743,63957,8575,3013,40200,38331,229965,281185
202104,1호선,제기동,60048,68082,241626,272052,94725,68224,4954,1983,29211,37178,335839,379295
202104,1호선,종각,16465,333422,200471,354826,377064,89511,2212,4407,215193,16577,434341,709232
202104,1호선,종로3가,15121,107302,243806,371982,222555,79117,3199,3204,138366,17878,400492,500366
202104,1호선,종로5가,14388,160957,225590,313864,217361,55870,1787,3526,79415,14550,321180,492897
202104,1호선,청량리,94727,73815,262241,262266,112584,116239,10973,4217,40135,60820,408076,401118
202103,1호선,동대문,41326,43318,135403,143799,64269,55639,13179,1975,40878,43060,230786,232152
202103,1호선,동묘앞,18404,39526,137305,170716,63424,30136,2961,816,16195,18194,174865,229252
202103,1호선,서울역,103644,299087,366110,422941,386810,174790,9716,5703,173616,84598,653086,812329
202103,1호선,시청,16380,241124,124416,216280,249971,39946,1742,3784,107527,12856,250065,474044
202103,1호선,신설동,48886,97849,134365,144919,118745,65653,8288,2911,41005,39370,232544,285049
202103,1호선,제기동,58754,67081,245101,278892,98124,68433,5023,2059,30383,37629,339261,385661
202103,1호선,종각,16469,325869,205252,369296,379246,91365,2328,4200,223169,16873,447218,716238
202103,1호선,종로3가,14648,103959,253986,388021,225418,80483,2981,3218,138813,17450,410428,512648
202103,1호선,종로5가,14253,160189,232732,328883,221648,56553,1886,3492,81338,14801,330209,507365
202103,1호선,청량리,94725,71368,266362,268861,114061,118504,10697,4155,40485,62780,412269,407164
202102,1호선,동대문,30503,30201,114821,121414,55475,45687,9964,1489,29553,33510,184841,186614
202102,1호선,동묘앞,13699,22976,112785,147156,51788,24030,2236,700,11877,14196,140597,185028
202102,1호선,서울역,77321,231833,308395,350819,303958,140514,6938,4516,136940,66040,529594,653208
202102,1호선,시청,12794,184565,99407,173043,195036,30174,1440,2894,84655,10095,198296,370597
202102,1호선,신설동,37703,72354,111467,121407,94398,52519,6332,2205,30804,31542,186306,227508
202102,1호선,제기동,45257,51206,207924,236177,75678,54955,3942,1618,23468,30402,280591,319403
202102,1호선,종각,13290,250103,169118,304315,305602,68209,1856,3402,171594,12514,355858,570334
202102,1호선,종로3가,10879,78251,202511,308605,181893,59561,2249,2334,100394,13441,316033,402631
202102,1호선,종로5가,10779,121043,181356,257886,175782,45903,1271,2644,61918,11769,255324,393342
202102,1호선,청량리,73431,52608,227805,234908,90910,95345,8298,3410,31040,49606,340574,340532
202101,1호선,동대문,32117,29598,110785,115569,52020,45055,11774,1527,26499,34222,181175,180916
202101,1호선,동묘앞,14195,23948,109333,138931,46587,22880,2469,740,11554,13258,137551,176877
202101,1호선,서울역,79228,236693,283664,328118,310181,131295,7277,4789,128604,57677,498773,627277
202101,1호선,시청,13325,193703,94602,166004,205199,25230,1507,2991,79497,8875,188931,371573
202101,1호선,신설동,39645,73723,108348,122085,99224,53406,6692,2238,29569,30457,184254,228503
202101,1호선,제기동,46638,53830,206735,236940,76510,55708,4235,1564,23975,29591,281583,321925
202101,1호선,종각,13622,261050,159683,289715,317221,56725,1965,3465,149284,10976,324554,565206
202101,1호선,종로3가,11038,79592,187322,285042,178843,46327,2296,2431,79124,10882,279780,377947
202101,1호선,종로5가,11151,128264,177350,251822,182540,37079,1327,2810,53694,11185,243522,394081
202101,1호선,청량리,76142,55398,224516,230160,89527,95570,8961,3539,29347,47203,338966,336300
202012,1호선,동대문,34509,32754,114760,117033,51470,45244,13279,1692,24186,33498,186734,184977
202012,1호선,동묘앞,14637,25617,107170,132973,46367,22322,2879,775,11003,12340,135689,171705
202012,1호선,서울역,81789,237993,273488,329207,307923,133208,8591,5053,117817,53153,481685,625406
