사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201505,3호선,신사,49601,173430,266418,514398,316628,226533,5730,1452,290534,98517,612283,787797
201505,3호선,안국,26033,255433,311445,559888,329991,118053,2205,1692,191976,40134,531659,857147
201505,3호선,압구정,67583,246483,355471,610679,345001,202405,5269,1884,262077,90026,690400,949072
201505,3호선,약수,94027,62860,184197,147632,91661,107442,7474,1459,62875,98113,348573,310064
201505,3호선,양재,117319,418357,402876,511230,432850,226167,6243,2938,269853,160508,796291,1093033
201505,3호선,연신내,397749,94502,533216,361214,186640,369079,28524,2004,129084,366984,1088573,824704
201505,3호선,오금,66574,24010,79637,50438,33144,47037,3298,26,15708,54132,165217,128606
201505,3호선,옥수,81384,30985,141047,103814,55559,93475,3599,1239,34065,89243,260095,225281
201505,3호선,원당,137307,36088,169008,112669,54136,108510,9531,1208,25959,112803,341805,262768
201505,3호선,원흥,41732,8290,47060,24374,15141,29133,2135,225,5906,33431,96833,66320
201505,3호선,을지로3가,6713,109736,78073,130658,105143,31622,547,1013,55246,12404,140579,253811
201505,3호선,일원,55928,59587,139135,126769,53973,51573,2236,1295,21613,50075,218912,237726
201505,3호선,잠원,45628,26154,74415,58913,33866,43192,1622,1020,18706,39308,140371,125395
201505,3호선,정발산,26052,36407,138432,216250,106959,72950,2383,1189,70478,41793,237345,295639
201505,3호선,종로3가,6458,60021,85993,206565,101148,48256,949,698,54077,20539,147477,287823
201505,3호선,주엽,71318,31721,142841,122458,48262,75957,5450,1542,28498,67859,248107,223580
201505,3호선,지축,13168,6239,21475,17476,6991,12211,319,100,1778,9853,36740,33668
201505,3호선,충무로,4,0,13,0,7,0,0,0,10,0,27,0
201505,3호선,학여울,11604,14538,35403,41798,21362,15302,558,321,11186,11952,58751,68609
201505,3호선,홍제,190507,57832,282379,211046,101582,170557,11636,1520,55232,159108,539754,429506
201505,3호선,화정,162906,58552,270103,229792,95744,186358,12224,1589,73055,155707,518288,445640
201506,3호선,가락시장,55967,38577,93404,74399,51643,53293,2867,606,30327,48552,182565,162134
201506,3호선,경복궁,50355,217722,199619,273417,217304,94014,3229,1836,129192,52143,382395,545118
201506,3호선,경찰병원,59104,46237,72925,62538,44651,46610,2655,286,20353,43298,155037,152359
201506,3호선,고속터미널,96550,167441,477563,620149,347099,331097,7028,5041,318035,153041,899176,945672
201506,3호선,교대,24478,98819,124204,125819,137813,49031,1231,800,99915,23162,249828,248600
