사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,야간 승차인원,야간 하차인원
202103,경부선,오산대,24237,15405,35217,27454,18747,24387,8629,16361
202103,경부선,용산,49850,229278,269797,397697,317235,153337,191344,63338
202103,경부선,의왕,72606,56583,72835,55862,56716,65772,19123,46102
202103,경부선,지제,15647,23788,25027,19403,24586,15295,10015,12102
202103,경부선,직산,4273,5763,6576,6097,5658,4335,1782,3184
202103,경부선,진위,5948,17108,11823,8407,17878,5760,4153,4733
202103,경부선,천안,20093,16437,65743,66071,32563,34854,15052,19769
202103,경부선,평택,60492,44497,133091,133399,74729,86043,46756,51225
202103,경부선,화서,85023,21112,62511,44708,26709,72357,11341,46876
202102,경부선,가산디지털단지,26801,172003,75530,145118,172153,53744,55777,31562
202102,경부선,관악,57312,14225,60306,45102,22149,49847,8886,33472
202102,경부선,광명,19560,9324,20762,19163,16085,18670,7198,8804
202102,경부선,구로,71066,98561,128987,146797,116674,87890,44781,58335
202102,경부선,군포,34060,67789,44416,34347,55586,30724,17813,20452
202102,경부선,금정,149272,118297,187434,149667,128702,160311,55267,114588
202102,경부선,금천구청,81554,39050,92151,69614,42530,82882,17970,47682
202102,경부선,남영,24373,59886,61108,72751,70242,39988,28516,23391
202102,경부선,노량진,33999,26895,71312,65252,39855,60235,33529,30443
202102,경부선,당정,42794,20301,45874,29942,23203,37816,9239,30354
202102,경부선,대방,58162,75736,92672,79982,75290,67576,27346,43917
202102,경부선,독산,68781,120427,101557,108370,123236,75129,34762,48920
202102,경부선,두정,23246,11106,41494,39261,22217,29284,11718,23812
202102,경부선,명학,42917,67950,53097,43954,57193,37278,19779,26431
202102,경부선,병점,76349,42051,111302,82276,61424,88177,26698,71372
202102,경부선,서동탄,14503,3048,10226,6775,4345,10196,1682,7442
202102,경부선,서울역,16646,7154,50594,12363,26109,11101,19004,3986
202102,경부선,서정리,22979,21215,53416,40084,35334,31560,12144,24572
202102,경부선,석수,71220,27319,78680,53588,35495,61068,13257,42499
202102,경부선,성균관대,107446,25475,102706,82054,46212,107396,26746,72787
202102,경부선,성환,9294,15112,31487,25118,17352,13817,5243,11545
202102,경부선,세류,22800,8236,21360,17410,10896,19647,4867,13648
202102,경부선,세마,15317,9462,21894,13704,10767,14917,3936,11917
202102,경부선,송탄,21737,10589,38971,27565,17232,25554,7578,22184
202102,경부선,수원,120760,99776,277793,370014,198887,219700,162270,113201
202102,경부선,신길,52063,36429,69263,46877,47019,45410,17011,32211
202102,경부선,신도림,17472,19692,27261,26907,23112,21720,10670,12063
202102,경부선,안양,140103,42043,172641,162733,76879,157571,53216,88896
202102,경부선,영등포,78536,153697,278363,417315,269647,201942,191707,73053
202102,경부선,오산,39869,40909,87883,71142,52714,55250,22545,38484
202102,경부선,오산대,17631,8929,25259,18793,12644,18392,6696,12715
202102,경부선,용산,37054,177271,233884,347231,255501,122939,152345,48348
202102,경부선,의왕,54215,42384,61846,45846,42035,51797,15021,35908
202102,경부선,지제,10756,18045,20157,15522,19153,11266,7717,9517
202102,경부선,직산,2933,4418,5802,4808,4560,3398,1345,2453
202102,경부선,진위,4146,12772,9466,6679,14131,4466,3360,3910
202102,경부선,천안,14631,11685,54465,55163,25032,27203,11499,16503
202102,경부선,평택,43706,31913,111581,111838,59879,65019,37356,42663
202102,경부선,화서,63463,14711,50879,36919,19910,56074,9035,36159
202101,경부선,가산디지털단지,28517,185806,71694,147871,188223,51789,55082,30103
202101,경부선,관악,61754,14400,56820,42931,21054,54087,8717,32941
202101,경부선,광명,20705,9098,19439,17156,15880,19949,7379,8815
202101,경부선,구로,76182,105495,123825,145492,123539,89292,44164,56037
202101,경부선,군포,36429,76674,43407,35703,62365,32221,19433,19932
202101,경부선,금정,158091,134715,178976,150859,139386,166671,56088,110272
202101,경부선,금천구청,87250,41664,87465,67933,43290,87054,17981,47418
202101,경부선,남영,25556,62269,58967,71355,72141,40128,26371,22029
202101,경부선,노량진,34987,25352,67212,62637,38306,60677,28109,29036
202101,경부선,당정,46169,22397,43222,29877,25138,40332,8862,28305
202101,경부선,대방,61251,78445,88300,76928,76632,71539,26516,41800
202101,경부선,독산,73823,132500,96261,111539,136945,79505,37677,47151
202101,경부선,두정,25556,13259,39032,38659,22906,30058,12092,22725
202101,경부선,명학,46214,75929,51931,45813,64526,39256,21046,25895
202101,경부선,병점,80523,45781,99893,77469,62362,90180,26288,64224
202101,경부선,서동탄,15329,3444,9063,6243,4378,10091,1564,6873
202101,경부선,서울역,15968,6561,42984,10167,23509,11041,17378,3434
202101,경부선,서정리,24398,23763,47310,38409,37829,32035,12564,23643
202101,경부선,석수,77699,30091,75254,51877,37605,66033,13642,41558
202101,경부선,성균관대,117309,25771,94406,77547,44224,114439,24504,70241
202101,경부선,성환,9547,17835,29158,22320,18696,13875,5355,11090
202101,경부선,세류,24578,9179,19814,16463,11235,21074,4964,13395
202101,경부선,세마,16360,10549,20305,12500,10746,15061,3816,11102
202101,경부선,송탄,22634,11316,35361,26622,17185,25335,7286,21136
202101,경부선,수원,131890,103229,246946,322203,182948,212232,135988,106887
202101,경부선,신길,54020,37425,66728,45671,48755,47449,15909,31280
202101,경부선,신도림,18109,21047,25943,25653,24424,20920,9677,11234
202101,경부선,안양,149354,44156,161086,150061,74181,161432,46911,85406
202101,경부선,영등포,81175,161569,263233,401961,271764,187633,176862,68402
202101,경부선,오산,42368,44569,77861,66065,53738,54770,21936,35576
202101,경부선,오산대,18533,9954,22682,17273,13339,18529,6599,11992
202101,경부선,용산,36056,179557,208613,317545,253211,108055,141255,41162
202101,경부선,의왕,58724,46729,58146,44490,45422,55035,14671,34544
202101,경부선,지제,11203,19730,18547,14583,20688,11290,8332,8578
202101,경부선,직산,2969,5078,5130,4741,4963,3277,1462,2195
202101,경부선,진위,4607,14096,8473,6258,15686,4525,3263,3488
202101,경부선,천안,15348,12211,48500,49006,24539,26381,10781,15572
202101,경부선,평택,46094,33185,100007,101934,59273,64145,33724,38653
202101,경부선,화서,69192,14918,47631,35292,19313,60610,8753,35606
202012,경부선,가산디지털단지,30778,187022,74953,150160,183729,53636,49729,28145
202012,경부선,관악,62854,15758,56625,43097,21687,54009,8019,29449
202012,경부선,광명,20302,9728,23382,16338,12149,19355,6037,7825
202012,경부선,구로,79797,110996,126736,148512,125107,93209,41733,53419
202012,경부선,군포,38330,79226,42231,35499,62699,33410,19600,19125
202012,경부선,금정,162017,138439,175916,148702,135840,166770,52982,101367
202012,경부선,금천구청,90192,43030,85225,68839,43079,87979,16619,41752
202012,경부선,남영,25512,66607,64386,74216,73663,38802,23493,20096
202012,경부선,노량진,36733,25885,67093,62305,39545,63839,25282,27282
202012,경부선,당정,46983,24029,42455,30006,25760,40024,8578,25980
202012,경부선,대방,63276,80968,89826,78548,77672,72707,24451,37630
202012,경부선,독산,76409,137867,96935,111918,136416,80653,36532,42618
202012,경부선,두정,25631,14320,40629,40891,24551,30239,12059,22000
202012,경부선,명학,47456,80314,53515,47356,64410,40072,22176,23366
202012,경부선,병점,82412,46489,96417,78289,61972,88153,24250,56890
202012,경부선,서동탄,15621,3442,8190,6071,4332,10178,1384,5924
202012,경부선,서울역,15986,6385,36378,10012,22364,10455,14734,3007
202012,경부선,서정리,24539,27299,50908,42030,42344,31670,13529,21588
202012,경부선,석수,79601,31015,76359,52133,37334,67655,13859,37577
202012,경부선,성균관대,116276,27964,94052,80344,44618,112020,23206,61003
202012,경부선,성환,10595,20021,32517,27923,22658,14659,6520,11686
202012,경부선,세류,24944,9901,19660,16838,11766,21273,4771,12479
202012,경부선,세마,17002,10453,19619,13091,10804,15080,3700,9962
202012,경부선,송탄,23789,13405,36271,27272,18367,26606,7415,20527
202012,경부선,수원,133580,109614,242603,304428,176193,209498,116916,97090
202012,경부선,신길,55536,41237,67307,46714,50276,48215,15410,28054
202012,경부선,신도림,19532,22559,27036,26844,25594,22064,9888,10868
202012,경부선,안양,151415,50711,168793,163929,78480,163706,44463,77819
202012,경부선,영등포,85361,168414,260086,387091,271830,186095,158774,65034
202012,경부선,오산,43503,46475,78797,67294,54262,56315,21520,32848
202012,경부선,오산대,19080,11654,23562,19253,13785,18583,6198,10857
202012,경부선,용산,38173,179856,198023,307375,253199,107818,128169,38469
202012,경부선,의왕,61314,47472,59165,46602,44472,56370,14621,32050
202012,경부선,지제,11624,20303,18237,14726,20938,11662,8181,7690
202012,경부선,직산,3178,5012,5136,4783,4717,3266,1586,2297
202012,경부선,진위,5301,14231,8867,6316,14831,5027,3163,3291
202012,경부선,천안,16293,13240,48261,49756,25154,27085,10978,15719
202012,경부선,평택,47721,36304,99553,103492,61408,65293,32938,36442
202012,경부선,화서,70080,16302,45848,35182,19121,60977,7871,30815
202011,경부선,가산디지털단지,35097,209082,86349,176543,213582,69018,67337,38571
202011,경부선,관악,72065,18383,70258,53047,28119,60541,11137,39652
202011,경부선,광명,24754,10868,31323,20324,16184,22723,8233,10485
202011,경부선,구로,90188,121356,154783,181141,143017,112457,55248,74253
202011,경부선,군포,42548,78301,49368,41192,65052,36977,21766,24135
202011,경부선,금정,186578,144875,216615,173285,153336,197117,66795,136086
202011,경부선,금천구청,106136,47766,106681,80793,51028,101858,20844,57224
202011,경부선,남영,30745,82769,78169,91872,89006,49957,35265,27950
202011,경부선,노량진,45908,37164,84987,79165,52752,85331,48743,39728
202011,경부선,당정,54741,26687,55243,37150,31527,47661,12124,35913
202011,경부선,대방,76661,96962,113963,100113,95192,86423,34703,52937
202011,경부선,독산,87570,142793,113742,123832,147034,91576,40415,57452
202011,경부선,두정,29639,17866,52376,53020,31471,35465,14637,29507
202011,경부선,명학,54105,84877,65572,57260,71722,46449,25980,31644
202011,경부선,병점,100225,52395,127059,97765,77068,109257,31633,83124
202011,경부선,서동탄,19266,3961,11137,7886,5472,12430,1810,9445
202011,경부선,서울역,22143,8145,58776,12696,37072,12474,24868,4145
202011,경부선,서정리,29914,33716,65937,55993,50182,38280,16036,30100
202011,경부선,석수,92263,34880,92194,62287,45941,77223,17101,50750
202011,경부선,성균관대,135860,38544,127237,107222,64520,133298,36347,87335
202011,경부선,성환,12763,23434,41049,38611,29201,17476,8542,15750
202011,경부선,세류,29274,10865,25245,20416,14256,24943,6232,17444
202011,경부선,세마,20336,10710,24638,15844,12483,18004,4575,13617
202011,경부선,송탄,28867,15216,46699,32464,22564,32661,10099,28384
202011,경부선,수원,154610,141718,322863,413673,240981,276291,187282,138251
202011,경부선,신길,63787,51509,82905,55623,61157,55137,20392,36991
202011,경부선,신도림,24666,24907,34423,35633,29980,29864,13109,16194
202011,경부선,안양,173737,66445,223224,222744,111171,198154,72743,107336
202011,경부선,영등포,103685,194726,325985,477021,326321,259574,221172,98844
202011,경부선,오산,53056,50326,98570,80539,64280,68194,26406,44089
202011,경부선,오산대,22617,12774,30495,25408,16657,22749,7726,14585
202011,경부선,용산,51023,233508,269322,398037,322090,158205,189368,62257
202011,경부선,의왕,70165,54136,74875,57942,53811,64522,19104,43522
202011,경부선,지제,13588,20672,22272,17915,22773,13940,9533,10462
202011,경부선,직산,3736,5408,6513,5834,5273,4043,1715,2901
202011,경부선,진위,6285,15797,11427,8002,16505,6362,3779,4554
202011,경부선,천안,19796,17046,62247,63518,31884,32997,14506,19959
202011,경부선,평택,58402,43074,125718,128294,73746,85724,44553,50591
202011,경부선,화서,79700,18834,59884,42832,24679,70029,10658,42014
202010,경부선,가산디지털단지,33667,190943,86529,172116,197123,68384,65712,39330
202010,경부선,관악,67577,17840,72665,55108,29405,57792,11732,39068
202010,경부선,광명,23002,10563,31530,20837,15765,21359,8227,10548
202010,경부선,구로,87097,114644,155479,178939,137425,110297,55724,77673
202010,경부선,군포,41049,76486,51607,40109,64153,36344,21879,25261
202010,경부선,금정,176015,134555,219724,173693,148225,189747,67538,136970
202010,경부선,금천구청,99378,45086,108471,80808,50584,97630,21533,57948
202010,경부선,남영,29220,77963,78906,89396,83653,48385,35109,27757
202010,경부선,노량진,43670,36429,88759,79319,53185,82787,49739,40762
202010,경부선,당정,51437,24624,56145,36834,30701,46067,12236,36917
202010,경부선,대방,72336,90558,112448,94332,89286,81563,32946,52954
202010,경부선,독산,82180,133324,114968,119953,138386,87582,39635,58180
202010,경부선,두정,29371,17020,52712,51820,29510,35600,15615,30233
202010,경부선,명학,51706,78727,65374,54414,67126,44586,23813,32192
202010,경부선,병점,95653,51382,134416,102977,76496,105942,31925,85483
202010,경부선,서동탄,18727,4016,12564,8334,5709,12531,1985,9645
202010,경부선,서울역,20114,7564,57191,10868,34166,11139,24550,3879
202010,경부선,서정리,28313,30311,66128,55054,47132,37081,15151,30038
202010,경부선,석수,87183,33692,95170,66630,46241,73630,17157,50839
202010,경부선,성균관대,127225,35205,129570,107399,61038,126916,35799,86994
202010,경부선,성환,12481,23241,44588,40284,29519,17825,8155,16451
202010,경부선,세류,27642,10939,27572,21609,14739,24426,6689,18217
202010,경부선,세마,19177,10288,26213,16953,12748,18169,4682,13886
202010,경부선,송탄,28041,14339,49682,34400,23026,32567,10415,29218
202010,경부선,수원,148702,139044,348466,443797,249728,278244,196553,147733
202010,경부선,신길,59697,48564,82078,54834,59312,52960,20931,37240
202010,경부선,신도림,24402,23709,35024,34648,28474,30118,13013,16673
202010,경부선,안양,163235,65890,231609,227021,111331,192893,75683,108461
202010,경부선,영등포,98442,182400,330157,487919,319069,261779,229708,101281
202010,경부선,오산,50932,46857,106000,85907,62496,68324,27224,45412
202010,경부선,오산대,20829,13418,35016,31118,18201,22190,8032,14737
202010,경부선,용산,49681,220047,272300,397858,306488,151690,190985,62423
202010,경부선,의왕,65788,50509,74896,58962,53351,61590,19448,43757
202010,경부선,지제,12545,18818,22265,18415,21470,12991,9030,10064
202010,경부선,직산,3643,5250,7404,6334,5272,4159,1765,2888
202010,경부선,진위,6021,15189,12001,8289,15803,6012,3932,4673
202010,경부선,천안,20289,17138,70004,71964,34916,34343,16694,21325
202010,경부선,평택,57332,43075,136697,136852,78151,84648,46887,53859
202010,경부선,화서,76886,18238,62968,45366,25293,67404,11046,42481
202009,경부선,가산디지털단지,31526,186931,76796,147877,184609,57462,54749,32458
202009,경부선,관악,63833,17099,57046,44540,24623,54713,10324,32202
202009,경부선,광명,20831,9709,24052,16685,12941,19619,6118,8586
