사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202212,분당선,정자,73152,131819,170428,186766,158218,135125,3623,1244,102230,85560,349433,405389
202212,분당선,죽전,94984,49975,151295,162345,88274,121446,6174,803,51186,96927,303639,310050
202212,분당선,청명,45651,17330,46505,33461,22385,39337,2197,880,8234,29587,102587,81258
202212,분당선,태평,124149,31529,170257,117220,53481,119057,14587,1448,23003,91309,331996,241506
202212,분당선,한티,58265,78679,149507,199035,120987,101999,2221,1396,82416,52009,292409,331119
202211,분당선,가천대,53951,47910,137405,153304,73131,66464,5244,771,28822,58279,225422,260264
202211,분당선,강남구청,21209,78348,81277,142219,109553,53014,1352,592,41143,22503,144981,243662
202211,분당선,개포동,24286,24843,49260,43424,25482,29346,925,934,14468,17881,88939,87082
202211,분당선,구룡,11620,24637,33259,17058,15237,12321,440,1155,5154,8095,50473,50945
202211,분당선,구성,55325,15654,60353,38630,19009,57833,2864,363,6850,37103,125392,91750
202211,분당선,기흥,97537,50871,109840,85867,64234,94849,6177,879,28648,59836,242202,197453
202211,분당선,대모산입구,41933,21386,58642,39676,24244,36243,2187,837,7112,24453,109874,86352
202211,분당선,도곡,31907,49969,87183,79617,58015,43223,1694,1381,21824,26062,142608,157029
202211,분당선,망포,134399,82909,127615,97365,106982,131851,5200,2636,46018,84563,313232,267473
202211,분당선,매교,46983,20549,43268,34234,22103,42628,4112,633,7896,24777,102259,80193
202211,분당선,매탄권선,54937,20957,55881,36373,24932,51483,4017,666,10513,33522,125348,91518
202211,분당선,모란,149215,73784,253410,231864,108412,167197,15842,3152,50678,108146,469145,416946
202211,분당선,미금,74788,79390,178886,184125,97109,112306,4136,789,51741,67799,309551,332103
202211,분당선,보정,24095,10795,33362,19720,11106,20192,1101,98,4456,14546,63014,45159
202211,분당선,복정,2,0,7,0,3,0,0,0,4,0,13,0
202211,분당선,상갈,53377,19908,61254,44286,28349,49312,3290,558,10145,36225,128066,100977
