사용월,호선명,지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원
202210,8호선,석촌,4709,6104,4709,6104
202210,8호선,송파,4759,5153,4759,5153
202210,8호선,수진,3219,2889,3219,2889
202210,8호선,신흥,2892,3074,2892,3074
202210,8호선,암사,9792,9230,9792,9230
202210,8호선,잠실,14308,15379,14308,15379
202210,8호선,장지,10157,9786,10157,9786
202210,8호선,천호,9534,10888,9534,10888
202210,8호선,가락시장,3810,4296,3810,4296
202210,8호선,강동구청,4360,4655,4360,4655
202210,8호선,남위례,2313,2391,2313,2391
202210,8호선,남한산성입구,6132,5890,6132,5890
202210,8호선,단대오거리,5258,5276,5258,5276
202210,8호선,모란,2459,2092,2459,2092
202210,8호선,몽촌토성,3010,3043,3010,3043
202210,8호선,문정,5616,5800,5616,5800
202210,8호선,복정,3754,3493,3754,3493
202210,8호선,산성,2608,2634,2608,2634
202210,8호선,석촌,3958,4730,3958,4730
202210,8호선,송파,4466,4423,4466,4423
202210,8호선,수진,2836,2576,2836,2576
202210,8호선,신흥,2678,2793,2678,2793
202210,8호선,암사,8474,7971,8474,7971
202210,8호선,잠실,10903,11837,10903,11837
202210,8호선,장지,8857,9078,8857,9078
202210,8호선,천호,7969,8617,7969,8617
202210,8호선,가락시장,7941,8812,7941,8812
202210,8호선,강동구청,11449,11781,11449,11781
202210,8호선,남위례,6422,6539,6422,6539
202210,8호선,남한산성입구,16760,15477,16760,15477
202210,8호선,단대오거리,11928,11387,11928,11387
202210,8호선,모란,5977,4840,5977,4840
202210,8호선,몽촌토성,6650,6880,6650,6880
202210,8호선,문정,23514,24829,23514,24829
202210,8호선,복정,10710,8974,10710,8974
202210,8호선,산성,5924,5999,5924,5999
202210,8호선,석촌,8135,9373,8135,9373
202210,8호선,송파,9629,9396,9629,9396
202210,8호선,수진,5647,5195,5647,5195
202210,8호선,신흥,4471,4879,4471,4879
202210,8호선,암사,20661,18106,20661,18106
202210,8호선,잠실,14397,17095,14397,17095
202210,8호선,장지,18224,17012,18224,17012
202210,8호선,천호,15236,17323,15236,17323
202210,8호선,가락시장,8198,9186,8198,9186
202210,8호선,강동구청,11643,11890,11643,11890
202210,8호선,남위례,6738,6813,6738,6813
202210,8호선,남한산성입구,16482,15273,16482,15273
202210,8호선,단대오거리,12167,11672,12167,11672
202210,8호선,모란,4812,3749,4812,3749
202210,8호선,몽촌토성,6947,7076,6947,7076
202210,8호선,문정,23415,25044,23415,25044
202210,8호선,복정,10747,8767,10747,8767
202210,8호선,산성,5928,5952,5928,5952
202210,8호선,석촌,8252,9586,8252,9586
202210,8호선,송파,9506,9474,9506,9474
202210,8호선,수진,5850,5384,5850,5384
202210,8호선,신흥,4573,4979,4573,4979
202210,8호선,암사,20985,18300,20985,18300
202210,8호선,잠실,15556,18397,15556,18397
202210,8호선,장지,19169,17852,19169,17852
202210,8호선,천호,15510,17832,15510,17832
202210,8호선,가락시장,8499,9514,8499,9514
202210,8호선,강동구청,11603,11771,11603,11771
202210,8호선,남위례,6786,6899,6786,6899
202210,8호선,남한산성입구,16812,15244,16812,15244
202210,8호선,단대오거리,12174,11506,12174,11506
202210,8호선,모란,4741,3820,4741,3820
202210,8호선,몽촌토성,6930,7100,6930,7100
202210,8호선,문정,23623,25022,23623,25022
202210,8호선,복정,10825,8942,10825,8942
202210,8호선,산성,5899,6074,5899,6074
202210,8호선,석촌,8242,9650,8242,9650
202210,8호선,송파,9562,9470,9562,9470
202210,8호선,수진,5838,5307,5838,5307
202210,8호선,신흥,4680,5046,4680,5046
202210,8호선,암사,20838,18263,20838,18263
202210,8호선,잠실,15757,18940,15757,18940
202210,8호선,장지,18742,17733,18742,17733
202210,8호선,천호,15587,17866,15587,17866
202210,8호선,가락시장,8828,9982,8828,9982
202210,8호선,강동구청,11943,12015,11943,12015
202210,8호선,남위례,6792,7054,6792,7054
202210,8호선,남한산성입구,17074,14992,17074,14992
202210,8호선,단대오거리,12915,12074,12915,12074
202210,8호선,모란,5141,4384,5141,4384
202210,8호선,몽촌토성,7455,7895,7455,7895
202210,8호선,문정,23826,24599,23826,24599
202210,8호선,복정,10949,9067,10949,9067
202210,8호선,산성,6095,6109,6095,6109
202210,8호선,석촌,8604,10301,8604,10301
202210,8호선,송파,9780,9427,9780,9427
202210,8호선,수진,6075,5502,6075,5502
202210,8호선,신흥,5024,5271,5024,5271
202210,8호선,암사,22696,20440,22696,20440
202210,8호선,잠실,17818,21557,17818,21557
202210,8호선,장지,19332,18072,19332,18072
202210,8호선,천호,16709,19770,16709,19770
202210,8호선,가락시장,6127,6397,6127,6397
202210,8호선,강동구청,7072,6953,7072,6953
202210,8호선,남위례,4851,4970,4851,4970
202210,8호선,남한산성입구,10835,9218,10835,9218
202210,8호선,단대오거리,8772,7913,8772,7913
202210,8호선,모란,4119,3654,4119,3654
202210,8호선,몽촌토성,5726,5853,5726,5853
202210,8호선,문정,10063,9818,10063,9818
202210,8호선,복정,7128,5791,7128,5791
202210,8호선,산성,5087,4922,5087,4922
202210,8호선,석촌,6392,8645,6392,8645
202210,8호선,송파,6647,6341,6647,6341
202210,8호선,수진,4620,4096,4620,4096
202210,8호선,신흥,4147,4185,4147,4185
202210,8호선,암사,16065,15115,16065,15115
202210,8호선,잠실,16709,19139,16709,19139
202210,8호선,장지,13998,12578,13998,12578
202210,8호선,천호,13246,15556,13246,15556
202210,8호선,가락시장,3557,4569,3557,4569
202210,8호선,강동구청,4748,4866,4748,4866
202210,8호선,남위례,2882,2961,2882,2961
202210,8호선,남한산성입구,6957,6188,6957,6188
202210,8호선,단대오거리,5778,5493,5778,5493
202210,8호선,모란,3950,3550,3950,3550
202210,8호선,몽촌토성,3643,3799,3643,3799
202210,8호선,문정,6445,6630,6445,6630
202210,8호선,복정,5030,4569,5030,4569
202210,8호선,산성,3023,3001,3023,3001
202210,8호선,석촌,4456,5483,4456,5483
202210,8호선,송파,4765,4734,4765,4734
202210,8호선,수진,3356,3054,3356,3054
202210,8호선,신흥,2788,3094,2788,3094
202210,8호선,암사,10169,9665,10169,9665
202210,8호선,잠실,13632,15068,13632,15068
202210,8호선,장지,9518,9278,9518,9278
202210,8호선,천호,9363,10657,9363,10657
202210,8호선,가락시장,4683,5228,4683,5228
202210,8호선,강동구청,4896,5205,4896,5205
202210,8호선,남위례,2785,2912,2785,2912
202210,8호선,남한산성입구,7224,6696,7224,6696
202210,8호선,단대오거리,6054,6090,6054,6090
202210,8호선,모란,2950,2449,2950,2449
202210,8호선,몽촌토성,3896,4002,3896,4002
202210,8호선,문정,5676,5879,5676,5879
202210,8호선,복정,4246,3924,4246,3924
202210,8호선,산성,3033,3115,3033,3115
202210,8호선,석촌,4623,5670,4623,5670
202210,8호선,송파,4888,5024,4888,5024
202210,8호선,수진,3434,3204,3434,3204
202210,8호선,신흥,3083,3330,3083,3330
202210,8호선,암사,9761,9313,9761,9313
202210,8호선,잠실,13181,14244,13181,14244
202210,8호선,장지,10147,10114,10147,10114
202210,8호선,천호,9144,10424,9144,10424
202210,8호선,가락시장,8211,9199,8211,9199
202210,8호선,강동구청,11547,11774,11547,11774
202210,8호선,남위례,6543,6781,6543,6781
202210,8호선,남한산성입구,16684,15451,16684,15451
202210,8호선,단대오거리,12089,11578,12089,11578
202210,8호선,모란,4856,3884,4856,3884
202210,8호선,몽촌토성,6882,6885,6882,6885
202210,8호선,문정,23529,24909,23529,24909
202210,8호선,복정,10787,8965,10787,8965
202210,8호선,산성,5999,6035,5999,6035
202210,8호선,석촌,8361,9570,8361,9570
202210,8호선,송파,9564,9367,9564,9367
202210,8호선,수진,5718,5223,5718,5223
202210,8호선,신흥,4647,5040,4647,5040
202210,8호선,암사,20698,18157,20698,18157
202210,8호선,잠실,15286,17975,15286,17975
202210,8호선,장지,18513,17599,18513,17599
202210,8호선,천호,15491,17768,15491,17768
202210,8호선,가락시장,8565,9289,8565,9289
202210,8호선,강동구청,11733,11953,11733,11953
202210,8호선,남위례,6762,6903,6762,6903
202210,8호선,남한산성입구,16785,15298,16785,15298
202210,8호선,단대오거리,12346,12002,12346,12002
202210,8호선,모란,4762,3847,4762,3847
202210,8호선,몽촌토성,7332,7502,7332,7502
202210,8호선,문정,23444,25030,23444,25030
202210,8호선,복정,10870,9017,10870,9017
202210,8호선,산성,6004,6059,6004,6059
202210,8호선,석촌,8384,9570,8384,9570
202210,8호선,송파,9613,9361,9613,9361
202210,8호선,수진,5741,5227,5741,5227
202210,8호선,신흥,4761,5185,4761,5185
202210,8호선,암사,21063,18492,21063,18492
202210,8호선,잠실,15270,18294,15270,18294
202210,8호선,장지,19339,18320,19339,18320
202210,8호선,천호,15607,17971,15607,17971
202210,8호선,가락시장,8726,9495,8726,9495
202210,8호선,강동구청,11736,12085,11736,12085
202210,8호선,남위례,6757,6960,6757,6960
202210,8호선,남한산성입구,16686,15280,16686,15280
202210,8호선,단대오거리,12066,11542,12066,11542
202210,8호선,모란,4853,3817,4853,3817
202210,8호선,몽촌토성,7330,7340,7330,7340
202210,8호선,문정,23561,25132,23561,25132
202210,8호선,복정,10877,8949,10877,8949
202210,8호선,산성,5995,5928,5995,5928
202210,8호선,석촌,8258,9535,8258,9535
202210,8호선,송파,9693,9374,9693,9374
202210,8호선,수진,5751,5354,5751,5354
202210,8호선,신흥,4722,5077,4722,5077
202210,8호선,암사,21045,18244,21045,18244
202210,8호선,잠실,15477,18716,15477,18716
202210,8호선,장지,19130,18031,19130,18031
202210,8호선,천호,15706,18003,15706,18003
202210,8호선,가락시장,8797,9915,8797,9915
202210,8호선,강동구청,11839,11925,11839,11925
202210,8호선,남위례,6821,7088,6821,7088
202210,8호선,남한산성입구,16534,14696,16534,14696
202210,8호선,단대오거리,12695,12114,12695,12114
202210,8호선,모란,6894,5700,6894,5700
202210,8호선,몽촌토성,9371,9493,9371,9493
202210,8호선,문정,23445,24746,23445,24746
202210,8호선,복정,11121,9167,11121,9167
202210,8호선,산성,6112,5978,6112,5978
202210,8호선,석촌,8679,10080,8679,10080
202210,8호선,송파,9996,9613,9996,9613
202210,8호선,수진,6005,5547,6005,5547
202210,8호선,신흥,5034,5289,5034,5289
202210,8호선,암사,21058,18042,21058,18042
202210,8호선,잠실,16930,21050,16930,21050
202210,8호선,장지,19368,18099,19368,18099
202210,8호선,천호,16580,19518,16580,19518
202210,8호선,가락시장,6259,6509,6259,6509
202210,8호선,강동구청,7058,6882,7058,6882
202210,8호선,남위례,4962,5017,4962,5017
202210,8호선,남한산성입구,10692,9273,10692,9273
202210,8호선,단대오거리,9156,8469,9156,8469
202210,8호선,모란,4085,3780,4085,3780
202210,8호선,몽촌토성,6441,6731,6441,6731
202210,8호선,문정,9844,9806,9844,9806
202210,8호선,복정,7231,5902,7231,5902
202210,8호선,산성,4997,4855,4997,4855
202210,8호선,석촌,6420,8316,6420,8316
202210,8호선,송파,6543,6207,6543,6207
202210,8호선,수진,4675,4191,4675,4191
202210,8호선,신흥,3915,4177,3915,4177
202210,8호선,암사,14064,12704,14064,12704
202210,8호선,잠실,15615,18671,15615,18671
202210,8호선,장지,13861,12653,13861,12653
202210,8호선,천호,12942,15478,12942,15478
202210,8호선,가락시장,3668,4466,3668,4466
202210,8호선,강동구청,4908,4894,4908,4894
202210,8호선,남위례,3344,3477,3344,3477
202210,8호선,남한산성입구,7309,6662,7309,6662
202210,8호선,단대오거리,6525,6391,6525,6391
202210,8호선,모란,2850,2442,2850,2442
202210,8호선,몽촌토성,5351,5992,5351,5992
202210,8호선,문정,6703,7046,6703,7046
202210,8호선,복정,5601,5207,5601,5207
202210,8호선,산성,3359,3476,3359,3476
202210,8호선,석촌,4468,5779,4468,5779
202210,8호선,송파,4559,4550,4559,4550
202210,8호선,수진,3270,2930,3270,2930
202210,8호선,신흥,2967,3150,2967,3150
202210,8호선,암사,9675,9118,9675,9118
202210,8호선,잠실,11834,13462,11834,13462
202210,8호선,장지,9639,9635,9639,9635
202210,8호선,천호,9348,10678,9348,10678
202210,8호선,가락시장,8111,8859,8111,8859
202210,8호선,강동구청,11576,11709,11576,11709
202210,8호선,남위례,6536,6637,6536,6637
202210,8호선,남한산성입구,16179,15009,16179,15009
202210,8호선,단대오거리,11630,11320,11630,11320
202210,8호선,모란,4643,3609,4643,3609
202210,8호선,몽촌토성,7007,6977,7007,6977
202210,8호선,문정,23307,24662,23307,24662
202210,8호선,복정,10207,8448,10207,8448
202210,8호선,산성,5711,5723,5711,5723
202210,8호선,석촌,8070,9221,8070,9221
202210,8호선,송파,9361,9241,9361,9241
202210,8호선,수진,5638,5233,5638,5233
202210,8호선,신흥,4691,5033,4691,5033
202210,8호선,암사,20968,17853,20968,17853
202210,8호선,잠실,14679,17023,14679,17023
202210,8호선,장지,18004,17216,18004,17216
202210,8호선,천호,15417,16689,15417,16689
202210,8호선,가락시장,8503,9344,8503,9344
202210,8호선,강동구청,11648,11949,11648,11949
202210,8호선,남위례,6915,7063,6915,7063
202210,8호선,남한산성입구,16875,15764,16875,15764
202210,8호선,단대오거리,12168,11531,12168,11531
202210,8호선,모란,4692,3741,4692,3741
202210,8호선,몽촌토성,6935,6972,6935,6972
202210,8호선,문정,23391,24862,23391,24862
202210,8호선,복정,10627,9064,10627,9064
202210,8호선,산성,5950,6025,5950,6025
202210,8호선,석촌,8297,9616,8297,9616
202210,8호선,송파,9723,9506,9723,9506
202210,8호선,수진,5660,5226,5660,5226
202210,8호선,신흥,4712,5051,4712,5051
202210,8호선,암사,21096,18338,21096,18338
202210,8호선,잠실,15834,18732,15834,18732
202210,8호선,장지,18657,17333,18657,17333
202210,8호선,천호,15747,17934,15747,17934
202210,8호선,가락시장,8530,9423,8530,9423
202210,8호선,강동구청,11604,11961,11604,11961
202210,8호선,남위례,6798,7003,6798,7003
202210,8호선,남한산성입구,16687,15611,16687,15611
202210,8호선,단대오거리,12766,12031,12766,12031
202210,8호선,모란,6808,5457,6808,5457
202210,8호선,몽촌토성,6945,7095,6945,7095
202210,8호선,문정,23950,25187,23950,25187
202210,8호선,복정,11048,8937,11048,8937
202210,8호선,산성,6118,6089,6118,6089
202210,8호선,석촌,8407,9588,8407,9588
202210,8호선,송파,9646,9449,9646,9449
202210,8호선,수진,5939,5495,5939,5495
202210,8호선,신흥,4995,5286,4995,5286
202210,8호선,암사,21138,18381,21138,18381
202210,8호선,잠실,15746,19320,15746,19320
202210,8호선,장지,19069,17980,19069,17980
202210,8호선,천호,15763,17978,15763,17978
202210,8호선,가락시장,8505,9442,8505,9442
202210,8호선,강동구청,11621,11954,11621,11954
202210,8호선,남위례,6752,6847,6752,6847
202210,8호선,남한산성입구,16361,15427,16361,15427
202210,8호선,단대오거리,12251,11523,12251,11523
202210,8호선,모란,4971,3886,4971,3886
202210,8호선,몽촌토성,7077,7158,7077,7158
202210,8호선,문정,23650,25038,23650,25038
202210,8호선,복정,10772,8908,10772,8908
202210,8호선,산성,5966,5972,5966,5972
202210,8호선,석촌,8472,9646,8472,9646
202210,8호선,송파,9673,9395,9673,9395
202210,8호선,수진,5759,5326,5759,5326
202210,8호선,신흥,4815,5249,4815,5249
202210,8호선,암사,21136,18361,21136,18361
202210,8호선,잠실,15441,18380,15441,18380
202210,8호선,장지,18546,17474,18546,17474
202210,8호선,천호,15855,18019,15855,18019
202210,8호선,가락시장,8665,9792,8665,9792
202210,8호선,강동구청,11620,11985,11620,11985
202210,8호선,남위례,7055,7266,7055,7266
202210,8호선,남한산성입구,16092,14641,16092,14641
202210,8호선,단대오거리,12683,11547,12683,11547
202210,8호선,모란,5132,4335,5132,4335
202210,8호선,몽촌토성,7625,7736,7625,7736
202210,8호선,문정,23192,24179,23192,24179
202210,8호선,복정,10854,9024,10854,9024
202210,8호선,산성,6053,5983,6053,5983
202210,8호선,석촌,8636,10204,8636,10204
202210,8호선,송파,9643,9390,9643,9390
202210,8호선,수진,5863,5462,5863,5462
202210,8호선,신흥,5060,5381,5060,5381
202210,8호선,암사,21168,18233,21168,18233
202210,8호선,잠실,16612,20472,16612,20472
202210,8호선,장지,19225,17810,19225,17810
202210,8호선,천호,16310,19270,16310,19270
202210,8호선,가락시장,6190,6336,6190,6336
202210,8호선,강동구청,6891,6659,6891,6659
202210,8호선,남위례,4773,4951,4773,4951
202210,8호선,남한산성입구,10338,9121,10338,9121
202210,8호선,단대오거리,8524,7715,8524,7715
202210,8호선,모란,4079,3830,4079,3830
202210,8호선,몽촌토성,5977,6364,5977,6364
202210,8호선,문정,9659,9776,9659,9776
202210,8호선,복정,7162,5849,7162,5849
202210,8호선,산성,4908,4932,4908,4932
202210,8호선,석촌,6368,8339,6368,8339
202210,8호선,송파,6563,6169,6563,6169
202210,8호선,수진,4631,4064,4631,4064
202210,8호선,신흥,4192,4378,4192,4378
202210,8호선,암사,13990,12641,13990,12641
202210,8호선,잠실,15017,18220,15017,18220
202210,8호선,장지,13469,12208,13469,12208
202210,8호선,천호,12921,15177,12921,15177
202210,8호선,가락시장,3597,4465,3597,4465
202210,8호선,강동구청,4764,4879,4764,4879
202210,8호선,남위례,3365,3559,3365,3559
202210,8호선,남한산성입구,7490,6840,7490,6840
202210,8호선,단대오거리,5981,5833,5981,5833
202210,8호선,모란,2765,2334,2765,2334
202210,8호선,몽촌토성,4832,4838,4832,4838
202210,8호선,문정,6592,6697,6592,6697
202210,8호선,복정,5483,5111,5483,5111
202210,8호선,산성,3585,3813,3585,3813
202210,8호선,석촌,4601,5843,4601,5843
202210,8호선,송파,4538,4653,4538,4653
202210,8호선,수진,3225,2955,3225,2955
202210,8호선,신흥,3056,3105,3056,3105
202210,8호선,암사,9859,9348,9859,9348
202210,8호선,잠실,11612,13397,11612,13397
202210,8호선,장지,9645,9694,9645,9694
202210,8호선,천호,9409,10424,9409,10424
202210,8호선,가락시장,8121,8919,8121,8919
202210,8호선,강동구청,11304,11632,11304,11632
202210,8호선,남위례,6515,6687,6515,6687
202210,8호선,남한산성입구,16241,14969,16241,14969
202210,8호선,단대오거리,11751,11390,11751,11390
202210,8호선,모란,6433,5199,6433,5199
202210,8호선,몽촌토성,6854,6844,6854,6844
202210,8호선,문정,23001,24282,23001,24282
202210,8호선,복정,10264,8613,10264,8613
202210,8호선,산성,5896,6029,5896,6029
202210,8호선,석촌,8100,9138,8100,9138
202210,8호선,송파,9389,9292,9389,9292
202210,8호선,수진,5721,5294,5721,5294
202210,8호선,신흥,4885,5194,4885,5194
202210,8호선,암사,20563,18138,20563,18138
202210,8호선,잠실,15044,17672,15044,17672
202210,8호선,장지,17947,17096,17947,17096
202210,8호선,천호,15095,17395,15095,17395
202210,8호선,가락시장,8379,9329,8379,9329
202210,8호선,강동구청,11739,12017,11739,12017
202210,8호선,남위례,6818,7004,6818,7004
202210,8호선,남한산성입구,16813,15457,16813,15457
202210,8호선,단대오거리,11797,11467,11797,11467
202210,8호선,모란,4712,3874,4712,3874
202210,8호선,몽촌토성,6960,7257,6960,7257
202210,8호선,문정,23474,24725,23474,24725
202210,8호선,복정,10788,8850,10788,8850
202210,8호선,산성,6056,6079,6056,6079
202210,8호선,석촌,8251,9518,8251,9518
202210,8호선,송파,9507,9352,9507,9352
202210,8호선,수진,5609,5262,5609,5262
202210,8호선,신흥,4935,5231,4935,5231
202210,8호선,암사,21180,18252,21180,18252
202210,8호선,잠실,15324,17867,15324,17867
202210,8호선,장지,18644,17508,18644,17508
202210,8호선,천호,15925,18058,15925,18058
202210,8호선,가락시장,8507,9339,8507,9339
202210,8호선,강동구청,11718,11899,11718,11899
202210,8호선,남위례,6808,7023,6808,7023
202210,8호선,남한산성입구,16617,15144,16617,15144
202210,8호선,단대오거리,11853,11574,11853,11574
202210,8호선,모란,4724,3884,4724,3884
202210,8호선,몽촌토성,7579,7662,7579,7662
202210,8호선,문정,23520,24867,23520,24867
202210,8호선,복정,10712,8739,10712,8739
202210,8호선,산성,6100,6103,6100,6103
202210,8호선,석촌,8388,9768,8388,9768
202210,8호선,송파,9624,9418,9624,9418
202210,8호선,수진,5666,5206,5666,5206
202210,8호선,신흥,5017,5240,5017,5240
202210,8호선,암사,21253,18380,21253,18380
202210,8호선,잠실,15537,18510,15537,18510
202210,8호선,장지,18885,17709,18885,17709
202210,8호선,천호,15629,17906,15629,17906
202210,8호선,가락시장,8449,9443,8449,9443
202210,8호선,강동구청,11622,12089,11622,12089
202210,8호선,남위례,6740,6838,6740,6838
202210,8호선,남한산성입구,16662,15237,16662,15237
202210,8호선,단대오거리,11969,11476,11969,11476
202210,8호선,모란,4763,3936,4763,3936
202210,8호선,몽촌토성,7328,7519,7328,7519
202210,8호선,문정,23549,25013,23549,25013
202210,8호선,복정,10551,8785,10551,8785
202210,8호선,산성,5945,5986,5945,5986
202210,8호선,석촌,8504,9782,8504,9782
202210,8호선,송파,9580,9400,9580,9400
202210,8호선,수진,5665,5370,5665,5370
202210,8호선,신흥,4942,5303,4942,5303
202210,8호선,암사,21171,18104,21171,18104
202210,8호선,잠실,15585,18947,15585,18947
202210,8호선,장지,18935,17554,18935,17554
202210,8호선,천호,15778,18196,15778,18196
202210,8호선,가락시장,8787,9880,8787,9880
202210,8호선,강동구청,11755,12060,11755,12060
202210,8호선,남위례,6958,7140,6958,7140
202210,8호선,남한산성입구,16666,14713,16666,14713
202210,8호선,단대오거리,12285,11455,12285,11455
202210,8호선,모란,5121,4238,5121,4238
202210,8호선,몽촌토성,7672,7773,7672,7773
202210,8호선,문정,22930,24017,22930,24017
202210,8호선,복정,10786,8893,10786,8893
202210,8호선,산성,6153,6123,6153,6123
202210,8호선,석촌,8782,10596,8782,10596
202210,8호선,송파,9795,9440,9795,9440
202210,8호선,수진,5834,5404,5834,5404
202210,8호선,신흥,5166,5535,5166,5535
202210,8호선,암사,21078,18318,21078,18318
202210,8호선,잠실,16832,20964,16832,20964
202210,8호선,장지,19468,17919,19468,17919
202210,8호선,천호,16140,19146,16140,19146
202210,8호선,가락시장,6288,6783,6288,6783
202210,8호선,강동구청,7280,7114,7280,7114
202210,8호선,남위례,4906,5013,4906,5013
202210,8호선,남한산성입구,11213,9741,11213,9741
202210,8호선,단대오거리,8645,7911,8645,7911
202210,8호선,모란,6480,5600,6480,5600
202210,8호선,몽촌토성,6401,6588,6401,6588
202210,8호선,문정,10111,10115,10111,10115
202210,8호선,복정,7343,6106,7343,6106
202210,8호선,산성,5451,5415,5451,5415
202210,8호선,석촌,6733,8627,6733,8627
202210,8호선,송파,6888,6457,6888,6457
202210,8호선,수진,4838,4312,4838,4312
202210,8호선,신흥,4368,4560,4368,4560
202210,8호선,암사,14450,12722,14450,12722
202210,8호선,잠실,15783,19212,15783,19212
202210,8호선,장지,14182,12648,14182,12648
202210,8호선,천호,13200,15298,13200,15298
202210,8호선,가락시장,3460,4344,3460,4344
202210,8호선,강동구청,4921,5071,4921,5071
202210,8호선,남위례,3175,3361,3175,3361
202210,8호선,남한산성입구,7510,7023,7510,7023
202210,8호선,단대오거리,5827,5827,5827,5827
202210,8호선,모란,2764,2411,2764,2411
202210,8호선,몽촌토성,4240,4199,4240,4199
202210,8호선,문정,6629,6982,6629,6982
202210,8호선,복정,5664,5147,5664,5147
202210,8호선,산성,3560,3854,3560,3854
202210,8호선,석촌,4500,6115,4500,6115
202210,8호선,송파,4364,4379,4364,4379
202210,8호선,수진,3215,2869,3215,2869
202210,8호선,신흥,3002,3190,3002,3190
202210,8호선,암사,9572,9119,9572,9119
202210,8호선,잠실,11442,12786,11442,12786
202210,8호선,장지,9847,9741,9847,9741
202210,8호선,천호,9317,10494,9317,10494
202210,8호선,가락시장,8050,8808,8050,8808
202210,8호선,강동구청,11116,11428,11116,11428
202210,8호선,남위례,6368,6620,6368,6620
202210,8호선,남한산성입구,16132,14951,16132,14951
202210,8호선,단대오거리,11638,11211,11638,11211
202210,8호선,모란,4706,3767,4706,3767
202210,8호선,몽촌토성,6629,6967,6629,6967
202210,8호선,문정,22853,24142,22853,24142
202210,8호선,복정,10023,8455,10023,8455
202210,8호선,산성,5706,5764,5706,5764
202210,8호선,석촌,7898,9396,7898,9396
202210,8호선,송파,9088,8882,9088,8882
202210,8호선,수진,5538,5122,5538,5122
202210,8호선,신흥,4939,5276,4939,5276
202210,8호선,암사,20336,17602,20336,17602
202210,8호선,잠실,14537,17019,14537,17019
202210,8호선,장지,17862,16856,17862,16856
202210,8호선,천호,14892,16888,14892,16888
202211,8호선,가락시장,8112,9102,8112,9102
202211,8호선,강동구청,11359,11713,11359,11713
202211,8호선,남위례,6596,6798,6596,6798
202211,8호선,남한산성입구,16727,15349,16727,15349
202211,8호선,단대오거리,11831,11385,11831,11385
202211,8호선,모란,4690,3795,4690,3795
202211,8호선,몽촌토성,6851,6935,6851,6935
202211,8호선,문정,22854,24199,22854,24199
202211,8호선,복정,10585,8882,10585,8882
202211,8호선,산성,5874,5945,5874,5945
202211,8호선,석촌,8260,9497,8260,9497
202211,8호선,송파,9256,9074,9256,9074
202211,8호선,수진,5537,5142,5537,5142
202211,8호선,신흥,4974,5259,4974,5259
202211,8호선,암사,20885,18068,20885,18068
202211,8호선,잠실,14485,17120,14485,17120
202211,8호선,장지,18193,17102,18193,17102
202211,8호선,천호,15089,17343,15089,17343
202211,8호선,가락시장,8152,9199,8152,9199
202211,8호선,강동구청,11460,11842,11460,11842
202211,8호선,남위례,6785,6998,6785,6998
202211,8호선,남한산성입구,16579,15158,16579,15158
202211,8호선,단대오거리,11886,11481,11886,11481
202211,8호선,모란,4755,3756,4755,3756
202211,8호선,몽촌토성,6846,7188,6846,7188
202211,8호선,문정,23594,24650,23594,24650
202211,8호선,복정,10703,8864,10703,8864
202211,8호선,산성,5917,5954,5917,5954
202211,8호선,석촌,8318,9594,8318,9594
202211,8호선,송파,9613,9385,9613,9385
202211,8호선,수진,5703,5216,5703,5216
202211,8호선,신흥,4997,5461,4997,5461
202211,8호선,암사,20901,18383,20901,18383
202211,8호선,잠실,14846,17638,14846,17638
202211,8호선,장지,19099,18274,19099,18274
202211,8호선,천호,15293,17591,15293,17591
202211,8호선,가락시장,8409,9296,8409,9296
202211,8호선,강동구청,11583,11931,11583,11931
202211,8호선,남위례,6708,6882,6708,6882
202211,8호선,남한산성입구,16052,14877,16052,14877
202211,8호선,단대오거리,11757,11319,11757,11319
202211,8호선,모란,4760,3748,4760,3748
202211,8호선,몽촌토성,6981,7172,6981,7172
202211,8호선,문정,23106,24659,23106,24659
202211,8호선,복정,10601,8823,10601,8823
202211,8호선,산성,5768,5820,5768,5820
202211,8호선,석촌,8231,9462,8231,9462
202211,8호선,송파,9502,9311,9502,9311
202211,8호선,수진,5726,5184,5726,5184
202211,8호선,신흥,4898,5148,4898,5148
202211,8호선,암사,21009,18561,21009,18561
202211,8호선,잠실,14938,17793,14938,17793
202211,8호선,장지,18674,17453,18674,17453
202211,8호선,천호,15460,17569,15460,17569
202211,8호선,가락시장,8800,9739,8800,9739
202211,8호선,강동구청,11558,11835,11558,11835
202211,8호선,남위례,6727,7051,6727,7051
202211,8호선,남한산성입구,16100,14251,16100,14251
202211,8호선,단대오거리,12440,11579,12440,11579
202211,8호선,모란,6464,5507,6464,5507
202211,8호선,몽촌토성,7160,7385,7160,7385
202211,8호선,문정,22747,23827,22747,23827
202211,8호선,복정,10699,8848,10699,8848
202211,8호선,산성,5991,5844,5991,5844
202211,8호선,석촌,8630,9909,8630,9909
202211,8호선,송파,9690,9420,9690,9420
202211,8호선,수진,6084,5512,6084,5512
202211,8호선,신흥,5299,5623,5299,5623
202211,8호선,암사,20809,18175,20809,18175
202211,8호선,잠실,16233,19678,16233,19678
202211,8호선,장지,19052,17828,19052,17828
202211,8호선,천호,16006,18914,16006,18914
202211,8호선,가락시장,6162,6527,6162,6527
202211,8호선,강동구청,6681,6513,6681,6513
202211,8호선,남위례,4640,4636,4640,4636
