사용월,호선명,지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원
202209,3호선,신사,30470,31917,30470,31917
202209,3호선,안국,25011,26160,25011,26160
202209,3호선,압구정,35757,38463,35757,38463
202209,3호선,약수,14374,13921,14374,13921
202209,3호선,양재,41528,45457,41528,45457
202209,3호선,연신내,39379,36862,39379,36862
202209,3호선,오금,6911,6341,6911,6341
202209,3호선,옥수,9986,10125,9986,10125
202209,3호선,원당,12589,11751,12589,11751
202209,3호선,원흥,12691,12067,12691,12067
202209,3호선,을지로3가,11755,11619,11755,11619
202209,3호선,일원,12304,11654,12304,11654
202209,3호선,잠원,5472,5294,5472,5294
202209,3호선,정발산,7434,7605,7434,7605
202209,3호선,종로3가,10727,12311,10727,12311
202209,3호선,주엽,10325,10283,10325,10283
202209,3호선,지축,6099,5940,6099,5940
202209,3호선,충무로,2,0,2,0
202209,3호선,학여울,2142,2191,2142,2191
202209,3호선,홍제,19728,18749,19728,18749
202209,3호선,화정,18636,18937,18636,18937
202209,3호선,가락시장,9928,9680,9928,9680
202209,3호선,경복궁,27954,29109,27954,29109
202209,3호선,경찰병원,8230,8144,8230,8144
202209,3호선,고속터미널,43364,41003,43364,41003
202209,3호선,교대,17114,10988,17114,10988
202209,3호선,구파발,23155,22297,23155,22297
202209,3호선,금호,8716,8132,8716,8132
202209,3호선,남부터미널,31081,31410,31081,31410
202209,3호선,녹번,17565,15628,17565,15628
202209,3호선,대곡,2583,1970,2583,1970
202209,3호선,대청,11433,10774,11433,10774
202209,3호선,대치,12201,12473,12201,12473
202209,3호선,대화,15622,12236,15622,12236
202209,3호선,도곡,5676,5929,5676,5929
202209,3호선,독립문,8044,8342,8044,8342
202209,3호선,동대입구,12225,13986,12225,13986
202209,3호선,마두,8443,8643,8443,8643
202209,3호선,매봉,14148,13546,14148,13546
202209,3호선,무악재,4305,4391,4305,4391
202209,3호선,백석,10667,10621,10667,10621
202209,3호선,불광,17838,19094,17838,19094
202209,3호선,삼송,21866,21046,21866,21046
202209,3호선,수서,18943,19363,18943,19363
202209,3호선,신사,30144,31580,30144,31580
202209,3호선,안국,26004,26575,26004,26575
202209,3호선,압구정,34533,37078,34533,37078
202209,3호선,약수,14385,14021,14385,14021
202209,3호선,양재,42066,45922,42066,45922
202209,3호선,연신내,39184,37018,39184,37018
202209,3호선,오금,7065,6291,7065,6291
202209,3호선,옥수,10055,10206,10055,10206
202209,3호선,원당,12630,11859,12630,11859
202209,3호선,원흥,12725,12067,12725,12067
202209,3호선,을지로3가,12082,12014,12082,12014
202209,3호선,일원,11932,11359,11932,11359
202209,3호선,잠원,5689,5405,5689,5405
202209,3호선,정발산,7473,7693,7473,7693
202209,3호선,종로3가,10875,12627,10875,12627
202209,3호선,주엽,10128,10241,10128,10241
202209,3호선,지축,6158,5969,6158,5969
202209,3호선,충무로,1,0,1,0
202209,3호선,학여울,2064,2045,2064,2045
202209,3호선,홍제,19771,18879,19771,18879
202209,3호선,화정,18609,18905,18609,18905
202209,3호선,가락시장,9898,9794,9898,9794
202209,3호선,경복궁,27224,28171,27224,28171
202209,3호선,경찰병원,8093,8121,8093,8121
202209,3호선,고속터미널,44780,41819,44780,41819
202209,3호선,교대,17015,11209,17015,11209
202209,3호선,구파발,22989,22108,22989,22108
202209,3호선,금호,8649,8000,8649,8000
202209,3호선,남부터미널,31027,31340,31027,31340
202209,3호선,녹번,17252,15604,17252,15604
202209,3호선,대곡,2504,1954,2504,1954
202209,3호선,대청,11534,10645,11534,10645
202209,3호선,대치,12376,12312,12376,12312
202209,3호선,대화,15710,12405,15710,12405
202209,3호선,도곡,5591,5941,5591,5941
202209,3호선,독립문,7993,8398,7993,8398
202209,3호선,동대입구,12218,13841,12218,13841
202209,3호선,마두,8472,8784,8472,8784
202209,3호선,매봉,14064,13429,14064,13429
202209,3호선,무악재,4429,4428,4429,4428
202209,3호선,백석,10879,10777,10879,10777
202209,3호선,불광,17854,19133,17854,19133
202209,3호선,삼송,21827,21036,21827,21036
202209,3호선,수서,18947,18991,18947,18991
202209,3호선,신사,30496,31946,30496,31946
202209,3호선,안국,26050,27082,26050,27082
202209,3호선,압구정,33937,36810,33937,36810
202209,3호선,약수,14405,13897,14405,13897
202209,3호선,양재,42184,45978,42184,45978
202209,3호선,연신내,38910,36582,38910,36582
202209,3호선,오금,7064,6372,7064,6372
202209,3호선,옥수,9998,10259,9998,10259
202209,3호선,원당,12442,11696,12442,11696
202209,3호선,원흥,12613,11835,12613,11835
202209,3호선,을지로3가,11756,11945,11756,11945
202209,3호선,일원,11969,11704,11969,11704
202209,3호선,잠원,5632,5495,5632,5495
202209,3호선,정발산,7566,7738,7566,7738
202209,3호선,종로3가,10976,12631,10976,12631
202209,3호선,주엽,10200,10303,10200,10303
202209,3호선,지축,6021,5800,6021,5800
202209,3호선,학여울,2101,2134,2101,2134
202209,3호선,홍제,20050,18903,20050,18903
202209,3호선,화정,18473,18679,18473,18679
202209,3호선,가락시장,10347,10422,10347,10422
202209,3호선,경복궁,27937,29269,27937,29269
202209,3호선,경찰병원,8179,8007,8179,8007
202209,3호선,고속터미널,54310,53429,54310,53429
202209,3호선,교대,17465,11447,17465,11447
202209,3호선,구파발,23355,22321,23355,22321
202209,3호선,금호,8906,8148,8906,8148
202209,3호선,남부터미널,35218,34519,35218,34519
202209,3호선,녹번,17745,15754,17745,15754
202209,3호선,대곡,2636,2035,2636,2035
202209,3호선,대청,11678,10840,11678,10840
202209,3호선,대치,12795,13138,12795,13138
202209,3호선,대화,22371,21775,22371,21775
202209,3호선,도곡,5675,5845,5675,5845
202209,3호선,독립문,8924,8762,8924,8762
202209,3호선,동대입구,10495,11527,10495,11527
202209,3호선,마두,9028,9056,9028,9056
202209,3호선,매봉,13849,13190,13849,13190
202209,3호선,무악재,4428,4373,4428,4373
202209,3호선,백석,11686,11475,11686,11475
202209,3호선,불광,17923,19157,17923,19157
202209,3호선,삼송,21982,21111,21982,21111
202209,3호선,수서,21169,20908,21169,20908
202209,3호선,신사,32792,35304,32792,35304
202209,3호선,안국,27399,28418,27399,28418
202209,3호선,압구정,37221,40850,37221,40850
202209,3호선,약수,14709,14267,14709,14267
202209,3호선,양재,44659,47279,44659,47279
202209,3호선,연신내,40155,38247,40155,38247
202209,3호선,오금,6983,6396,6983,6396
202209,3호선,옥수,10391,10495,10391,10495
202209,3호선,원당,12639,11759,12639,11759
202209,3호선,원흥,13031,12217,13031,12217
202209,3호선,을지로3가,12499,12684,12499,12684
202209,3호선,일원,12038,11246,12038,11246
202209,3호선,잠원,5878,5620,5878,5620
202209,3호선,정발산,8725,9527,8725,9527
202209,3호선,종로3가,11146,13779,11146,13779
202209,3호선,주엽,10933,11033,10933,11033
202209,3호선,지축,6149,5817,6149,5817
202209,3호선,충무로,1,0,1,0
202209,3호선,학여울,2179,2107,2179,2107
202209,3호선,홍제,19932,18802,19932,18802
202209,3호선,화정,19013,19599,19013,19599
202209,3호선,가락시장,7315,7162,7315,7162
202209,3호선,경복궁,29406,31402,29406,31402
202209,3호선,경찰병원,4647,4417,4647,4417
202209,3호선,고속터미널,64949,60751,64949,60751
202209,3호선,교대,8960,5291,8960,5291
202209,3호선,구파발,18240,19167,18240,19167
202209,3호선,금호,6664,5992,6664,5992
202209,3호선,남부터미널,24906,24127,24906,24127
202209,3호선,녹번,12116,10662,12116,10662
202209,3호선,대곡,1770,1445,1770,1445
202209,3호선,대청,6884,6367,6884,6367
202209,3호선,대치,11915,10311,11915,10311
202209,3호선,대화,11493,9961,11493,9961
202209,3호선,도곡,3854,4114,3854,4114
202209,3호선,독립문,7949,8732,7949,8732
202209,3호선,동대입구,9718,10689,9718,10689
202209,3호선,마두,6206,5929,6206,5929
202209,3호선,매봉,6814,6519,6814,6519
202209,3호선,무악재,3159,3277,3159,3277
202209,3호선,백석,9031,8928,9031,8928
202209,3호선,불광,15131,17200,15131,17200
202209,3호선,삼송,16786,15804,16786,15804
202209,3호선,수서,16249,16001,16249,16001
202209,3호선,신사,26872,28982,26872,28982
202209,3호선,안국,25639,27255,25639,27255
202209,3호선,압구정,27984,30577,27984,30577
202209,3호선,약수,10444,10011,10444,10011
202209,3호선,양재,25943,28177,25943,28177
202209,3호선,연신내,32615,30418,32615,30418
202209,3호선,오금,4355,4040,4355,4040
202209,3호선,옥수,8664,8466,8664,8466
202209,3호선,원당,9986,9174,9986,9174
202209,3호선,원흥,8868,8190,8868,8190
202209,3호선,을지로3가,6895,7106,6895,7106
202209,3호선,일원,6474,6279,6474,6279
202209,3호선,잠원,4615,4386,4615,4386
202209,3호선,정발산,9410,9891,9410,9891
202209,3호선,종로3가,7487,11053,7487,11053
202209,3호선,주엽,8183,7863,8183,7863
202209,3호선,지축,4504,4015,4504,4015
202209,3호선,충무로,1,0,1,0
202209,3호선,학여울,2102,2164,2102,2164
202209,3호선,홍제,15235,14472,15235,14472
202209,3호선,화정,15195,15491,15195,15491
202209,3호선,가락시장,4272,4510,4272,4510
202209,3호선,경복궁,19138,21514,19138,21514
202209,3호선,경찰병원,3146,3166,3146,3166
202209,3호선,고속터미널,51498,47890,51498,47890
202209,3호선,교대,5242,3243,5242,3243
202209,3호선,구파발,13237,13817,13237,13817
202209,3호선,금호,4777,4394,4777,4394
202209,3호선,남부터미널,17021,18470,17021,18470
202209,3호선,녹번,8421,7506,8421,7506
202209,3호선,대곡,1301,1163,1301,1163
202209,3호선,대청,4683,4544,4683,4544
202209,3호선,대치,7936,6509,7936,6509
202209,3호선,대화,7797,7138,7797,7138
202209,3호선,도곡,2356,2578,2356,2578
202209,3호선,독립문,5271,5878,5271,5878
202209,3호선,동대입구,9035,9861,9035,9861
202209,3호선,마두,3921,3963,3921,3963
202209,3호선,매봉,4479,4495,4479,4495
202209,3호선,무악재,2138,2262,2138,2262
202209,3호선,백석,6707,6392,6707,6392
202209,3호선,불광,10989,12405,10989,12405
202209,3호선,삼송,12546,12030,12546,12030
202209,3호선,수서,11711,12042,11711,12042
202209,3호선,신사,15540,15750,15540,15750
202209,3호선,안국,17140,17590,17140,17590
202209,3호선,압구정,16567,17228,16567,17228
202209,3호선,약수,7583,7264,7583,7264
202209,3호선,양재,15755,18114,15755,18114
202209,3호선,연신내,23468,21743,23468,21743
202209,3호선,오금,3134,3117,3134,3117
202209,3호선,옥수,5971,6214,5971,6214
202209,3호선,원당,6872,6568,6872,6568
202209,3호선,원흥,6539,6425,6539,6425
202209,3호선,을지로3가,4568,4123,4568,4123
202209,3호선,일원,4062,4240,4062,4240
202209,3호선,잠원,2616,2518,2616,2518
202209,3호선,정발산,7521,7577,7521,7577
202209,3호선,종로3가,4910,6146,4910,6146
202209,3호선,주엽,5552,5470,5552,5470
202209,3호선,지축,3118,2925,3118,2925
202209,3호선,학여울,1512,1481,1512,1481
202209,3호선,홍제,10833,10247,10833,10247
202209,3호선,화정,10437,10650,10437,10650
202209,3호선,가락시장,9681,9549,9681,9549
202209,3호선,경복궁,24673,25376,24673,25376
202209,3호선,경찰병원,8133,8022,8133,8022
202209,3호선,고속터미널,43058,41921,43058,41921
202209,3호선,교대,16194,10899,16194,10899
202209,3호선,구파발,22792,21920,22792,21920
202209,3호선,금호,8604,7899,8604,7899
202209,3호선,남부터미널,29859,31224,29859,31224
202209,3호선,녹번,17127,15512,17127,15512
202209,3호선,대곡,2519,1896,2519,1896
202209,3호선,대청,11292,10497,11292,10497
202209,3호선,대치,12311,12437,12311,12437
202209,3호선,대화,14833,11387,14833,11387
202209,3호선,도곡,5629,5867,5629,5867
202209,3호선,독립문,7550,7834,7550,7834
202209,3호선,동대입구,11158,12498,11158,12498
202209,3호선,마두,8413,8582,8413,8582
202209,3호선,매봉,13775,12991,13775,12991
202209,3호선,무악재,4284,4258,4284,4258
202209,3호선,백석,10939,10693,10939,10693
202209,3호선,불광,17534,18592,17534,18592
202209,3호선,삼송,21593,20959,21593,20959
202209,3호선,수서,18692,19444,18692,19444
202209,3호선,신사,28688,30059,28688,30059
202209,3호선,안국,24440,25006,24440,25006
202209,3호선,압구정,33616,36730,33616,36730
202209,3호선,약수,13749,13280,13749,13280
202209,3호선,양재,40280,44199,40280,44199
202209,3호선,연신내,38075,35874,38075,35874
202209,3호선,오금,6939,6256,6939,6256
202209,3호선,옥수,9816,9974,9816,9974
202209,3호선,원당,12323,11474,12323,11474
202209,3호선,원흥,12429,11854,12429,11854
202209,3호선,을지로3가,11579,11340,11579,11340
202209,3호선,일원,12134,11699,12134,11699
202209,3호선,잠원,5474,5268,5474,5268
202209,3호선,정발산,7353,7326,7353,7326
202209,3호선,종로3가,10379,12076,10379,12076
202209,3호선,주엽,10053,10129,10053,10129
202209,3호선,지축,5928,5772,5928,5772
202209,3호선,충무로,1,0,1,0
202209,3호선,학여울,2077,2019,2077,2019
202209,3호선,홍제,19390,18622,19390,18622
202209,3호선,화정,18496,18638,18496,18638
202209,3호선,가락시장,9984,9823,9984,9823
202209,3호선,경복궁,24405,24420,24405,24420
202209,3호선,경찰병원,8061,8206,8061,8206
202209,3호선,고속터미널,42725,40969,42725,40969
202209,3호선,교대,16968,11200,16968,11200
202209,3호선,구파발,23100,22161,23100,22161
202209,3호선,금호,8792,8169,8792,8169
202209,3호선,남부터미널,30845,31481,30845,31481
202209,3호선,녹번,17499,15663,17499,15663
202209,3호선,대곡,2579,2057,2579,2057
202209,3호선,대청,11377,10682,11377,10682
202209,3호선,대치,12291,12357,12291,12357
202209,3호선,대화,14895,11406,14895,11406
202209,3호선,도곡,5641,5751,5641,5751
202209,3호선,독립문,8073,8293,8073,8293
202209,3호선,동대입구,11781,13327,11781,13327
202209,3호선,마두,8560,8711,8560,8711
202209,3호선,매봉,13930,13339,13930,13339
202209,3호선,무악재,4322,4386,4322,4386
202209,3호선,백석,10746,10800,10746,10800
202209,3호선,불광,17854,19308,17854,19308
202209,3호선,삼송,21653,20838,21653,20838
202209,3호선,수서,19051,19331,19051,19331
202209,3호선,신사,30427,31622,30427,31622
202209,3호선,안국,25656,26953,25656,26953
202209,3호선,압구정,35216,37836,35216,37836
202209,3호선,약수,14100,13655,14100,13655
202209,3호선,양재,41832,45677,41832,45677
202209,3호선,연신내,38830,36342,38830,36342
202209,3호선,오금,7061,6409,7061,6409
202209,3호선,옥수,10139,10259,10139,10259
202209,3호선,원당,12431,11750,12431,11750
202209,3호선,원흥,12758,12128,12758,12128
202209,3호선,을지로3가,11718,11597,11718,11597
202209,3호선,일원,12210,11778,12210,11778
202209,3호선,잠원,5881,5525,5881,5525
202209,3호선,정발산,7392,7512,7392,7512
202209,3호선,종로3가,10585,12370,10585,12370
202209,3호선,주엽,10404,10403,10404,10403
202209,3호선,지축,6040,5900,6040,5900
202209,3호선,충무로,7,0,7,0
202209,3호선,학여울,2095,2082,2095,2082
202209,3호선,홍제,19964,18901,19964,18901
202209,3호선,화정,18449,18670,18449,18670
202209,3호선,가락시장,10000,9793,10000,9793
202209,3호선,경복궁,27908,29403,27908,29403
202209,3호선,경찰병원,8362,8238,8362,8238
202209,3호선,고속터미널,42617,40586,42617,40586
202209,3호선,교대,16820,11109,16820,11109
202209,3호선,구파발,23430,22619,23430,22619
202209,3호선,금호,8772,8058,8772,8058
202209,3호선,남부터미널,30306,30967,30306,30967
202209,3호선,녹번,17615,15818,17615,15818
202209,3호선,대곡,2604,1955,2604,1955
202209,3호선,대청,11731,10810,11731,10810
202209,3호선,대치,12215,12588,12215,12588
202209,3호선,대화,15278,11794,15278,11794
202209,3호선,도곡,5681,6010,5681,6010
202209,3호선,독립문,8198,8448,8198,8448
202209,3호선,동대입구,11215,13424,11215,13424
202209,3호선,마두,8495,8753,8495,8753
202209,3호선,매봉,13912,13260,13912,13260
202209,3호선,무악재,4271,4378,4271,4378
202209,3호선,백석,10764,10691,10764,10691
202209,3호선,불광,17846,19307,17846,19307
202209,3호선,삼송,21560,20855,21560,20855
202209,3호선,수서,19097,19451,19097,19451
202209,3호선,신사,29732,31213,29732,31213
202209,3호선,안국,26951,27793,26951,27793
202209,3호선,압구정,34348,37059,34348,37059
202209,3호선,약수,14425,13879,14425,13879
202209,3호선,양재,41667,45672,41667,45672
202209,3호선,연신내,39279,37277,39279,37277
202209,3호선,오금,7198,6399,7198,6399
202209,3호선,옥수,10016,10318,10016,10318
202209,3호선,원당,12508,11656,12508,11656
202209,3호선,원흥,12871,12276,12871,12276
202209,3호선,을지로3가,11992,11990,11992,11990
202209,3호선,일원,12378,11808,12378,11808
202209,3호선,잠원,5572,5215,5572,5215
202209,3호선,정발산,7800,7819,7800,7819
202209,3호선,종로3가,10951,12560,10951,12560
202209,3호선,주엽,10306,10238,10306,10238
202209,3호선,지축,6071,5901,6071,5901
202209,3호선,충무로,2,0,2,0
202209,3호선,학여울,2242,2222,2242,2222
202209,3호선,홍제,19834,18958,19834,18958
202209,3호선,화정,18441,18912,18441,18912
202209,3호선,가락시장,9980,9855,9980,9855
202209,3호선,경복궁,26551,27554,26551,27554
202209,3호선,경찰병원,8212,8312,8212,8312
202209,3호선,고속터미널,44862,42444,44862,42444
202209,3호선,교대,16827,11194,16827,11194
202209,3호선,구파발,23788,22885,23788,22885
202209,3호선,금호,8892,8150,8892,8150
202209,3호선,남부터미널,31492,31854,31492,31854
202209,3호선,녹번,17602,15885,17602,15885
202209,3호선,대곡,2462,1900,2462,1900
202209,3호선,대청,11494,10558,11494,10558
202209,3호선,대치,12573,12558,12573,12558
202209,3호선,대화,14790,11592,14790,11592
202209,3호선,도곡,5557,5783,5557,5783
202209,3호선,독립문,8114,8310,8114,8310
202209,3호선,동대입구,13883,16521,13883,16521
202209,3호선,마두,8352,8626,8352,8626
202209,3호선,매봉,13915,13312,13915,13312
202209,3호선,무악재,4348,4384,4348,4384
202209,3호선,백석,10951,10771,10951,10771
202209,3호선,불광,17925,19030,17925,19030
202209,3호선,삼송,21838,20841,21838,20841
202209,3호선,수서,19171,19541,19171,19541
202209,3호선,신사,29760,31336,29760,31336
202209,3호선,안국,26397,27389,26397,27389
202209,3호선,압구정,34454,37246,34454,37246
202209,3호선,약수,14396,13842,14396,13842
202209,3호선,양재,41790,45848,41790,45848
202209,3호선,연신내,39212,36960,39212,36960
202209,3호선,오금,7043,6197,7043,6197
202209,3호선,옥수,9902,10172,9902,10172
202209,3호선,원당,12640,11731,12640,11731
202209,3호선,원흥,12805,12021,12805,12021
202209,3호선,을지로3가,11740,11846,11740,11846
202209,3호선,일원,12008,11520,12008,11520
202209,3호선,잠원,5511,5255,5511,5255
202209,3호선,정발산,7715,8076,7715,8076
202209,3호선,종로3가,10722,12726,10722,12726
202209,3호선,주엽,10145,10244,10145,10244
202209,3호선,지축,6272,5939,6272,5939
202209,3호선,충무로,2,0,2,0
202209,3호선,학여울,3687,3842,3687,3842
202209,3호선,홍제,19873,18856,19873,18856
202209,3호선,화정,18590,18985,18590,18985
202209,3호선,가락시장,10421,10286,10421,10286
202209,3호선,경복궁,28188,28967,28188,28967
202209,3호선,경찰병원,8407,8167,8407,8167
202209,3호선,고속터미널,55197,57805,55197,57805
202209,3호선,교대,17555,11324,17555,11324
202209,3호선,구파발,24674,23554,24674,23554
202209,3호선,금호,9124,8270,9124,8270
202209,3호선,남부터미널,35614,36225,35614,36225
202209,3호선,녹번,17683,15606,17683,15606
202209,3호선,대곡,2453,1894,2453,1894
202209,3호선,대청,11780,10771,11780,10771
202209,3호선,대치,12827,13013,12827,13013
202209,3호선,대화,15056,11566,15056,11566
202209,3호선,도곡,5771,5940,5771,5940
202209,3호선,독립문,8409,8501,8409,8501
202209,3호선,동대입구,14201,16703,14201,16703
202209,3호선,마두,8649,8833,8649,8833
202209,3호선,매봉,14523,13981,14523,13981
202209,3호선,무악재,4352,4335,4352,4335
202209,3호선,백석,11191,11155,11191,11155
202209,3호선,불광,18221,19372,18221,19372
202209,3호선,삼송,22257,21294,22257,21294
202209,3호선,수서,21180,20841,21180,20841
202209,3호선,신사,32330,35345,32330,35345
202209,3호선,안국,28014,29611,28014,29611
202209,3호선,압구정,36878,40232,36878,40232
202209,3호선,약수,14935,14222,14935,14222
202209,3호선,양재,43871,46871,43871,46871
202209,3호선,연신내,40513,38308,40513,38308
202209,3호선,오금,7101,6221,7101,6221
202209,3호선,옥수,10608,10687,10608,10687
202209,3호선,원당,12816,11866,12816,11866
202209,3호선,원흥,12870,11865,12870,11865
202209,3호선,을지로3가,12540,12797,12540,12797
202209,3호선,일원,12206,11372,12206,11372
202209,3호선,잠원,6576,5952,6576,5952
202209,3호선,정발산,8693,9322,8693,9322
202209,3호선,종로3가,11271,13765,11271,13765
202209,3호선,주엽,10470,10649,10470,10649
202209,3호선,지축,6398,5990,6398,5990
202209,3호선,충무로,1,0,1,0
202209,3호선,학여울,3701,3806,3701,3806
202209,3호선,홍제,20338,19027,20338,19027
202209,3호선,화정,19016,19348,19016,19348
202210,3호선,가락시장,6913,6566,6913,6566
202210,3호선,경복궁,26206,29755,26206,29755
202210,3호선,경찰병원,4490,4231,4490,4231
202210,3호선,고속터미널,59124,62989,59124,62989
202210,3호선,교대,8040,4875,8040,4875
202210,3호선,구파발,16798,17567,16798,17567
202210,3호선,금호,6414,5757,6414,5757
202210,3호선,남부터미널,24407,25126,24407,25126
202210,3호선,녹번,11584,9654,11584,9654
202210,3호선,대곡,1685,1417,1685,1417
202210,3호선,대청,6517,5926,6517,5926
202210,3호선,대치,11023,9836,11023,9836
202210,3호선,대화,10073,8811,10073,8811
202210,3호선,도곡,3779,3919,3779,3919
202210,3호선,독립문,7039,7752,7039,7752
202210,3호선,동대입구,7663,8813,7663,8813
202210,3호선,마두,5795,5880,5795,5880
202210,3호선,매봉,6439,6144,6439,6144
202210,3호선,무악재,2957,2975,2957,2975
202210,3호선,백석,8393,8482,8393,8482
202210,3호선,불광,13975,15435,13975,15435
202210,3호선,삼송,15798,14938,15798,14938
202210,3호선,수서,15481,15390,15481,15390
202210,3호선,신사,25879,27387,25879,27387
202210,3호선,안국,23610,26445,23610,26445
202210,3호선,압구정,27041,29260,27041,29260
202210,3호선,약수,9834,9327,9834,9327
202210,3호선,양재,22401,24633,22401,24633
202210,3호선,연신내,31642,29080,31642,29080
202210,3호선,오금,4155,3923,4155,3923
202210,3호선,옥수,8008,7724,8008,7724
202210,3호선,원당,9169,8617,9169,8617
202210,3호선,원흥,8769,8103,8769,8103
202210,3호선,을지로3가,6308,6860,6308,6860
202210,3호선,일원,6231,6025,6231,6025
202210,3호선,잠원,4079,3725,4079,3725
202210,3호선,정발산,8633,9124,8633,9124
202210,3호선,종로3가,7118,10147,7118,10147
202210,3호선,주엽,7678,7538,7678,7538
202210,3호선,지축,4391,4075,4391,4075
202210,3호선,충무로,2,0,2,0
202210,3호선,학여울,3355,3401,3355,3401
202210,3호선,홍제,14516,13169,14516,13169
202210,3호선,화정,14244,14522,14244,14522
202210,3호선,가락시장,4363,4658,4363,4658
202210,3호선,경복궁,22035,23465,22035,23465
202210,3호선,경찰병원,3032,3025,3032,3025
202210,3호선,고속터미널,45878,44425,45878,44425
202210,3호선,교대,4764,2929,4764,2929
202210,3호선,구파발,12579,12882,12579,12882
202210,3호선,금호,4700,4500,4700,4500
202210,3호선,남부터미널,15328,15558,15328,15558
202210,3호선,녹번,7996,6953,7996,6953
202210,3호선,대곡,1139,990,1139,990
202210,3호선,대청,4595,4331,4595,4331
202210,3호선,대치,7452,6314,7452,6314
202210,3호선,대화,7294,6739,7294,6739
202210,3호선,도곡,2049,2099,2049,2099
202210,3호선,독립문,5509,5900,5509,5900
202210,3호선,동대입구,6060,6951,6060,6951
202210,3호선,마두,3846,3831,3846,3831
202210,3호선,매봉,4305,4233,4305,4233
202210,3호선,무악재,2091,2189,2091,2189
202210,3호선,백석,5741,5844,5741,5844
202210,3호선,불광,10317,11654,10317,11654
202210,3호선,삼송,12018,11761,12018,11761
202210,3호선,수서,11839,12322,11839,12322
202210,3호선,신사,15025,15730,15025,15730
202210,3호선,안국,21354,20800,21354,20800
202210,3호선,압구정,16112,17178,16112,17178
202210,3호선,약수,7288,7191,7288,7191
202210,3호선,양재,14909,16252,14909,16252
202210,3호선,연신내,22710,21413,22710,21413
202210,3호선,오금,2874,2907,2874,2907
202210,3호선,옥수,5341,5364,5341,5364
202210,3호선,원당,6529,6203,6529,6203
202210,3호선,원흥,6257,5847,6257,5847
202210,3호선,을지로3가,4935,4594,4935,4594
202210,3호선,일원,3932,3968,3932,3968
202210,3호선,잠원,2173,2209,2173,2209
202210,3호선,정발산,7077,7146,7077,7146
202210,3호선,종로3가,5234,7305,5234,7305
202210,3호선,주엽,5233,5209,5233,5209
202210,3호선,지축,3138,2792,3138,2792
202210,3호선,학여울,2640,2712,2640,2712
202210,3호선,홍제,10287,9719,10287,9719
202210,3호선,화정,10143,10334,10143,10334
202210,3호선,가락시장,4377,4369,4377,4369
202210,3호선,경복궁,15473,16178,15473,16178
202210,3호선,경찰병원,2776,2844,2776,2844
202210,3호선,고속터미널,50133,43738,50133,43738
202210,3호선,교대,4543,3087,4543,3087
202210,3호선,구파발,10011,10535,10011,10535
202210,3호선,금호,3953,3886,3953,3886
202210,3호선,남부터미널,15736,15937,15736,15937
202210,3호선,녹번,6906,6347,6906,6347
202210,3호선,대곡,927,795,927,795
202210,3호선,대청,4154,4118,4154,4118
202210,3호선,대치,6258,5764,6258,5764
202210,3호선,대화,6224,5465,6224,5465
202210,3호선,도곡,1885,1750,1885,1750
202210,3호선,독립문,3892,3869,3892,3869
202210,3호선,동대입구,5801,6228,5801,6228
202210,3호선,마두,3426,3611,3426,3611
202210,3호선,매봉,3978,4015,3978,4015
202210,3호선,무악재,1838,1938,1838,1938
202210,3호선,백석,5085,4923,5085,4923
202210,3호선,불광,8306,9352,8306,9352
202210,3호선,삼송,10506,10154,10506,10154
202210,3호선,수서,10057,10207,10057,10207
202210,3호선,신사,12255,12386,12255,12386
202210,3호선,안국,13058,13092,13058,13092
202210,3호선,압구정,13910,14586,13910,14586
202210,3호선,약수,6193,6113,6193,6113
202210,3호선,양재,12353,14630,12353,14630
202210,3호선,연신내,18590,18057,18590,18057
202210,3호선,오금,2459,2409,2459,2409
202210,3호선,옥수,4416,4668,4416,4668
202210,3호선,원당,5735,5447,5735,5447
202210,3호선,원흥,5238,5142,5238,5142
202210,3호선,을지로3가,3743,3461,3743,3461
202210,3호선,일원,3465,3628,3465,3628
202210,3호선,잠원,2141,2118,2141,2118
202210,3호선,정발산,3985,4009,3985,4009
202210,3호선,종로3가,4474,5619,4474,5619
202210,3호선,주엽,4733,4600,4733,4600
202210,3호선,지축,2578,2488,2578,2488
202210,3호선,충무로,3,0,3,0
202210,3호선,학여울,768,770,768,770
202210,3호선,홍제,8873,8754,8873,8754
202210,3호선,화정,8565,8619,8565,8619
202210,3호선,가락시장,9669,9465,9669,9465
202210,3호선,경복궁,23479,23805,23479,23805
202210,3호선,경찰병원,8178,8214,8178,8214
202210,3호선,고속터미널,41604,39166,41604,39166
202210,3호선,교대,16137,10828,16137,10828
202210,3호선,구파발,22795,21614,22795,21614
202210,3호선,금호,8659,8189,8659,8189
202210,3호선,남부터미널,30778,31422,30778,31422
202210,3호선,녹번,17227,15549,17227,15549
202210,3호선,대곡,2489,1903,2489,1903
202210,3호선,대청,11978,11100,11978,11100
202210,3호선,대치,12199,12536,12199,12536
202210,3호선,대화,14929,11146,14929,11146
202210,3호선,도곡,5386,5136,5386,5136
202210,3호선,독립문,7699,7972,7699,7972
202210,3호선,동대입구,11112,12519,11112,12519
202210,3호선,마두,8497,8550,8497,8550
202210,3호선,매봉,13772,13177,13772,13177
202210,3호선,무악재,4379,4466,4379,4466
202210,3호선,백석,10587,10574,10587,10574
202210,3호선,불광,17670,18778,17670,18778
202210,3호선,삼송,21443,20782,21443,20782
