사용월,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,주중주말
202105,7호선,중화,6970,6684,13654,주말
202105,7호선,상봉,11505,10756,22261,주말
202105,7호선,면목,9696,9460,19156,주말
202105,7호선,사가정,10906,10553,21459,주말
202105,7호선,용마산,3832,3647,7479,주말
202105,7호선,중곡,5982,5593,11575,주말
202105,7호선,군자,9283,7202,16485,주말
202105,7호선,어린이대공원,7579,7125,14704,주말
202105,7호선,건대입구,9769,9858,19627,주말
202105,7호선,뚝섬유원지,5392,5260,10652,주말
202105,7호선,청담,9741,10548,20289,주말
202105,7호선,강남구청,9064,10007,19071,주말
202105,7호선,학동,8982,9628,18610,주말
202105,7호선,논현,9820,10704,20524,주말
202105,7호선,반포,3789,3527,7316,주말
202105,7호선,고속터미널,12226,9514,21740,주말
202105,7호선,내방,7021,6898,13919,주말
202105,7호선,이수,10377,9687,20064,주말
202105,7호선,남성,6670,6295,12965,주말
202105,7호선,숭실대입구,7264,7381,14645,주말
202105,7호선,상도,6546,6198,12744,주말
202105,7호선,장승배기,6132,5738,11870,주말
202105,경의선,계양,1,0,1,주말
202105,7호선,신대방삼거리,9782,9325,19107,주말
202105,7호선,보라매,5179,4945,10124,주말
202105,7호선,신풍,7270,7049,14319,주말
202105,7호선,대림,7220,7235,14455,주말
202105,7호선,남구로,7952,8037,15989,주말
202105,7호선,가산디지털단지,13779,12664,26443,주말
202105,7호선,철산,13522,13581,27103,주말
202105,7호선,광명사거리,15068,14954,30022,주말
202105,7호선,천왕,5878,5575,11453,주말
202105,7호선,온수,4961,4853,9814,주말
202105,7호선,까치울,4825,4695,9520,주말
202105,7호선,부천종합운동장,2648,2527,5175,주말
202105,7호선,춘의,4331,4171,8502,주말
202105,7호선,신중동,8580,8322,16902,주말
202105,7호선,부천시청,8603,8433,17036,주말
202105,7호선,상동,9204,9225,18429,주말
202105,7호선,삼산체육관,2960,2836,5796,주말
202105,7호선,굴포천,5739,6021,11760,주말
202105,7호선,부평구청,6196,5516,11712,주말
202105,8호선,암사,10837,10270,21107,주말
202105,8호선,천호,10736,12825,23561,주말
202105,8호선,강동구청,5319,5309,10628,주말
202105,8호선,몽촌토성,3344,3325,6669,주말
202105,8호선,잠실,12089,13600,25689,주말
202105,8호선,석촌,5233,6281,11514,주말
202105,8호선,송파,4889,4884,9773,주말
202105,8호선,가락시장,5236,5152,10388,주말
202105,8호선,문정,7782,7978,15760,주말
202105,8호선,장지,11150,10197,21347,주말
202105,8호선,복정,6012,5160,11172,주말
202105,8호선,산성,4047,4210,8257,주말
202105,8호선,남한산성입구,7665,6994,14659,주말
202105,8호선,단대오거리,6550,6126,12676,주말
202105,8호선,신흥,3350,3535,6885,주말
202105,8호선,수진,3451,3146,6597,주말
202105,8호선,모란,3020,2726,5746,주말
202105,9호선,개화,1288,1077,2365,주말
202105,9호선,김포공항,7751,11500,19251,주말
202105,9호선,공항시장,2098,2187,4285,주말
202105,9호선,신방화,4103,4065,8168,주말
202105,9호선,마곡나루,7236,7108,14344,주말
202105,9호선,양천향교,5204,5097,10301,주말
202105,9호선,가양,12301,11673,23974,주말
202105,9호선,증미,3690,3607,7297,주말
202105,9호선,등촌,6385,6302,12687,주말
202105,9호선,염창,10277,9441,19718,주말
202105,9호선,신목동,2054,1733,3787,주말
202105,9호선,선유도,3408,3357,6765,주말
202105,9호선,당산,11175,10484,21659,주말
202105,9호선,국회의사당,4086,4386,8472,주말
202105,9호선,여의도,12402,10917,23319,주말
202105,9호선,샛강,2390,2291,4681,주말
202105,5호선,둔촌동,5156,5188,10344,주말
202105,9호선,노들,2849,2431,5280,주말
202105,9호선,흑석,4591,4725,9316,주말
202105,9호선,동작,1205,998,2203,주말
202105,9호선,구반포,1954,2088,4042,주말
202105,9호선,신반포,1889,1784,3673,주말
202105,9호선,고속터미널,11244,16329,27573,주말
202105,9호선,사평,1828,1711,3539,주말
202105,9호선,신논현,22747,22080,44827,주말
202105,9호선2~3단계,언주,5248,5258,10506,주말
202105,9호선2~3단계,선정릉,4366,4930,9296,주말
202105,9호선2~3단계,삼성중앙,2754,2782,5536,주말
202105,9호선2~3단계,봉은사,10199,10736,20935,주말
202105,9호선2~3단계,종합운동장,3011,2657,5668,주말
202105,9호선2~3단계,삼전,4199,4035,8234,주말
202105,9호선2~3단계,석촌고분,3627,3588,7215,주말
202105,9호선2~3단계,석촌,5515,4623,10138,주말
202105,9호선2~3단계,송파나루,3654,3745,7399,주말
202105,9호선2~3단계,한성백제,1461,1241,2702,주말
202105,9호선2~3단계,올림픽공원,3200,3267,6467,주말
202105,9호선2~3단계,둔촌오륜,508,485,993,주말
202105,9호선2~3단계,중앙보훈병원,3600,3386,6986,주말
202105,경강선,판교,2568,2314,4882,주말
202105,경강선,이매,706,579,1285,주말
202105,경강선,삼동,1285,1162,2447,주말
202105,경강선,경기광주,4341,4123,8464,주말
202105,경강선,초월,1896,1753,3649,주말
202105,경강선,곤지암,1484,1685,3169,주말
202105,경강선,신둔도예촌,835,886,1721,주말
202105,경강선,이천,2245,2459,4704,주말
202105,경강선,부발,1406,1303,2709,주말
202105,경강선,세종대왕릉,241,276,517,주말
202105,경강선,여주,1729,2067,3796,주말
202105,경부선,서울,5011,1588,6599,주말
202105,경부선,남영,4910,5197,10107,주말
202105,경부선,용산,29764,32555,62319,주말
202105,경부선,노량진,7681,7173,14854,주말
202105,경부선,대방,6944,7122,14066,주말
202105,경부선,영등포,36895,38077,74972,주말
202105,경부선,신도림,2600,2722,5322,주말
202105,경부선,신길,5591,4669,10260,주말
202105,경부선,구로,11880,12428,24308,주말
202105,경부선,가산디지털단지,5335,7374,12709,주말
202105,경부선,금천구청,7234,7230,14464,주말
202105,경부선,석수,5897,5387,11284,주말
202105,경부선,관악,5105,4771,9876,주말
202105,경부선,안양,16350,16210,32560,주말
202105,경부선,명학,4425,4278,8703,주말
202105,경부선,금정,16305,16203,32508,주말
202105,경부선,군포,3740,3430,7170,주말
202105,경부선,의왕,5181,5014,10195,주말
202105,경부선,성균관대,8978,9023,18001,주말
202105,경부선,화서,4568,4413,8981,주말
202105,경부선,수원,35438,38282,73720,주말
202105,경부선,독산,7526,7443,14969,주말
202105,경부선,세류,2113,2223,4336,주말
202105,경부선,병점,10494,10630,21124,주말
202105,경부선,세마,1907,1693,3600,주말
202105,경부선,오산대,2439,2239,4678,주말
202105,경부선,오산,8381,7972,16353,주말
202105,경부선,진위,916,815,1731,주말
202105,경부선,송탄,4151,3761,7912,주말
202105,경부선,서정리,4846,4393,9239,주말
202105,경부선,지제,2035,2028,4063,주말
202105,경부선,평택,12024,11431,23455,주말
202105,경부선,성환,2762,2539,5301,주말
202105,경부선,직산,526,525,1051,주말
202105,경부선,두정,4831,4861,9692,주말
202105,경부선,천안,5567,5835,11402,주말
202105,경부선,당정,3599,3392,6991,주말
202105,경부선,서동탄,958,975,1933,주말
202105,경부선,광명,2157,2037,4194,주말
202105,경원선,이촌,2552,1829,4381,주말
202105,경원선,서빙고,1085,989,2074,주말
202105,경원선,한남,2433,2342,4775,주말
202105,경원선,옥수,26,38,64,주말
202105,경원선,응봉,1249,1067,2316,주말
202105,경원선,왕십리,10831,12175,23006,주말
202105,경원선,청량리,13618,15187,28805,주말
202105,경원선,외대앞,5265,5154,10419,주말
202105,경원선,신이문,5520,5057,10577,주말
202105,경원선,석계,5729,6108,11837,주말
202105,경원선,광운대,5271,5048,10319,주말
202105,경원선,월계,3989,3721,7710,주말
202105,경원선,녹천,2993,2554,5547,주말
202105,경원선,방학,6203,6124,12327,주말
202105,경원선,도봉,3758,3568,7326,주말
202105,경원선,도봉산,6844,4659,11503,주말
202105,경원선,망월사,4714,4830,9544,주말
202105,경원선,회룡,8088,8098,16186,주말
202105,경원선,의정부,15558,16291,31849,주말
202105,경원선,가능,4462,4265,8727,주말
202105,경원선,녹양,2886,2853,5739,주말
202105,경원선,양주,5338,5183,10521,주말
202105,경원선,덕계,1776,1618,3394,주말
202105,경원선,덕정,3485,3281,6766,주말
202105,경원선,지행,4672,4622,9294,주말
202105,경원선,동두천중앙,2123,2162,4285,주말
202105,경원선,보산,1803,1718,3521,주말
202105,경원선,동두천,1349,1715,3064,주말
202105,경원선,소요산,2796,2464,5260,주말
202105,경의선,서울,1052,1237,2289,주말
202105,경의선,신촌,332,336,668,주말
202105,경의선,효창공원앞,1545,1755,3300,주말
202105,경의선,공덕,2369,1758,4127,주말
202105,경의선,서강대,1493,1470,2963,주말
202105,경의선,홍대입구,1680,2146,3826,주말
202105,경의선,가좌,3468,3302,6770,주말
202105,경의선,디지털미디어시티,1519,1448,2967,주말
202105,경의선,수색,1018,1022,2040,주말
202105,경의선,화전,1006,933,1939,주말
202105,경의선,강매,1714,1595,3309,주말
202105,경의선,행신,4484,4592,9076,주말
202105,경의선,능곡,2502,2429,4931,주말
202105,경의선,백마,3899,3661,7560,주말
202105,경의선,풍산,3797,3566,7363,주말
202105,경의선,일산,5307,5171,10478,주말
202105,경의선,탄현,4611,4413,9024,주말
202105,경의선,야당,4839,4617,9456,주말
202105,경의선,운정,4093,3872,7965,주말
202105,경의선,금릉,3193,3040,6233,주말
202105,경의선,금촌,4902,4938,9840,주말
202105,경의선,월롱,1105,1073,2178,주말
202105,경의선,파주,704,575,1279,주말
202105,경의선,문산,3866,3788,7654,주말
202105,경의선,임진강,33,27,60,주말
202105,경인선,개봉,14394,14139,28533,주말
202105,경인선,오류동,8060,7441,15501,주말
202105,경인선,역곡,17957,17479,35436,주말
202105,경인선,부천,26633,27124,53757,주말
202105,경인선,송내,16264,15941,32205,주말
202105,경인선,부평,27725,30120,57845,주말
202105,경인선,백운,4947,4921,9868,주말
202105,경인선,동암,11203,11221,22424,주말
202105,경인선,주안,14368,12701,27069,주말
202105,경인선,제물포,6609,6289,12898,주말
202105,경인선,동인천,10490,10349,20839,주말
202105,경인선,인천,3752,3207,6959,주말
202105,경인선,구일,4077,3757,7834,주말
202105,경인선,소사,6954,6751,13705,주말
202105,경인선,부개,5570,5212,10782,주말
202105,경인선,간석,3878,3897,7775,주말
202105,경인선,도원,1819,1826,3645,주말
202105,경인선,온수,4501,4156,8657,주말
202105,경인선,중동,5758,5448,11206,주말
202105,경인선,도화,2759,2617,5376,주말
202105,경춘선,신내,842,854,1696,주말
202105,경춘선,갈매,1615,1412,3027,주말
202105,경춘선,별내,1809,1748,3557,주말
202105,경춘선,퇴계원,2194,2036,4230,주말
202105,경춘선,사릉,1890,1877,3767,주말
202105,경춘선,금곡,899,865,1764,주말
202105,경춘선,평내호평,3720,3671,7391,주말
202105,경춘선,천마산,1110,1101,2211,주말
202105,경춘선,마석,2742,2596,5338,주말
202105,경춘선,대성리,445,475,920,주말
202105,경춘선,청평,1265,1405,2670,주말
202105,경춘선,상천,266,286,552,주말
202105,경춘선,가평,1412,1612,3024,주말
202105,경춘선,굴봉산,200,208,408,주말
202105,경춘선,백양리,105,103,208,주말
202105,경춘선,강촌,461,519,980,주말
202105,경춘선,김유정,419,537,956,주말
202105,경춘선,남춘천,1949,2178,4127,주말
202105,경춘선,춘천,1303,1282,2585,주말
202105,공항철도 1호선,서울,6245,6707,12952,주말
202105,공항철도 1호선,공덕,1348,2099,3447,주말
202105,공항철도 1호선,홍대입구,11150,11187,22337,주말
202105,공항철도 1호선,디지털미디어시티,4503,4312,8815,주말
202105,공항철도 1호선,마곡나루,2534,2763,5297,주말
202105,공항철도 1호선,김포공항,10076,5468,15544,주말
202105,공항철도 1호선,계양,5719,5308,11027,주말
202105,공항철도 1호선,검암,4122,4184,8306,주말
202105,공항철도 1호선,청라국제도시,3583,3444,7027,주말
202105,공항철도 1호선,운서,4945,5180,10125,주말
202105,공항철도 1호선,공항화물청사,1188,1236,2424,주말
202105,공항철도 1호선,인천공항1터미널,2625,2895,5520,주말
202105,공항철도 1호선,인천공항2터미널,1492,1399,2891,주말
202105,공항철도 1호선,영종,2439,2580,5019,주말
202105,과천선,선바위,4410,3851,8261,주말
202105,과천선,경마공원,901,928,1829,주말
202105,과천선,대공원,3633,3780,7413,주말
202105,과천선,과천,3456,3246,6702,주말
202105,과천선,정부과천청사,4711,4802,9513,주말
202105,과천선,인덕원,13705,13395,27100,주말
202105,과천선,평촌,8168,7946,16114,주말
202105,과천선,범계,18607,17867,36474,주말
202105,분당선,선릉,4454,6955,11409,주말
202105,분당선,한티,9336,9234,18570,주말
202105,분당선,도곡,3832,3567,7399,주말
202105,분당선,구룡,862,826,1688,주말
202105,분당선,개포동,2026,2027,4053,주말
202105,분당선,대모산입구,1617,1474,3091,주말
202105,분당선,수서,8889,9390,18279,주말
202105,분당선,수원,7061,5805,12866,주말
202105,분당선,서울숲,6550,6890,13440,주말
202105,분당선,압구정로데오,16826,18565,35391,주말
202105,분당선,강남구청,4797,5815,10612,주말
202105,분당선,선정릉,3456,3495,6951,주말
202105,분당선,가천대,4444,5012,9456,주말
202105,분당선,태평,9437,8837,18274,주말
202105,분당선,모란,14171,14032,28203,주말
202105,분당선,야탑,15167,16085,31252,주말
202105,분당선,서현,16881,16827,33708,주말
202105,분당선,수내,7429,7136,14565,주말
202105,분당선,정자,9284,9561,18845,주말
202105,분당선,미금,9404,9836,19240,주말
202105,분당선,오리,6923,5622,12545,주말
202105,분당선,이매,3852,3761,7613,주말
202105,분당선,보정,1459,1316,2775,주말
202105,분당선,죽전,9175,10065,19240,주말
202105,분당선,구성,2632,2882,5514,주말
202105,분당선,신갈,2349,2440,4789,주말
202105,분당선,기흥,5919,5689,11608,주말
202105,분당선,상갈,3474,3580,7054,주말
202105,분당선,청명,2305,2257,4562,주말
202105,분당선,영통,5780,5608,11388,주말
202105,분당선,망포,8114,7487,15601,주말
202105,분당선,매탄권선,2950,2758,5708,주말
202105,분당선,수원시청,9971,10784,20755,주말
202105,분당선,매교,1611,1717,3328,주말
202105,수인선,고색,1978,2003,3981,주말
202105,수인선,오목천,1701,1376,3077,주말
202105,수인선,어천,593,553,1146,주말
202105,수인선,야목,167,167,334,주말
202105,수인선,사리,2902,2469,5371,주말
202105,수인선,달월,64,79,143,주말
202105,수인선,월곶,1897,1818,3715,주말
202105,수인선,소래포구,5378,5538,10916,주말
202105,수인선,인천논현,3950,3999,7949,주말
202105,수인선,호구포,2090,2088,4178,주말
202105,수인선,남동인더스파크,845,726,1571,주말
202105,수인선,원인재,3273,3481,6754,주말
202105,안산선,오이도,6639,7034,13673,주말
202105,안산선,수리산,2681,2366,5047,주말
202105,우이신설선,북한산우이,2281,2162,4443,주말
202105,우이신설선,솔밭공원,1526,1470,2996,주말
202105,우이신설선,4.19민주묘지,1966,1852,3818,주말
202105,우이신설선,가오리,2392,2365,4757,주말
202105,우이신설선,화계,2123,1962,4085,주말
202105,우이신설선,삼양,1349,1351,2700,주말
202105,우이신설선,삼양사거리,1622,1556,3178,주말
202105,우이신설선,솔샘,3190,2795,5985,주말
202105,우이신설선,북한산보국문,4132,3705,7837,주말
202105,우이신설선,정릉,3033,2586,5619,주말
202105,우이신설선,성신여대입구,2419,2816,5235,주말
202105,우이신설선,보문,1013,1002,2015,주말
202105,우이신설선,신설동,1103,1103,2206,주말
202105,일산선,원흥,6077,5912,11989,주말
202105,일산선,삼송,12064,11997,24061,주말
202105,일산선,원당,7177,6981,14158,주말
202105,일산선,화정,11042,11490,22532,주말
202105,일산선,대곡,1233,988,2221,주말
