,사용일자,노선명,역명,승차총승객수,하차총승객수,승하차총승객수
3492,20200925,우이신설선,화계,3214,2998,6212
3493,20200925,우이신설선,가오리,3859,3757,7616
3494,20200925,우이신설선,4.19민주묘지,2714,2619,5333
3495,20200925,우이신설선,솔밭공원,2315,2174,4489
3496,20200925,우이신설선,북한산우이,2386,2217,4603
3497,20200926,우이신설선,북한산우이,2878,3156,6034
3498,20200926,우이신설선,솔밭공원,1624,1582,3206
3499,20200926,우이신설선,4.19민주묘지,2185,1920,4105
3500,20200926,우이신설선,가오리,2617,2412,5029
3501,20200926,우이신설선,화계,2229,2002,4231
3502,20200926,우이신설선,삼양,1348,1466,2814
3503,20200926,우이신설선,삼양사거리,1694,1677,3371
3504,20200926,우이신설선,솔샘,3309,2844,6153
3505,20200926,우이신설선,북한산보국문,4348,3681,8029
3506,20200926,우이신설선,정릉,3254,2533,5787
3507,20200926,우이신설선,성신여대입구(돈암),2402,2799,5201
3508,20200926,우이신설선,보문,1027,1009,2036
3509,20200926,우이신설선,신설동,1375,1334,2709
3510,20200927,우이신설선,신설동,1127,1043,2170
3511,20200927,우이신설선,보문,851,812,1663
3512,20200927,우이신설선,성신여대입구(돈암),1692,2038,3730
3513,20200927,우이신설선,정릉,2426,1924,4350
3514,20200927,우이신설선,북한산보국문,3392,2904,6296
3515,20200927,우이신설선,솔샘,2248,2111,4359
3516,20200927,우이신설선,삼양사거리,1276,1262,2538
3517,20200927,우이신설선,삼양,938,962,1900
3518,20200927,우이신설선,화계,1633,1547,3180
3519,20200927,우이신설선,가오리,1891,1759,3650
3520,20200927,우이신설선,4.19민주묘지,1684,1402,3086
3521,20200927,우이신설선,솔밭공원,1210,1195,2405
3522,20200927,우이신설선,북한산우이,2821,2893,5714
3523,20200928,우이신설선,북한산우이,2284,2091,4375
3524,20200928,우이신설선,솔밭공원,2261,2140,4401
3525,20200928,우이신설선,4.19민주묘지,2606,2554,5160
3526,20200928,우이신설선,가오리,3838,3786,7624
3527,20200928,우이신설선,화계,3214,2953,6167
3528,20200928,우이신설선,삼양,1949,2106,4055
3529,20200928,우이신설선,삼양사거리,2284,2319,4603
3530,20200928,우이신설선,솔샘,5329,4996,10325
3531,20200928,우이신설선,북한산보국문,5341,5035,10376
3532,20200928,우이신설선,정릉,4306,3881,8187
3533,20200928,우이신설선,성신여대입구(돈암),2963,3169,6132
3534,20200928,우이신설선,보문,1462,1431,2893
3535,20200928,우이신설선,신설동,2221,2134,4355
3536,20200929,우이신설선,신설동,2052,2037,4089
3537,20200929,우이신설선,보문,1452,1384,2836
3538,20200929,우이신설선,성신여대입구(돈암),3036,3358,6394
3539,20200929,우이신설선,정릉,4472,3941,8413
3540,20200929,우이신설선,북한산보국문,5450,5117,10567
3541,20200929,우이신설선,솔샘,5201,4727,9928
3542,20200929,우이신설선,삼양사거리,2241,2288,4529
3543,20200929,우이신설선,삼양,1913,1974,3887
3544,20200929,우이신설선,화계,3081,2791,5872
3545,20200929,우이신설선,가오리,3685,3640,7325
3546,20200929,우이신설선,4.19민주묘지,2572,2421,4993
3547,20200929,우이신설선,솔밭공원,2240,2081,4321
3548,20200929,우이신설선,북한산우이,2277,2056,4333
3549,20200930,우이신설선,신설동,761,703,1464
3550,20200930,우이신설선,보문,689,619,1308
3551,20200930,우이신설선,성신여대입구(돈암),1489,1598,3087
3552,20200930,우이신설선,정릉,1956,1634,3590
3553,20200930,우이신설선,북한산보국문,2622,2167,4789
3554,20200930,우이신설선,솔샘,2036,1797,3833
3555,20200930,우이신설선,삼양사거리,1143,1104,2247
3556,20200930,우이신설선,삼양,929,980,1909
3557,20200930,우이신설선,화계,1442,1289,2731
3558,20200930,우이신설선,가오리,1654,1584,3238
3559,20200930,우이신설선,4.19민주묘지,1304,1166,2470
3560,20200930,우이신설선,솔밭공원,1102,1040,2142
3561,20200930,우이신설선,북한산우이,1861,1928,3789
3562,20201001,우이신설선,신설동,616,573,1189
3563,20201001,우이신설선,보문,520,554,1074
3564,20201001,우이신설선,성신여대입구(돈암),905,1180,2085
3565,20201001,우이신설선,정릉,1635,1416,3051
3566,20201001,우이신설선,북한산보국문,2024,1856,3880
3567,20201001,우이신설선,솔샘,1606,1484,3090
3568,20201001,우이신설선,삼양사거리,867,874,1741
3569,20201001,우이신설선,삼양,740,783,1523
3570,20201001,우이신설선,화계,1257,1060,2317
3571,20201001,우이신설선,가오리,1576,1362,2938
3572,20201001,우이신설선,4.19민주묘지,1091,908,1999
3573,20201001,우이신설선,솔밭공원,865,833,1698
3574,20201001,우이신설선,북한산우이,2058,2057,4115
3575,20201002,우이신설선,신설동,680,652,1332
3576,20201002,우이신설선,보문,577,541,1118
3577,20201002,우이신설선,성신여대입구(돈암),1242,1580,2822
3578,20201002,우이신설선,정릉,1843,1473,3316
3579,20201002,우이신설선,북한산보국문,2348,2071,4419
3580,20201002,우이신설선,솔샘,1927,1649,3576
3581,20201002,우이신설선,삼양사거리,932,919,1851
3582,20201002,우이신설선,삼양,768,802,1570
3583,20201002,우이신설선,화계,1316,1194,2510
3584,20201002,우이신설선,가오리,1547,1399,2946
3585,20201002,우이신설선,4.19민주묘지,1247,1050,2297
3586,20201002,우이신설선,솔밭공원,962,883,1845
3587,20201002,우이신설선,북한산우이,2446,2511,4957
3588,20201003,우이신설선,신설동,971,894,1865
3589,20201003,우이신설선,보문,715,710,1425
3590,20201003,우이신설선,성신여대입구(돈암),1637,2070,3707
3591,20201003,우이신설선,정릉,2204,1851,4055
3592,20201003,우이신설선,북한산보국문,2922,2621,5543
3593,20201003,우이신설선,솔샘,2376,2038,4414
3594,20201003,우이신설선,삼양사거리,1247,1183,2430
3595,20201003,우이신설선,삼양,994,1032,2026
3596,20201003,우이신설선,화계,1636,1559,3195
3597,20201003,우이신설선,가오리,1924,1749,3673
3598,20201003,우이신설선,4.19민주묘지,1686,1431,3117
3599,20201003,우이신설선,솔밭공원,1202,1174,2376
3600,20201003,우이신설선,북한산우이,2972,3190,6162
3601,20201004,우이신설선,신설동,956,927,1883
3602,20201004,우이신설선,보문,704,797,1501
3603,20201004,우이신설선,성신여대입구(돈암),1622,1872,3494
3604,20201004,우이신설선,정릉,1993,1719,3712
3605,20201004,우이신설선,북한산보국문,2808,2582,5390
3606,20201004,우이신설선,솔샘,2069,1901,3970
3607,20201004,우이신설선,삼양사거리,1185,1197,2382
3608,20201004,우이신설선,삼양,1012,1075,2087
3609,20201004,우이신설선,화계,1556,1504,3060
3610,20201004,우이신설선,가오리,1807,1637,3444
3611,20201004,우이신설선,4.19민주묘지,1619,1513,3132
3612,20201004,우이신설선,솔밭공원,1168,1205,2373
3613,20201004,우이신설선,북한산우이,2822,2962,5784
3614,20201005,우이신설선,성신여대입구(돈암),2848,3177,6025
3615,20201005,우이신설선,정릉,4064,3924,7988
3616,20201005,우이신설선,북한산보국문,5119,5068,10187
3617,20201005,우이신설선,삼양사거리,2259,2301,4560
3618,20201005,우이신설선,삼양,1918,2044,3962
3619,20201005,우이신설선,화계,3173,2930,6103
3620,20201005,우이신설선,가오리,3716,3665,7381
3621,20201005,우이신설선,4.19민주묘지,2576,2543,5119
3622,20201005,우이신설선,솔밭공원,2262,2277,4539
3623,20201005,우이신설선,북한산우이,2320,2108,4428
3624,20201005,우이신설선,솔샘,5300,5012,10312
3625,20201005,우이신설선,신설동,2159,2071,4230
3626,20201005,우이신설선,보문,1410,1473,2883
3627,20201006,우이신설선,북한산우이,2502,2357,4859
3628,20201006,우이신설선,솔밭공원,2242,2233,4475
3629,20201006,우이신설선,4.19민주묘지,2765,2675,5440
3630,20201006,우이신설선,가오리,3861,3906,7767
3631,20201006,우이신설선,화계,3215,3028,6243
3632,20201006,우이신설선,삼양,1923,2033,3956
3633,20201006,우이신설선,삼양사거리,2295,2322,4617
3634,20201006,우이신설선,솔샘,5437,5078,10515
3635,20201006,우이신설선,북한산보국문,5404,5223,10627
3636,20201006,우이신설선,정릉,4275,3976,8251
3637,20201006,우이신설선,성신여대입구(돈암),2835,3137,5972
3638,20201006,우이신설선,보문,1395,1424,2819
3639,20201006,우이신설선,신설동,2186,2158,4344
3640,20201007,우이신설선,북한산우이,2419,2265,4684
3641,20201007,우이신설선,솔밭공원,2249,2173,4422
3642,20201007,우이신설선,4.19민주묘지,2839,2762,5601
3643,20201007,우이신설선,가오리,3831,3774,7605
3644,20201007,우이신설선,화계,3206,3026,6232
3645,20201007,우이신설선,삼양,1945,2034,3979
3646,20201007,우이신설선,삼양사거리,2283,2308,4591
3647,20201007,우이신설선,솔샘,5530,5098,10628
3648,20201007,우이신설선,북한산보국문,5658,5373,11031
3649,20201007,우이신설선,정릉,4281,4033,8314
3650,20201007,우이신설선,성신여대입구(돈암),2964,3230,6194
3651,20201007,우이신설선,보문,1425,1509,2934
3652,20201007,우이신설선,신설동,2250,2144,4394
3653,20201008,우이신설선,신설동,2160,2125,4285
3654,20201008,우이신설선,보문,1433,1461,2894
3655,20201008,우이신설선,성신여대입구(돈암),2983,3406,6389
3656,20201008,우이신설선,정릉,4525,4073,8598
3657,20201008,우이신설선,북한산보국문,5766,5397,11163
3658,20201008,우이신설선,솔샘,5669,5033,10702
3659,20201008,우이신설선,삼양사거리,2396,2364,4760
3660,20201008,우이신설선,삼양,2040,2217,4257
3661,20201008,우이신설선,화계,3340,3036,6376
3662,20201008,우이신설선,가오리,4016,3805,7821
3663,20201008,우이신설선,4.19민주묘지,2824,2696,5520
3664,20201008,우이신설선,솔밭공원,2376,2263,4639
3665,20201008,우이신설선,북한산우이,2471,2293,4764
3666,20201009,우이신설선,북한산우이,3260,3369,6629
3667,20201009,우이신설선,솔밭공원,1539,1467,3006
3668,20201009,우이신설선,4.19민주묘지,2173,1865,4038
3669,20201009,우이신설선,가오리,2446,2241,4687
3670,20201009,우이신설선,화계,2190,1907,4097
3671,20201009,우이신설선,삼양,1291,1315,2606
3672,20201009,우이신설선,삼양사거리,1682,1564,3246
3673,20201009,우이신설선,솔샘,3121,2698,5819
3674,20201009,우이신설선,북한산보국문,3967,3495,7462
3675,20201009,우이신설선,정릉,3020,2453,5473
3676,20201009,우이신설선,성신여대입구(돈암),2162,2607,4769
3677,20201009,우이신설선,보문,1018,960,1978
3678,20201009,우이신설선,신설동,1270,1199,2469
3679,20201010,우이신설선,북한산우이,3473,3376,6849
3680,20201010,우이신설선,솔밭공원,1570,1560,3130
3681,20201010,우이신설선,4.19민주묘지,2262,1890,4152
3682,20201010,우이신설선,가오리,2491,2266,4757
3683,20201010,우이신설선,화계,2245,2156,4401
3684,20201010,우이신설선,삼양,1288,1343,2631
3685,20201010,우이신설선,삼양사거리,1720,1693,3413
3686,20201010,우이신설선,솔샘,3108,2829,5937
3687,20201010,우이신설선,북한산보국문,4057,3501,7558
3688,20201010,우이신설선,정릉,3117,2658,5775
3689,20201010,우이신설선,성신여대입구(돈암),2253,2862,5115
3690,20201010,우이신설선,보문,998,943,1941
3691,20201010,우이신설선,신설동,1321,1287,2608
3692,20201011,우이신설선,4.19민주묘지,1867,1595,3462
3693,20201011,우이신설선,가오리,1988,1806,3794
3694,20201011,우이신설선,화계,1775,1650,3425
3695,20201011,우이신설선,삼양,1015,992,2007
3696,20201011,우이신설선,삼양사거리,1346,1295,2641
3697,20201011,우이신설선,솔샘,2275,2184,4459
3698,20201011,우이신설선,북한산보국문,4159,3792,7951
3699,20201011,우이신설선,정릉,2753,2048,4801
3700,20201011,우이신설선,성신여대입구(돈암),1842,2202,4044
3701,20201011,우이신설선,보문,780,758,1538
3702,20201011,우이신설선,신설동,1086,1055,2141
3703,20201011,우이신설선,솔밭공원,1216,1183,2399
3704,20201011,우이신설선,북한산우이,3153,3222,6375
3705,20201012,우이신설선,북한산우이,2426,2233,4659
3706,20201012,우이신설선,솔밭공원,2322,2228,4550
3707,20201012,우이신설선,4.19민주묘지,2844,2717,5561
3708,20201012,우이신설선,가오리,3883,3923,7806
3709,20201012,우이신설선,화계,3223,2971,6194
3710,20201012,우이신설선,삼양,1972,2174,4146
3711,20201012,우이신설선,삼양사거리,2329,2318,4647
3712,20201012,우이신설선,솔샘,5593,5276,10869
3713,20201012,우이신설선,북한산보국문,5554,5337,10891
3714,20201012,우이신설선,정릉,4348,4049,8397
3715,20201012,우이신설선,성신여대입구(돈암),2989,3205,6194
3716,20201012,우이신설선,보문,1415,1483,2898
3717,20201012,우이신설선,신설동,2268,2247,4515
3718,20201013,우이신설선,북한산보국문,5648,5546,11194
3719,20201013,우이신설선,솔샘,5623,5360,10983
3720,20201013,우이신설선,삼양사거리,2425,2431,4856
3721,20201013,우이신설선,삼양,1935,2114,4049
3722,20201013,우이신설선,화계,3215,2995,6210
3723,20201013,우이신설선,가오리,4038,3891,7929
3724,20201013,우이신설선,4.19민주묘지,2851,2879,5730
3725,20201013,우이신설선,솔밭공원,2447,2358,4805
3726,20201013,우이신설선,북한산우이,2533,2339,4872
3727,20201013,우이신설선,신설동,2387,2230,4617
3728,20201013,우이신설선,보문,1462,1462,2924
3729,20201013,우이신설선,성신여대입구(돈암),3000,3201,6201
3730,20201013,우이신설선,정릉,4448,4085,8533
3731,20201014,우이신설선,솔샘,5670,5279,10949
3732,20201014,우이신설선,북한산보국문,5751,5544,11295
3733,20201014,우이신설선,정릉,4359,4081,8440
3734,20201014,우이신설선,성신여대입구(돈암),2938,3181,6119
3735,20201014,우이신설선,보문,1432,1524,2956
3736,20201014,우이신설선,신설동,2311,2291,4602
3737,20201014,우이신설선,북한산우이,2578,2408,4986
3738,20201014,우이신설선,솔밭공원,2333,2226,4559
3739,20201014,우이신설선,4.19민주묘지,2813,2779,5592
3740,20201014,우이신설선,가오리,3990,3960,7950
3741,20201014,우이신설선,삼양사거리,2378,2395,4773
3742,20201014,우이신설선,화계,3224,3014,6238
3743,20201014,우이신설선,삼양,1939,2083,4022
3744,20201015,우이신설선,가오리,3942,3866,7808
3745,20201015,우이신설선,화계,3203,2973,6176
3746,20201015,우이신설선,삼양,1965,2006,3971
3747,20201015,우이신설선,삼양사거리,2334,2325,4659
3748,20201015,우이신설선,솔샘,5554,5183,10737
3749,20201015,우이신설선,북한산보국문,5812,5548,11360
3750,20201015,우이신설선,정릉,4415,4112,8527
3751,20201015,우이신설선,성신여대입구(돈암),2931,3292,6223
3752,20201015,우이신설선,보문,1441,1475,2916
3753,20201015,우이신설선,신설동,2300,2244,4544
3754,20201015,우이신설선,솔밭공원,2430,2301,4731
3755,20201015,우이신설선,4.19민주묘지,2803,2762,5565
3756,20201015,우이신설선,북한산우이,2589,2356,4945
3757,20201016,우이신설선,보문,1502,1474,2976
3758,20201016,우이신설선,성신여대입구(돈암),2994,3447,6441
3759,20201016,우이신설선,정릉,4553,4059,8612
3760,20201016,우이신설선,북한산보국문,5984,5462,11446
3761,20201016,우이신설선,솔샘,5785,5166,10951
3762,20201016,우이신설선,삼양사거리,2414,2365,4779
3763,20201016,우이신설선,삼양,1945,2080,4025
3764,20201016,우이신설선,화계,3299,3039,6338
3765,20201016,우이신설선,가오리,4004,3918,7922
3766,20201016,우이신설선,4.19민주묘지,2873,2737,5610
3767,20201016,우이신설선,솔밭공원,2428,2212,4640
3768,20201016,우이신설선,북한산우이,2542,2278,4820
3769,20201016,우이신설선,신설동,2217,2193,4410
3770,20201017,우이신설선,솔샘,3495,2981,6476
3771,20201017,우이신설선,삼양사거리,1879,1852,3731
3772,20201017,우이신설선,삼양,1486,1583,3069
3773,20201017,우이신설선,화계,2545,2233,4778
3774,20201017,우이신설선,가오리,2831,2614,5445
3775,20201017,우이신설선,4.19민주묘지,2302,2069,4371
3776,20201017,우이신설선,솔밭공원,1741,1660,3401
3777,20201017,우이신설선,북한산우이,4346,4235,8581
3778,20201017,우이신설선,북한산보국문,4497,4023,8520
3779,20201017,우이신설선,정릉,3495,2884,6379
3780,20201017,우이신설선,성신여대입구(돈암),2455,2914,5369
3781,20201017,우이신설선,보문,1065,1034,2099
3782,20201017,우이신설선,신설동,1423,1354,2777
3783,20201018,우이신설선,보문,891,884,1775
3784,20201018,우이신설선,성신여대입구(돈암),1893,2197,4090
3785,20201018,우이신설선,정릉,2503,2102,4605
3786,20201018,우이신설선,북한산보국문,3465,3213,6678
3787,20201018,우이신설선,솔샘,2494,2275,4769
3788,20201018,우이신설선,삼양사거리,1382,1416,2798
3789,20201018,우이신설선,삼양,1247,1271,2518
3790,20201018,우이신설선,화계,1867,1760,3627
3791,20201018,우이신설선,가오리,2174,1964,4138
3792,20201018,우이신설선,4.19민주묘지,2026,1755,3781
3793,20201018,우이신설선,솔밭공원,1361,1341,2702
3794,20201018,우이신설선,북한산우이,3824,3859,7683
3795,20201018,우이신설선,신설동,1206,1172,2378
3796,20201019,우이신설선,신설동,2296,2245,4541
3797,20201019,우이신설선,보문,1484,1507,2991
3798,20201019,우이신설선,성신여대입구(돈암),3019,3335,6354
3799,20201019,우이신설선,정릉,4330,4184,8514
3800,20201019,우이신설선,북한산보국문,5614,5523,11137
3801,20201019,우이신설선,솔샘,5651,5372,11023
3802,20201019,우이신설선,삼양사거리,2457,2451,4908
3803,20201019,우이신설선,삼양,2039,2180,4219
3804,20201019,우이신설선,화계,3306,3072,6378
3805,20201019,우이신설선,가오리,4050,3967,8017
3806,20201019,우이신설선,4.19민주묘지,2802,2710,5512
3807,20201019,우이신설선,솔밭공원,2403,2349,4752
3808,20201019,우이신설선,북한산우이,2613,2430,5043
3809,20201020,우이신설선,신설동,2303,2376,4679
3810,20201020,우이신설선,보문,1443,1471,2914
3811,20201020,우이신설선,성신여대입구(돈암),2960,3258,6218
3812,20201020,우이신설선,정릉,4308,4087,8395
3813,20201020,우이신설선,북한산보국문,5738,5387,11125
3814,20201020,우이신설선,솔샘,5807,5256,11063
3815,20201020,우이신설선,삼양사거리,2427,2495,4922
3816,20201020,우이신설선,삼양,1990,2144,4134
3817,20201020,우이신설선,화계,3384,3098,6482
3818,20201020,우이신설선,가오리,4073,3943,8016
3819,20201020,우이신설선,4.19민주묘지,2899,2879,5778
3820,20201020,우이신설선,솔밭공원,2491,2445,4936
3821,20201020,우이신설선,북한산우이,2771,2473,5244
3822,20201021,우이신설선,북한산우이,2643,2403,5046
3823,20201021,우이신설선,솔밭공원,2415,2324,4739
3824,20201021,우이신설선,4.19민주묘지,2807,2726,5533
3825,20201021,우이신설선,가오리,3977,3955,7932
3826,20201021,우이신설선,화계,3270,3065,6335
3827,20201021,우이신설선,삼양,1901,2025,3926
3828,20201021,우이신설선,삼양사거리,2314,2377,4691
3829,20201021,우이신설선,정릉,4421,4217,8638
3830,20201021,우이신설선,북한산보국문,5776,5588,11364
3831,20201021,우이신설선,솔샘,5742,5350,11092
3832,20201021,우이신설선,신설동,2344,2318,4662
3833,20201021,우이신설선,보문,1445,1469,2914
3834,20201021,우이신설선,성신여대입구(돈암),3084,3311,6395
3835,20201022,우이신설선,4.19민주묘지,2856,2733,5589
3836,20201022,우이신설선,솔밭공원,2367,2330,4697
3837,20201022,우이신설선,신설동,2133,2247,4380
3838,20201022,우이신설선,보문,1442,1493,2935
3839,20201022,우이신설선,성신여대입구(돈암),2943,3197,6140
3840,20201022,우이신설선,정릉,4399,4198,8597
3841,20201022,우이신설선,북한산보국문,5820,5503,11323
3842,20201022,우이신설선,솔샘,5762,5404,11166
3843,20201022,우이신설선,삼양사거리,2355,2432,4787
3844,20201022,우이신설선,삼양,2010,2146,4156
3845,20201022,우이신설선,화계,3340,3104,6444
3846,20201022,우이신설선,가오리,3969,3895,7864
3847,20201022,우이신설선,북한산우이,2737,2387,5124
3848,20201023,우이신설선,신설동,2323,2251,4574
3849,20201023,우이신설선,보문,1548,1551,3099
3850,20201023,우이신설선,성신여대입구(돈암),3176,3635,6811
3851,20201023,우이신설선,정릉,4678,4304,8982
3852,20201023,우이신설선,북한산보국문,6063,5647,11710
3853,20201023,우이신설선,솔샘,5794,5237,11031
3854,20201023,우이신설선,삼양사거리,2391,2402,4793
3855,20201023,우이신설선,삼양,2017,2133,4150
3856,20201023,우이신설선,화계,3382,3022,6404
3857,20201023,우이신설선,가오리,4043,3878,7921
3858,20201023,우이신설선,4.19민주묘지,2947,2730,5677
3859,20201023,우이신설선,솔밭공원,2434,2300,4734
3860,20201023,우이신설선,북한산우이,2821,2524,5345
3861,20201024,우이신설선,신설동,1420,1286,2706
3862,20201024,우이신설선,보문,1067,1024,2091
3863,20201024,우이신설선,성신여대입구(돈암),2523,3010,5533
3864,20201024,우이신설선,정릉,3455,2877,6332
3865,20201024,우이신설선,북한산보국문,4763,4210,8973
3866,20201024,우이신설선,솔샘,3723,3196,6919
3867,20201024,우이신설선,삼양사거리,1827,1823,3650
3868,20201024,우이신설선,삼양,1490,1533,3023
3869,20201024,우이신설선,화계,2314,2111,4425
3870,20201024,우이신설선,가오리,2836,2592,5428
3871,20201024,우이신설선,4.19민주묘지,2340,2145,4485
3872,20201024,우이신설선,솔밭공원,1729,1590,3319
3873,20201024,우이신설선,북한산우이,3933,3921,7854
3874,20201025,우이신설선,북한산우이,4435,4384,8819
3875,20201025,우이신설선,솔밭공원,1368,1261,2629
3876,20201025,우이신설선,4.19민주묘지,2055,1716,3771
3877,20201025,우이신설선,가오리,2238,2050,4288
3878,20201025,우이신설선,화계,1932,1746,3678
3879,20201025,우이신설선,삼양,1159,1122,2281
3880,20201025,우이신설선,삼양사거리,1479,1448,2927
3881,20201025,우이신설선,솔샘,2504,2438,4942
3882,20201025,우이신설선,북한산보국문,3538,3255,6793
3883,20201025,우이신설선,정릉,2538,2255,4793
3884,20201025,우이신설선,성신여대입구(돈암),2050,2290,4340
3885,20201025,우이신설선,보문,913,953,1866
3886,20201025,우이신설선,신설동,1176,1224,2400
3887,20201026,우이신설선,북한산우이,2652,2458,5110
3888,20201026,우이신설선,솔밭공원,2382,2352,4734
3889,20201026,우이신설선,4.19민주묘지,2900,2858,5758
3890,20201026,우이신설선,가오리,4054,3933,7987
3891,20201026,우이신설선,화계,3334,3170,6504
3892,20201026,우이신설선,삼양,2043,2080,4123
3893,20201026,우이신설선,삼양사거리,2362,2466,4828
3894,20201026,우이신설선,신설동,2275,2196,4471
3895,20201026,우이신설선,보문,1518,1502,3020
3896,20201026,우이신설선,성신여대입구(돈암),2988,3267,6255
3897,20201026,우이신설선,정릉,4415,4221,8636
3898,20201026,우이신설선,북한산보국문,5819,5569,11388
3899,20201026,우이신설선,솔샘,5780,5375,11155
3900,20201027,우이신설선,신설동,2472,2293,4765
3901,20201027,우이신설선,보문,1463,1538,3001
3902,20201027,우이신설선,성신여대입구(돈암),3063,3371,6434
3903,20201027,우이신설선,정릉,4465,4287,8752
3904,20201027,우이신설선,북한산보국문,5914,5769,11683
3905,20201027,우이신설선,솔샘,5727,5416,11143
3906,20201027,우이신설선,삼양사거리,2488,2508,4996
3907,20201027,우이신설선,삼양,2009,2077,4086
3908,20201027,우이신설선,화계,3300,3058,6358
3909,20201027,우이신설선,가오리,4049,3944,7993
3910,20201027,우이신설선,4.19민주묘지,2989,2862,5851
3911,20201027,우이신설선,솔밭공원,2407,2394,4801
3912,20201027,우이신설선,북한산우이,3052,2643,5695
3913,20201028,우이신설선,북한산우이,2779,2501,5280
3914,20201028,우이신설선,솔밭공원,2462,2330,4792
3915,20201028,우이신설선,4.19민주묘지,2946,2905,5851
3916,20201028,우이신설선,가오리,4071,4029,8100
3917,20201028,우이신설선,화계,3361,3103,6464
3918,20201028,우이신설선,삼양,2010,2136,4146
3919,20201028,우이신설선,삼양사거리,2388,2473,4861
3920,20201028,우이신설선,솔샘,5864,5300,11164
3921,20201028,우이신설선,북한산보국문,5907,5772,11679
3922,20201028,우이신설선,정릉,4477,4201,8678
3923,20201028,우이신설선,신설동,2336,2243,4579
3924,20201028,우이신설선,보문,1499,1534,3033
3925,20201028,우이신설선,성신여대입구(돈암),3092,3429,6521
3926,20201029,우이신설선,신설동,2312,2262,4574
3927,20201029,우이신설선,보문,1490,1516,3006
3928,20201029,우이신설선,성신여대입구(돈암),3094,3502,6596
3929,20201029,우이신설선,정릉,4564,4211,8775
3930,20201029,우이신설선,북한산보국문,5974,5624,11598
3931,20201029,우이신설선,솔샘,5823,5433,11256
3932,20201029,우이신설선,삼양사거리,2438,2393,4831
3933,20201029,우이신설선,삼양,2012,2127,4139
3934,20201029,우이신설선,화계,3352,3119,6471
3935,20201029,우이신설선,가오리,4090,4001,8091
3936,20201029,우이신설선,4.19민주묘지,3061,2922,5983
3937,20201029,우이신설선,솔밭공원,2398,2308,4706
3938,20201029,우이신설선,북한산우이,2919,2597,5516
3939,20201030,우이신설선,북한산우이,3051,2881,5932
3940,20201030,우이신설선,솔밭공원,2480,2279,4759
3941,20201030,우이신설선,4.19민주묘지,2945,2820,5765
3942,20201030,우이신설선,가오리,4177,3950,8127
3943,20201030,우이신설선,화계,3365,3051,6416
3944,20201030,우이신설선,삼양,2090,2150,4240
3945,20201030,우이신설선,삼양사거리,2409,2427,4836
3946,20201030,우이신설선,솔샘,6008,5301,11309
3947,20201030,우이신설선,북한산보국문,6288,5662,11950
3948,20201030,우이신설선,정릉,4700,4217,8917
3949,20201030,우이신설선,성신여대입구(돈암),3242,3702,6944
3950,20201030,우이신설선,보문,1585,1563,3148
3951,20201030,우이신설선,신설동,2237,2292,4529
3952,20201031,우이신설선,신설동,1510,1374,2884
3953,20201031,우이신설선,보문,1138,1086,2224
3954,20201031,우이신설선,성신여대입구(돈암),2694,3295,5989
3955,20201031,우이신설선,정릉,3617,3008,6625
3956,20201031,우이신설선,북한산보국문,4816,4189,9005
3957,20201031,우이신설선,솔샘,3830,3238,7068
3958,20201031,우이신설선,삼양사거리,1876,1841,3717
3959,20201031,우이신설선,삼양,1524,1613,3137
3960,20201031,우이신설선,화계,2433,2224,4657
3961,20201031,우이신설선,가오리,2849,2636,5485
3962,20201031,우이신설선,4.19민주묘지,2440,2214,4654
3963,20201031,우이신설선,솔밭공원,1780,1614,3394
3964,20201031,우이신설선,북한산우이,4573,4522,9095
3965,20201101,우이신설선,신설동,907,853,1760
3966,20201101,우이신설선,보문,768,756,1524
3967,20201101,우이신설선,성신여대입구(돈암),1688,2048,3736
3968,20201101,우이신설선,정릉,2216,1854,4070
3969,20201101,우이신설선,북한산보국문,3150,2906,6056
3970,20201101,우이신설선,솔샘,2431,2206,4637
3971,20201101,우이신설선,삼양사거리,1189,1245,2434
3972,20201101,우이신설선,삼양,1047,1027,2074
3973,20201101,우이신설선,화계,1604,1531,3135
3974,20201101,우이신설선,가오리,1956,1814,3770
3975,20201101,우이신설선,4.19민주묘지,1444,1479,2923
3976,20201101,우이신설선,솔밭공원,1208,1075,2283
3977,20201101,우이신설선,북한산우이,2217,2082,4299
3978,20201102,우이신설선,북한산우이,2719,2483,5202
3979,20201102,우이신설선,솔밭공원,2302,2302,4604
3980,20201102,우이신설선,4.19민주묘지,2926,2844,5770
3981,20201102,우이신설선,가오리,4021,4052,8073
3982,20201102,우이신설선,화계,3299,3156,6455
3983,20201102,우이신설선,삼양,2098,2161,4259
3984,20201102,우이신설선,삼양사거리,2418,2437,4855
3985,20201102,우이신설선,솔샘,5777,5319,11096
3986,20201102,우이신설선,북한산보국문,5782,5604,11386
3987,20201102,우이신설선,정릉,4389,4166,8555
3988,20201102,우이신설선,성신여대입구(돈암),3033,3233,6266
3989,20201102,우이신설선,보문,1556,1523,3079
3990,20201102,우이신설선,신설동,2295,2236,4531
3991,20201103,우이신설선,북한산우이,2881,2606,5487
3992,20201103,우이신설선,솔밭공원,2327,2245,4572
3993,20201103,우이신설선,4.19민주묘지,2812,2778,5590
3994,20201103,우이신설선,가오리,3956,3940,7896
3995,20201103,우이신설선,화계,3312,3105,6417
3996,20201103,우이신설선,삼양,1992,2178,4170
3997,20201103,우이신설선,삼양사거리,2351,2458,4809
